Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
American Redstart,Setophaga ruticilla,2026-06-09T23:50:16Z,09-Jun-2026,19:50:16,0.9399,2
Blackburnian Warbler,Setophaga fusca,2026-06-09T23:50:07Z,09-Jun-2026,19:50:07,0.8793,1
American Redstart,Setophaga ruticilla,2026-06-09T23:49:53.500000Z,09-Jun-2026,19:49:53,0.9855,2
Blackburnian Warbler,Setophaga fusca,2026-06-09T23:49:41.500000Z,09-Jun-2026,19:49:41,0.5299,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:49:08.500000Z,09-Jun-2026,19:49:08,0.6144,1
American Redstart,Setophaga ruticilla,2026-06-09T23:48:10Z,09-Jun-2026,19:48:10,0.8146,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:47:58Z,09-Jun-2026,19:47:58,0.6945,1
Black-throated Blue Warbler,Setophaga caerulescens,2026-06-09T23:47:50.500000Z,09-Jun-2026,19:47:50,0.9822,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:46:50.500000Z,09-Jun-2026,19:46:50,0.7998,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:46:37Z,09-Jun-2026,19:46:37,0.7655,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:45:52Z,09-Jun-2026,19:45:52,0.7379,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:42:49Z,09-Jun-2026,19:42:49,0.6779,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:42:23.500000Z,09-Jun-2026,19:42:23,0.813,5
Blue-headed Vireo,Vireo solitarius,2026-06-09T23:42:11.500000Z,09-Jun-2026,19:42:11,0.6832,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:41:55Z,09-Jun-2026,19:41:55,0.9161,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:41:23.500000Z,09-Jun-2026,19:41:23,0.979,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:40:49Z,09-Jun-2026,19:40:49,0.9306,4
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:40:19Z,09-Jun-2026,19:40:19,0.9772,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:40:04Z,09-Jun-2026,19:40:04,0.916,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:39:17.500000Z,09-Jun-2026,19:39:17,0.9113,4
American Redstart,Setophaga ruticilla,2026-06-09T23:38:26.500000Z,09-Jun-2026,19:38:26,0.5124,1
American Redstart,Setophaga ruticilla,2026-06-09T23:36:31Z,09-Jun-2026,19:36:31,0.5307,1
Black-throated Blue Warbler,Setophaga caerulescens,2026-06-09T23:34:26.500000Z,09-Jun-2026,19:34:26,0.8065,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:32:46Z,09-Jun-2026,19:32:46,0.8047,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:32:34Z,09-Jun-2026,19:32:34,0.8446,2
American Crow,Corvus brachyrhynchos,2026-06-09T23:31:53.500000Z,09-Jun-2026,19:31:53,0.9501,1
American Crow,Corvus brachyrhynchos,2026-06-09T23:31:32.500000Z,09-Jun-2026,19:31:32,0.922,2
Blackburnian Warbler,Setophaga fusca,2026-06-09T23:26:35.500000Z,09-Jun-2026,19:26:35,0.7573,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:23:47.500000Z,09-Jun-2026,19:23:47,0.599,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:23:25Z,09-Jun-2026,19:23:25,0.8578,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:23:11.500000Z,09-Jun-2026,19:23:11,0.9221,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:16:52Z,09-Jun-2026,19:16:52,0.6721,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:16:26.500000Z,09-Jun-2026,19:16:26,0.6522,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:16:08.500000Z,09-Jun-2026,19:16:08,0.6832,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T23:14:58Z,09-Jun-2026,19:14:58,0.7813,1
Broad-winged Hawk,Buteo platypterus,2026-06-09T23:14:55Z,09-Jun-2026,19:14:55,0.6861,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:35:05.500000Z,09-Jun-2026,18:35:05,0.6594,1
Tufted Titmouse,Baeolophus bicolor,2026-06-09T22:30:49Z,09-Jun-2026,18:30:49,0.8825,1
Tufted Titmouse,Baeolophus bicolor,2026-06-09T22:30:22Z,09-Jun-2026,18:30:22,0.9201,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:27:14.500000Z,09-Jun-2026,18:27:14,0.8801,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:26:35.500000Z,09-Jun-2026,18:26:35,0.6046,1
Northern Cardinal,Cardinalis cardinalis,2026-06-09T22:22:19Z,09-Jun-2026,18:22:19,0.9628,2
Black-and-white Warbler,Mniotilta varia,2026-06-09T22:22:14.500000Z,09-Jun-2026,18:22:14,0.7919,1
Northern Cardinal,Cardinalis cardinalis,2026-06-09T22:21:52Z,09-Jun-2026,18:21:52,0.5968,1
Northern Cardinal,Cardinalis cardinalis,2026-06-09T22:21:23.500000Z,09-Jun-2026,18:21:23,0.6024,1
Northern Cardinal,Cardinalis cardinalis,2026-06-09T22:20:44.500000Z,09-Jun-2026,18:20:44,0.9314,2
Northern Cardinal,Cardinalis cardinalis,2026-06-09T22:20:16Z,09-Jun-2026,18:20:16,0.9167,1
Black-and-white Warbler,Mniotilta varia,2026-06-09T22:19:10Z,09-Jun-2026,18:19:10,0.9376,1
Northern Cardinal,Cardinalis cardinalis,2026-06-09T22:18:58Z,09-Jun-2026,18:18:58,0.964,2
American Robin,Turdus migratorius,2026-06-09T22:17:44.500000Z,09-Jun-2026,18:17:44,0.9357,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:17:14.500000Z,09-Jun-2026,18:17:14,0.9356,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:17:10Z,09-Jun-2026,18:17:10,0.938,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:16:16Z,09-Jun-2026,18:16:16,0.9603,4
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:15:56.500000Z,09-Jun-2026,18:15:56,0.9503,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:15:16Z,09-Jun-2026,18:15:16,0.9414,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:14:49Z,09-Jun-2026,18:14:49,0.9323,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:14:41.500000Z,09-Jun-2026,18:14:41,0.9444,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T22:14:07Z,09-Jun-2026,18:14:07,0.9239,2
Brown-headed Cowbird,Molothrus ater,2026-06-09T22:13:35.500000Z,09-Jun-2026,18:13:35,0.6461,1
Brown-headed Cowbird,Molothrus ater,2026-06-09T22:12:47.500000Z,09-Jun-2026,18:12:47,0.5166,1
Chimney Swift,Chaetura pelagica,2026-06-09T22:11:35.500000Z,09-Jun-2026,18:11:35,0.7165,1
American Crow,Corvus brachyrhynchos,2026-06-09T22:09:53.500000Z,09-Jun-2026,18:09:53,0.8861,1
American Crow,Corvus brachyrhynchos,2026-06-09T22:09:17.500000Z,09-Jun-2026,18:09:17,0.9387,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:39:47.500000Z,09-Jun-2026,17:39:47,0.7348,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:37:17.500000Z,09-Jun-2026,17:37:17,0.7148,1
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:36:46Z,09-Jun-2026,17:36:46,0.7877,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:36:01Z,09-Jun-2026,17:36:01,0.6715,2
American Crow,Corvus brachyrhynchos,2026-06-09T21:33:58Z,09-Jun-2026,17:33:58,0.6847,1
American Crow,Corvus brachyrhynchos,2026-06-09T21:33:41.500000Z,09-Jun-2026,17:33:41,0.95,3
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:24:10Z,09-Jun-2026,17:24:10,0.6562,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:21:46Z,09-Jun-2026,17:21:46,0.9235,2
Red-eyed Vireo,Vireo olivaceus,2026-06-09T21:21:31Z,09-Jun-2026,17:21:31,0.8999,3
