Species,UTC Date, Local Date, Local Time, Score, Count
Barred Owl,2023-12-12T23:02:32Z,12-Dec-2023,18:02:32,0.72,1
Hairy Woodpecker,2023-12-12T20:37:18Z,12-Dec-2023,15:37:18,0.84,1
Hairy Woodpecker,2023-12-12T20:37:11Z,12-Dec-2023,15:37:11,0.45,1
Hairy Woodpecker,2023-12-12T20:34:12Z,12-Dec-2023,15:34:12,0.75,1
Hairy Woodpecker,2023-12-12T20:34:06Z,12-Dec-2023,15:34:06,0.76,1
Hairy Woodpecker,2023-12-12T20:33:26Z,12-Dec-2023,15:33:26,0.26,1
Hairy Woodpecker,2023-12-12T20:08:57Z,12-Dec-2023,15:08:57,0.87,1
Hairy Woodpecker,2023-12-12T19:54:36Z,12-Dec-2023,14:54:36,0.91,1
American Crow,2023-12-12T19:42:42Z,12-Dec-2023,14:42:42,0.949,9
American Crow,2023-12-12T19:41:39Z,12-Dec-2023,14:41:39,0.9412,11
American Crow,2023-12-12T19:41:24Z,12-Dec-2023,14:41:24,0.29,1
American Crow,2023-12-12T19:40:33Z,12-Dec-2023,14:40:33,0.9098,2
American Crow,2023-12-12T19:39:09Z,12-Dec-2023,14:39:09,0.8902,4
American Crow,2023-12-12T19:38:00Z,12-Dec-2023,14:38:00,0.902,5
American Crow,2023-12-12T19:36:12Z,12-Dec-2023,14:36:12,0.9686,4
American Crow,2023-12-12T19:33:57Z,12-Dec-2023,14:33:57,0.31,1
American Crow,2023-12-12T19:33:50Z,12-Dec-2023,14:33:50,0.8235,1
American Crow,2023-12-12T19:33:30Z,12-Dec-2023,14:33:30,0.38,1
Hairy Woodpecker,2023-12-12T19:33:21Z,12-Dec-2023,14:33:21,0.82,1
American Crow,2023-12-12T19:33:09Z,12-Dec-2023,14:33:09,0.38,1
American Crow,2023-12-12T19:23:00Z,12-Dec-2023,14:23:00,0.9569,1
American Crow,2023-12-12T19:06:57Z,12-Dec-2023,14:06:57,0.8078,2
Hairy Woodpecker,2023-12-12T19:06:06Z,12-Dec-2023,14:06:06,0.38,1
Hairy Woodpecker,2023-12-12T19:06:00Z,12-Dec-2023,14:06:00,0.62,1
American Crow,2023-12-12T19:04:33Z,12-Dec-2023,14:04:33,0.8549,1
American Crow,2023-12-12T19:00:45Z,12-Dec-2023,14:00:45,0.9529,3
American Crow,2023-12-12T18:56:24Z,12-Dec-2023,13:56:24,0.949,2
American Crow,2023-12-12T18:54:12Z,12-Dec-2023,13:54:12,0.49,1
American Crow,2023-12-12T18:54:03Z,12-Dec-2023,13:54:03,0.8078,1
White-breasted Nuthatch,2023-12-12T18:53:24Z,12-Dec-2023,13:53:24,0.76,1
American Crow,2023-12-12T18:52:24Z,12-Dec-2023,13:52:24,0.9098,2
American Crow,2023-12-12T18:50:57Z,12-Dec-2023,13:50:57,0.8784,1
Hairy Woodpecker,2023-12-12T18:50:36Z,12-Dec-2023,13:50:36,0.49,1
American Crow,2023-12-12T18:39:45Z,12-Dec-2023,13:39:45,0.9098,1
Hairy Woodpecker,2023-12-12T18:34:44Z,12-Dec-2023,13:34:44,0.69,1
Hairy Woodpecker,2023-12-12T18:34:37Z,12-Dec-2023,13:34:37,0.84,1
Hairy Woodpecker,2023-12-12T18:34:16Z,12-Dec-2023,13:34:16,0.83,1
Hairy Woodpecker,2023-12-12T18:34:09Z,12-Dec-2023,13:34:09,0.87,1
Hairy Woodpecker,2023-12-12T18:33:57Z,12-Dec-2023,13:33:57,0.87,1
Hairy Woodpecker,2023-12-12T18:33:51Z,12-Dec-2023,13:33:51,0.73,1
Hairy Woodpecker,2023-12-12T18:33:15Z,12-Dec-2023,13:33:15,0.65,1
Hairy Woodpecker,2023-12-12T18:31:39Z,12-Dec-2023,13:31:39,0.81,1
Hairy Woodpecker,2023-12-12T18:27:18Z,12-Dec-2023,13:27:18,0.89,1
American Crow,2023-12-12T18:26:30Z,12-Dec-2023,13:26:30,0.8902,9
American Crow,2023-12-12T18:26:09Z,12-Dec-2023,13:26:09,0.51,1
American Crow,2023-12-12T18:25:18Z,12-Dec-2023,13:25:18,0.9412,8
American Crow,2023-12-12T18:24:15Z,12-Dec-2023,13:24:15,0.9882,6
American Crow,2023-12-12T18:23:12Z,12-Dec-2023,13:23:12,0.8784,1
Blue Jay,2023-12-12T18:15:57Z,12-Dec-2023,13:15:57,0.9529,1
Hairy Woodpecker,2023-12-12T18:14:51Z,12-Dec-2023,13:14:51,0.75,1
Blue Jay,2023-12-12T18:10:54Z,12-Dec-2023,13:10:54,0.8667,1
Hairy Woodpecker,2023-12-12T18:09:24Z,12-Dec-2023,13:09:24,0.33,1
Hairy Woodpecker,2023-12-12T18:07:03Z,12-Dec-2023,13:07:03,0.82,1
American Crow,2023-12-12T17:59:18Z,12-Dec-2023,12:59:18,0.9098,1
Hairy Woodpecker,2023-12-12T17:57:00Z,12-Dec-2023,12:57:00,0.91,1
Hairy Woodpecker,2023-12-12T17:56:42Z,12-Dec-2023,12:56:42,0.77,1
Hairy Woodpecker,2023-12-12T17:55:36Z,12-Dec-2023,12:55:36,0.74,1
Blue Jay,2023-12-12T17:53:24Z,12-Dec-2023,12:53:24,0.8078,1
American Crow,2023-12-12T17:49:30Z,12-Dec-2023,12:49:30,0.47,1
American Crow,2023-12-12T17:49:27Z,12-Dec-2023,12:49:27,0.9098,1
American Crow,2023-12-12T17:22:51Z,12-Dec-2023,12:22:51,0.9333,4
Blue Jay,2023-12-12T17:22:27Z,12-Dec-2023,12:22:27,0.41,1
Blue Jay,2023-12-12T17:21:57Z,12-Dec-2023,12:21:57,0.8902,1
American Crow,2023-12-12T17:21:33Z,12-Dec-2023,12:21:33,0.9333,2
American Crow,2023-12-12T17:17:09Z,12-Dec-2023,12:17:09,0.949,5
American Crow,2023-12-12T17:14:39Z,12-Dec-2023,12:14:39,0.9216,1
Blue Jay,2023-12-12T16:07:31Z,12-Dec-2023,11:07:31,0.7882,1
Hairy Woodpecker,2023-12-12T15:38:40Z,12-Dec-2023,10:38:40,0.91,1
Hairy Woodpecker,2023-12-12T15:35:07Z,12-Dec-2023,10:35:07,0.64,1
