Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
American Crow,Corvus brachyrhynchos,2025-09-22T21:30:29Z,22-Sep-2025,17:30:29,0.8745,1
Red-bellied Woodpecker,Melanerpes carolinus,2025-09-22T20:28:08Z,22-Sep-2025,16:28:08,0.8157,1
Blue Jay,Cyanocitta cristata,2025-09-22T18:27:32Z,22-Sep-2025,14:27:32,0.8471,1
Blue Jay,Cyanocitta cristata,2025-09-22T16:04:17Z,22-Sep-2025,12:04:17,0.898,1
American Crow,Corvus brachyrhynchos,2025-09-22T14:15:47Z,22-Sep-2025,10:15:47,0.8,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:26:00Z,22-Sep-2025,09:26:00,0.81,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:25:45Z,22-Sep-2025,09:25:45,0.56,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:25:38Z,22-Sep-2025,09:25:38,0.53,1
Blue Jay,Cyanocitta cristata,2025-09-22T13:23:07Z,22-Sep-2025,09:23:07,0.8,8
Blue Jay,Cyanocitta cristata,2025-09-22T13:22:43Z,22-Sep-2025,09:22:43,0.35,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:22:33Z,22-Sep-2025,09:22:33,0.83,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:22:20Z,22-Sep-2025,09:22:20,0.55,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:22:14Z,22-Sep-2025,09:22:14,0.76,1
Blue Jay,Cyanocitta cristata,2025-09-22T13:22:04Z,22-Sep-2025,09:22:04,0.9176,1
Blue Jay,Cyanocitta cristata,2025-09-22T13:21:58Z,22-Sep-2025,09:21:58,0.6,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:21:51Z,22-Sep-2025,09:21:51,0.32,1
Eastern Phoebe,Sayornis phoebe,2025-09-22T13:21:38Z,22-Sep-2025,09:21:38,0.29,1
Blue Jay,Cyanocitta cristata,2025-09-22T13:17:48Z,22-Sep-2025,09:17:48,0.9333,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:59:29Z,22-Sep-2025,08:59:29,0.41,1
Northern Flicker,Colaptes auratus,2025-09-22T12:59:03Z,22-Sep-2025,08:59:03,0.87,1
Northern Flicker,Colaptes auratus,2025-09-22T12:58:51Z,22-Sep-2025,08:58:51,0.94,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:58:38Z,22-Sep-2025,08:58:38,0.8627,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:57:37Z,22-Sep-2025,08:57:37,0.29,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:57:28Z,22-Sep-2025,08:57:28,0.8627,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:55:51Z,22-Sep-2025,08:55:51,0.8314,6
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:54:47Z,22-Sep-2025,08:54:47,0.35,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:53:59Z,22-Sep-2025,08:53:59,0.32,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:53:27Z,22-Sep-2025,08:53:27,0.8745,1
Black-capped Chickadee,Poecile atricapillus,2025-09-22T12:52:11Z,22-Sep-2025,08:52:11,0.42,1
