Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Blue Jay,Cyanocitta cristata,2025-12-21T13:37:51Z,21-Dec-2025,08:37:51,0.8627,1
Dark-eyed Junco,Junco hyemalis,2025-12-21T13:30:42Z,21-Dec-2025,08:30:42,0.53,1
Dark-eyed Junco,Junco hyemalis,2025-12-21T13:30:12Z,21-Dec-2025,08:30:12,0.9098,1
Dark-eyed Junco,Junco hyemalis,2025-12-21T13:28:33Z,21-Dec-2025,08:28:33,0.8314,1
Dark-eyed Junco,Junco hyemalis,2025-12-21T13:16:37Z,21-Dec-2025,08:16:37,0.8745,1
Tufted Titmouse,Baeolophus bicolor,2025-12-21T13:15:15Z,21-Dec-2025,08:15:15,0.7804,1
Dark-eyed Junco,Junco hyemalis,2025-12-21T13:12:55Z,21-Dec-2025,08:12:55,0.8627,1
American Crow,Corvus brachyrhynchos,2025-12-21T12:46:46Z,21-Dec-2025,07:46:46,0.31,1
American Goldfinch,Spinus tristis,2025-12-21T12:30:30Z,21-Dec-2025,07:30:30,0.8157,1
Red-breasted Nuthatch,Sitta canadensis,2025-12-21T12:25:42Z,21-Dec-2025,07:25:42,0.26,1
