Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:55:27.500000Z,15-Jun-2026,19:55:27,0.8806,1
Eastern Wood-Pewee,Contopus virens,2026-06-15T23:52:06.500000Z,15-Jun-2026,19:52:06,0.6581,1
Chipping Sparrow,Spizella passerina,2026-06-15T23:45:30.500000Z,15-Jun-2026,19:45:30,0.8648,2
American Robin,Turdus migratorius,2026-06-15T23:41:08Z,15-Jun-2026,19:41:08,0.6682,1
American Robin,Turdus migratorius,2026-06-15T23:38:56Z,15-Jun-2026,19:38:56,0.6509,2
American Robin,Turdus migratorius,2026-06-15T23:38:27.500000Z,15-Jun-2026,19:38:27,0.7107,2
American Robin,Turdus migratorius,2026-06-15T23:37:59Z,15-Jun-2026,19:37:59,0.8684,4
American Robin,Turdus migratorius,2026-06-15T23:37:29Z,15-Jun-2026,19:37:29,0.7998,1
American Robin,Turdus migratorius,2026-06-15T23:36:59Z,15-Jun-2026,19:36:59,0.5921,3
American Robin,Turdus migratorius,2026-06-15T23:36:38Z,15-Jun-2026,19:36:38,0.6619,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:30:27.500000Z,15-Jun-2026,19:30:27,0.9426,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:29:57.500000Z,15-Jun-2026,19:29:57,0.9462,2
Song Sparrow,Melospiza melodia,2026-06-15T23:29:54.500000Z,15-Jun-2026,19:29:54,0.7838,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:28:39.500000Z,15-Jun-2026,19:28:39,0.9326,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:28:14Z,15-Jun-2026,19:28:14,0.9423,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:27:18.500000Z,15-Jun-2026,19:27:18,0.8346,1
Osprey,Pandion haliaetus,2026-06-15T23:26:56Z,15-Jun-2026,19:26:56,0.9634,2
Ovenbird,Seiurus aurocapilla,2026-06-15T23:25:23Z,15-Jun-2026,19:25:23,0.9675,1
Ovenbird,Seiurus aurocapilla,2026-06-15T23:25:06.500000Z,15-Jun-2026,19:25:06,0.9431,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:25:00.500000Z,15-Jun-2026,19:25:00,0.9223,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:24:45.500000Z,15-Jun-2026,19:24:45,0.9473,2
American Robin,Turdus migratorius,2026-06-15T23:22:50Z,15-Jun-2026,19:22:50,0.9106,1
American Robin,Turdus migratorius,2026-06-15T23:22:45.500000Z,15-Jun-2026,19:22:45,0.9105,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:22:18.500000Z,15-Jun-2026,19:22:18,0.918,1
American Robin,Turdus migratorius,2026-06-15T23:22:08Z,15-Jun-2026,19:22:08,0.7589,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:22:03.500000Z,15-Jun-2026,19:22:03,0.8697,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:21:32Z,15-Jun-2026,19:21:32,0.885,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:20:57.500000Z,15-Jun-2026,19:20:57,0.9313,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:20:41Z,15-Jun-2026,19:20:41,0.8875,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:20:03.500000Z,15-Jun-2026,19:20:03,0.9218,1
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:19:29Z,15-Jun-2026,19:19:29,0.9505,2
Black-and-white Warbler,Mniotilta varia,2026-06-15T23:19:08Z,15-Jun-2026,19:19:08,0.9229,2
