Species,UTC Date, Local Date, Local Time, Score, Count
Eastern Bluebird,2024-08-15T23:49:59Z,15-Aug-2024,19:49:59,0.35,1
American Goldfinch,2024-08-15T23:40:01Z,15-Aug-2024,19:40:01,0.8157,1
Purple Martin,2024-08-15T23:35:16Z,15-Aug-2024,19:35:16,0.62,1
Osprey,2024-08-15T23:34:34Z,15-Aug-2024,19:34:34,0.31,1
Osprey,2024-08-15T23:31:46Z,15-Aug-2024,19:31:46,0.38,1
Common Grackle,2024-08-15T23:30:19Z,15-Aug-2024,19:30:19,0.26,1
White-breasted Nuthatch,2024-08-15T23:15:56Z,15-Aug-2024,19:15:56,0.79,1
White-breasted Nuthatch,2024-08-15T23:15:49Z,15-Aug-2024,19:15:49,0.75,1
White-breasted Nuthatch,2024-08-15T23:15:40Z,15-Aug-2024,19:15:40,0.88,1
White-breasted Nuthatch,2024-08-15T23:15:34Z,15-Aug-2024,19:15:34,0.58,1
White-breasted Nuthatch,2024-08-15T23:15:28Z,15-Aug-2024,19:15:28,0.78,1
Northern Rough-winged Swallow,2024-08-15T22:48:26Z,15-Aug-2024,18:48:26,0.44,1
Northern Rough-winged Swallow,2024-08-15T22:48:13Z,15-Aug-2024,18:48:13,0.36,1
Red-eyed Vireo,2024-08-15T22:47:53Z,15-Aug-2024,18:47:53,0.36,1
Gray Catbird,2024-08-15T22:47:38Z,15-Aug-2024,18:47:38,0.8157,1
Blue Jay,2024-08-15T22:46:49Z,15-Aug-2024,18:46:49,0.35,1
White-breasted Nuthatch,2024-08-15T22:32:10Z,15-Aug-2024,18:32:10,0.34,1
Eastern Phoebe,2024-08-15T22:25:55Z,15-Aug-2024,18:25:55,0.28,1
American Crow,2024-08-15T22:07:23Z,15-Aug-2024,18:07:23,0.26,1
American Crow,2024-08-15T22:07:13Z,15-Aug-2024,18:07:13,0.7804,4
American Crow,2024-08-15T22:06:25Z,15-Aug-2024,18:06:25,0.33,1
American Crow,2024-08-15T22:05:37Z,15-Aug-2024,18:05:37,0.26,1
