Species,UTC Date, Local Date, Local Time, Score, Count
Hairy Woodpecker,2024-02-17T20:19:11Z,17-Feb-2024,15:19:11,0.66,1
Hairy Woodpecker,2024-02-17T20:19:01Z,17-Feb-2024,15:19:01,0.34,1
Hairy Woodpecker,2024-02-17T20:18:46Z,17-Feb-2024,15:18:46,0.55,1
Hairy Woodpecker,2024-02-17T20:18:28Z,17-Feb-2024,15:18:28,0.85,1
Hairy Woodpecker,2024-02-17T20:09:24Z,17-Feb-2024,15:09:24,0.92,1
Hairy Woodpecker,2024-02-17T20:09:18Z,17-Feb-2024,15:09:18,0.94,1
Hairy Woodpecker,2024-02-17T20:09:11Z,17-Feb-2024,15:09:11,0.96,1
Hairy Woodpecker,2024-02-17T20:09:05Z,17-Feb-2024,15:09:05,0.97,1
Hairy Woodpecker,2024-02-17T20:08:58Z,17-Feb-2024,15:08:58,0.76,1
Hairy Woodpecker,2024-02-17T20:08:51Z,17-Feb-2024,15:08:51,0.96,1
Hairy Woodpecker,2024-02-17T20:08:45Z,17-Feb-2024,15:08:45,0.93,1
Hairy Woodpecker,2024-02-17T20:08:38Z,17-Feb-2024,15:08:38,0.92,1
Hairy Woodpecker,2024-02-17T20:08:32Z,17-Feb-2024,15:08:32,0.89,1
Hairy Woodpecker,2024-02-17T20:08:25Z,17-Feb-2024,15:08:25,0.91,1
Hairy Woodpecker,2024-02-17T20:08:19Z,17-Feb-2024,15:08:19,0.84,1
Hairy Woodpecker,2024-02-17T20:08:12Z,17-Feb-2024,15:08:12,0.95,1
Hairy Woodpecker,2024-02-17T20:08:06Z,17-Feb-2024,15:08:06,0.87,1
Hairy Woodpecker,2024-02-17T20:07:48Z,17-Feb-2024,15:07:48,0.95,1
Hairy Woodpecker,2024-02-17T20:07:41Z,17-Feb-2024,15:07:41,0.7,1
Hairy Woodpecker,2024-02-17T20:07:32Z,17-Feb-2024,15:07:32,0.73,1
Hairy Woodpecker,2024-02-17T20:07:25Z,17-Feb-2024,15:07:25,0.86,1
Hairy Woodpecker,2024-02-17T19:54:01Z,17-Feb-2024,14:54:01,0.84,1
Blue Jay,2024-02-17T19:39:27Z,17-Feb-2024,14:39:27,0.47,1
Blue Jay,2024-02-17T19:39:20Z,17-Feb-2024,14:39:20,0.59,1
Blue Jay,2024-02-17T19:39:13Z,17-Feb-2024,14:39:13,0.7882,1
Blue Jay,2024-02-17T19:39:07Z,17-Feb-2024,14:39:07,0.59,1
Hairy Woodpecker,2024-02-17T19:36:43Z,17-Feb-2024,14:36:43,0.78,1
Hairy Woodpecker,2024-02-17T19:36:22Z,17-Feb-2024,14:36:22,0.76,1
White-breasted Nuthatch,2024-02-17T18:46:20Z,17-Feb-2024,13:46:20,0.29,1
White-breasted Nuthatch,2024-02-17T18:44:04Z,17-Feb-2024,13:44:04,0.38,1
Black-capped Chickadee,2024-02-17T18:31:39Z,17-Feb-2024,13:31:39,0.8078,1
Tufted Titmouse,2024-02-17T18:31:29Z,17-Feb-2024,13:31:29,0.45,1
Black-capped Chickadee,2024-02-17T18:31:22Z,17-Feb-2024,13:31:22,0.26,1
American Crow,2024-02-17T18:30:31Z,17-Feb-2024,13:30:31,0.7882,1
Black-capped Chickadee,2024-02-17T18:25:29Z,17-Feb-2024,13:25:29,0.6,1
Black-capped Chickadee,2024-02-17T18:25:06Z,17-Feb-2024,13:25:06,0.8392,1
Black-capped Chickadee,2024-02-17T18:25:03Z,17-Feb-2024,13:25:03,0.7,1
Red-shouldered Hawk,2024-02-17T18:24:51Z,17-Feb-2024,13:24:51,0.48,1
Red-shouldered Hawk,2024-02-17T18:24:44Z,17-Feb-2024,13:24:44,0.75,1
Red-shouldered Hawk,2024-02-17T18:24:37Z,17-Feb-2024,13:24:37,0.92,1
Blue Jay,2024-02-17T18:24:10Z,17-Feb-2024,13:24:10,0.8392,1
Blue Jay,2024-02-17T18:16:26Z,17-Feb-2024,13:16:26,0.9686,1
Blue Jay,2024-02-17T18:16:22Z,17-Feb-2024,13:16:22,0.37,1
Golden-crowned Kinglet,2024-02-17T18:08:43Z,17-Feb-2024,13:08:43,0.6,1
Black-capped Chickadee,2024-02-17T18:05:37Z,17-Feb-2024,13:05:37,0.66,1
Hairy Woodpecker,2024-02-17T18:05:04Z,17-Feb-2024,13:05:04,0.92,1
Hairy Woodpecker,2024-02-17T18:02:04Z,17-Feb-2024,13:02:04,0.43,1
Golden-crowned Kinglet,2024-02-17T17:51:10Z,17-Feb-2024,12:51:10,0.83,1
Blue Jay,2024-02-17T17:50:32Z,17-Feb-2024,12:50:32,0.8078,2
Golden-crowned Kinglet,2024-02-17T17:50:07Z,17-Feb-2024,12:50:07,0.79,1
Blue Jay,2024-02-17T17:49:19Z,17-Feb-2024,12:49:19,0.8784,1
Hairy Woodpecker,2024-02-17T17:45:49Z,17-Feb-2024,12:45:49,0.53,1
Blue Jay,2024-02-17T17:04:34Z,17-Feb-2024,12:04:34,0.9333,2
Blue Jay,2024-02-17T17:02:52Z,17-Feb-2024,12:02:52,0.9216,1
Tufted Titmouse,2024-02-17T16:07:20Z,17-Feb-2024,11:07:20,0.63,1
Tufted Titmouse,2024-02-17T16:07:07Z,17-Feb-2024,11:07:07,0.94,1
Tufted Titmouse,2024-02-17T16:06:49Z,17-Feb-2024,11:06:49,0.8549,1
Tufted Titmouse,2024-02-17T16:06:22Z,17-Feb-2024,11:06:22,0.42,1
White-breasted Nuthatch,2024-02-17T16:05:25Z,17-Feb-2024,11:05:25,0.94,1
White-breasted Nuthatch,2024-02-17T16:05:18Z,17-Feb-2024,11:05:18,0.73,1
White-breasted Nuthatch,2024-02-17T16:05:11Z,17-Feb-2024,11:05:11,0.53,1
White-breasted Nuthatch,2024-02-17T16:05:01Z,17-Feb-2024,11:05:01,0.9,1
White-breasted Nuthatch,2024-02-17T16:04:55Z,17-Feb-2024,11:04:55,0.6,1
White-breasted Nuthatch,2024-02-17T16:04:48Z,17-Feb-2024,11:04:48,0.92,1
White-breasted Nuthatch,2024-02-17T16:04:41Z,17-Feb-2024,11:04:41,0.94,1
White-breasted Nuthatch,2024-02-17T16:04:35Z,17-Feb-2024,11:04:35,0.91,1
White-breasted Nuthatch,2024-02-17T16:04:28Z,17-Feb-2024,11:04:28,0.79,1
White-breasted Nuthatch,2024-02-17T16:04:16Z,17-Feb-2024,11:04:16,0.8,1
White-breasted Nuthatch,2024-02-17T16:04:01Z,17-Feb-2024,11:04:01,0.91,1
White-breasted Nuthatch,2024-02-17T16:03:11Z,17-Feb-2024,11:03:11,0.76,1
White-breasted Nuthatch,2024-02-17T16:03:02Z,17-Feb-2024,11:03:02,0.63,1
White-breasted Nuthatch,2024-02-17T16:02:47Z,17-Feb-2024,11:02:47,0.83,1
White-breasted Nuthatch,2024-02-17T16:02:26Z,17-Feb-2024,11:02:26,0.79,1
White-breasted Nuthatch,2024-02-17T16:02:20Z,17-Feb-2024,11:02:20,0.88,1
Downy Woodpecker,2024-02-17T16:02:16Z,17-Feb-2024,11:02:16,0.9216,1
White-breasted Nuthatch,2024-02-17T16:02:12Z,17-Feb-2024,11:02:12,0.82,1
White-breasted Nuthatch,2024-02-17T16:02:03Z,17-Feb-2024,11:02:03,0.95,1
White-breasted Nuthatch,2024-02-17T16:01:53Z,17-Feb-2024,11:01:53,0.78,1
White-breasted Nuthatch,2024-02-17T16:01:38Z,17-Feb-2024,11:01:38,0.33,1
Hairy Woodpecker,2024-02-17T15:45:11Z,17-Feb-2024,10:45:11,0.61,1
Hairy Woodpecker,2024-02-17T15:45:05Z,17-Feb-2024,10:45:05,0.52,1
Hairy Woodpecker,2024-02-17T15:44:50Z,17-Feb-2024,10:44:50,0.5,1
Hairy Woodpecker,2024-02-17T15:44:43Z,17-Feb-2024,10:44:43,0.91,1
Hairy Woodpecker,2024-02-17T15:44:37Z,17-Feb-2024,10:44:37,0.3,1
Downy Woodpecker,2024-02-17T15:40:25Z,17-Feb-2024,10:40:25,0.9333,1
American Crow,2024-02-17T15:34:26Z,17-Feb-2024,10:34:26,0.8902,1
American Crow,2024-02-17T15:30:37Z,17-Feb-2024,10:30:37,0.8902,1
American Crow,2024-02-17T15:17:11Z,17-Feb-2024,10:17:11,0.6,1
American Crow,2024-02-17T15:16:55Z,17-Feb-2024,10:16:55,0.8667,1
Tufted Titmouse,2024-02-17T15:14:28Z,17-Feb-2024,10:14:28,0.79,1
Black-capped Chickadee,2024-02-17T15:13:14Z,17-Feb-2024,10:13:14,0.8549,1
Blue Jay,2024-02-17T14:51:23Z,17-Feb-2024,09:51:23,0.8667,1
Blue Jay,2024-02-17T14:46:08Z,17-Feb-2024,09:46:08,0.33,1
Blue Jay,2024-02-17T14:26:01Z,17-Feb-2024,09:26:01,0.902,1
Blue Jay,2024-02-17T14:19:26Z,17-Feb-2024,09:19:26,0.8667,10
American Crow,2024-02-17T14:16:52Z,17-Feb-2024,09:16:52,0.8235,1
Red-shouldered Hawk,2024-02-17T14:15:49Z,17-Feb-2024,09:15:49,0.64,1
Blue Jay,2024-02-17T14:14:13Z,17-Feb-2024,09:14:13,0.44,1
Blue Jay,2024-02-17T14:13:26Z,17-Feb-2024,09:13:26,0.8784,1
Blue Jay,2024-02-17T14:13:19Z,17-Feb-2024,09:13:19,0.27,1
American Crow,2024-02-17T14:12:40Z,17-Feb-2024,09:12:40,0.9216,1
American Crow,2024-02-17T14:11:53Z,17-Feb-2024,09:11:53,0.49,1
American Crow,2024-02-17T14:11:11Z,17-Feb-2024,09:11:11,0.69,1
American Crow,2024-02-17T14:11:02Z,17-Feb-2024,09:11:02,0.8784,2
American Crow,2024-02-17T14:07:08Z,17-Feb-2024,09:07:08,0.79,1
American Crow,2024-02-17T14:05:59Z,17-Feb-2024,09:05:59,0.73,1
American Crow,2024-02-17T14:05:43Z,17-Feb-2024,09:05:43,0.8392,1
Blue Jay,2024-02-17T13:55:58Z,17-Feb-2024,08:55:58,0.9882,1
Eastern Bluebird,2024-02-17T13:53:33Z,17-Feb-2024,08:53:33,0.97,1
Eastern Bluebird,2024-02-17T13:53:20Z,17-Feb-2024,08:53:20,0.95,1
Eastern Bluebird,2024-02-17T13:53:14Z,17-Feb-2024,08:53:14,0.97,1
Blue Jay,2024-02-17T13:50:26Z,17-Feb-2024,08:50:26,0.39,1
Blue Jay,2024-02-17T13:50:08Z,17-Feb-2024,08:50:08,0.65,1
Eastern Bluebird,2024-02-17T13:49:17Z,17-Feb-2024,08:49:17,0.3,1
Blue Jay,2024-02-17T13:49:08Z,17-Feb-2024,08:49:08,0.8784,10
Eastern Bluebird,2024-02-17T13:48:59Z,17-Feb-2024,08:48:59,0.34,1
White-breasted Nuthatch,2024-02-17T13:48:45Z,17-Feb-2024,08:48:45,0.3,1
Eastern Bluebird,2024-02-17T13:48:38Z,17-Feb-2024,08:48:38,0.49,1
Tufted Titmouse,2024-02-17T13:48:29Z,17-Feb-2024,08:48:29,0.52,1
Eastern Bluebird,2024-02-17T13:48:17Z,17-Feb-2024,08:48:17,0.74,1
Blue Jay,2024-02-17T13:48:05Z,17-Feb-2024,08:48:05,0.8902,1
Tufted Titmouse,2024-02-17T13:46:35Z,17-Feb-2024,08:46:35,0.75,1
White-breasted Nuthatch,2024-02-17T13:46:05Z,17-Feb-2024,08:46:05,0.82,1
White-breasted Nuthatch,2024-02-17T13:45:35Z,17-Feb-2024,08:45:35,0.88,1
Tufted Titmouse,2024-02-17T13:45:23Z,17-Feb-2024,08:45:23,0.43,1
White-breasted Nuthatch,2024-02-17T13:44:05Z,17-Feb-2024,08:44:05,0.9,1
White-breasted Nuthatch,2024-02-17T13:43:39Z,17-Feb-2024,08:43:39,0.67,1
White-breasted Nuthatch,2024-02-17T13:43:30Z,17-Feb-2024,08:43:30,0.77,1
White-breasted Nuthatch,2024-02-17T13:43:24Z,17-Feb-2024,08:43:24,0.89,1
White-breasted Nuthatch,2024-02-17T13:43:06Z,17-Feb-2024,08:43:06,0.81,1
White-breasted Nuthatch,2024-02-17T13:42:59Z,17-Feb-2024,08:42:59,0.93,1
White-breasted Nuthatch,2024-02-17T13:42:53Z,17-Feb-2024,08:42:53,0.88,1
White-breasted Nuthatch,2024-02-17T13:42:29Z,17-Feb-2024,08:42:29,0.96,1
White-breasted Nuthatch,2024-02-17T13:42:05Z,17-Feb-2024,08:42:05,0.8,1
White-breasted Nuthatch,2024-02-17T13:41:56Z,17-Feb-2024,08:41:56,0.38,1
Tufted Titmouse,2024-02-17T13:41:44Z,17-Feb-2024,08:41:44,0.64,1
Tufted Titmouse,2024-02-17T13:41:29Z,17-Feb-2024,08:41:29,0.83,1
Tufted Titmouse,2024-02-17T13:40:44Z,17-Feb-2024,08:40:44,0.47,1
Tufted Titmouse,2024-02-17T13:35:00Z,17-Feb-2024,08:35:00,0.34,1
