Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Barred Owl,Strix varia,2026-01-22T23:26:28Z,22-Jan-2026,18:26:28,0.73,1
Barred Owl,Strix varia,2026-01-22T23:26:22Z,22-Jan-2026,18:26:22,0.88,1
Barred Owl,Strix varia,2026-01-22T23:26:15Z,22-Jan-2026,18:26:15,0.91,1
Barred Owl,Strix varia,2026-01-22T23:26:06Z,22-Jan-2026,18:26:06,0.37,1
Golden-crowned Kinglet,Regulus satrapa,2026-01-22T20:52:34Z,22-Jan-2026,15:52:34,0.28,1
Golden-crowned Kinglet,Regulus satrapa,2026-01-22T20:51:11Z,22-Jan-2026,15:51:11,0.46,1
Golden-crowned Kinglet,Regulus satrapa,2026-01-22T20:50:58Z,22-Jan-2026,15:50:58,0.36,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:49:34Z,22-Jan-2026,15:49:34,0.8,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:49:28Z,22-Jan-2026,15:49:28,0.53,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:48:42Z,22-Jan-2026,15:48:42,0.89,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:48:35Z,22-Jan-2026,15:48:35,0.37,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:48:11Z,22-Jan-2026,15:48:11,0.93,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:48:01Z,22-Jan-2026,15:48:01,0.73,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T20:47:46Z,22-Jan-2026,15:47:46,0.88,1
Brown Creeper,Certhia americana,2026-01-22T20:47:39Z,22-Jan-2026,15:47:39,0.7,1
Brown Creeper,Certhia americana,2026-01-22T20:47:26Z,22-Jan-2026,15:47:26,0.39,1
Brown Creeper,Certhia americana,2026-01-22T20:46:39Z,22-Jan-2026,15:46:39,0.43,1
Brown Creeper,Certhia americana,2026-01-22T20:46:17Z,22-Jan-2026,15:46:17,0.7,1
Brown Creeper,Certhia americana,2026-01-22T20:46:11Z,22-Jan-2026,15:46:11,0.3,1
Tufted Titmouse,Baeolophus bicolor,2026-01-22T20:45:49Z,22-Jan-2026,15:45:49,0.8157,6
Brown Creeper,Certhia americana,2026-01-22T20:45:20Z,22-Jan-2026,15:45:20,0.29,1
Tufted Titmouse,Baeolophus bicolor,2026-01-22T20:45:04Z,22-Jan-2026,15:45:04,0.34,1
Tufted Titmouse,Baeolophus bicolor,2026-01-22T20:44:39Z,22-Jan-2026,15:44:39,0.9255,1
Blue Jay,Cyanocitta cristata,2026-01-22T18:47:22Z,22-Jan-2026,13:47:22,0.9333,2
Blue Jay,Cyanocitta cristata,2026-01-22T18:46:15Z,22-Jan-2026,13:46:15,0.9176,1
Blue Jay,Cyanocitta cristata,2026-01-22T18:21:26Z,22-Jan-2026,13:21:26,0.27,1
Blue Jay,Cyanocitta cristata,2026-01-22T18:21:17Z,22-Jan-2026,13:21:17,0.8,13
Blue Jay,Cyanocitta cristata,2026-01-22T18:20:35Z,22-Jan-2026,13:20:35,0.48,1
Blue Jay,Cyanocitta cristata,2026-01-22T18:20:11Z,22-Jan-2026,13:20:11,0.8157,3
Blue Jay,Cyanocitta cristata,2026-01-22T18:18:08Z,22-Jan-2026,13:18:08,0.7804,1
White-breasted Nuthatch,Sitta carolinensis,2026-01-22T17:41:11Z,22-Jan-2026,12:41:11,0.34,1
Hairy Woodpecker,Dryobates villosus,2026-01-22T17:31:02Z,22-Jan-2026,12:31:02,0.56,1
Blue Jay,Cyanocitta cristata,2026-01-22T17:12:55Z,22-Jan-2026,12:12:55,0.8745,3
Blue Jay,Cyanocitta cristata,2026-01-22T17:12:34Z,22-Jan-2026,12:12:34,0.3,1
Blue Jay,Cyanocitta cristata,2026-01-22T17:11:35Z,22-Jan-2026,12:11:35,0.8,1
