Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
American Robin,Turdus migratorius,2026-06-18T23:58:56.500000Z,18-Jun-2026,19:58:56,0.7214,1
American Robin,Turdus migratorius,2026-06-18T23:51:07Z,18-Jun-2026,19:51:07,0.9509,3
Black-and-white Warbler,Mniotilta varia,2026-06-18T23:43:49Z,18-Jun-2026,19:43:49,0.9013,2
Black-and-white Warbler,Mniotilta varia,2026-06-18T23:41:25Z,18-Jun-2026,19:41:25,0.8923,1
Black-and-white Warbler,Mniotilta varia,2026-06-18T23:40:31Z,18-Jun-2026,19:40:31,0.9148,1
Black-and-white Warbler,Mniotilta varia,2026-06-18T23:38:50.500000Z,18-Jun-2026,19:38:50,0.8603,1
American Robin,Turdus migratorius,2026-06-18T18:14:22Z,18-Jun-2026,14:14:22,0.9634,1
American Robin,Turdus migratorius,2026-06-18T18:14:05.500000Z,18-Jun-2026,14:14:05,0.9915,1
American Robin,Turdus migratorius,2026-06-18T18:13:28Z,18-Jun-2026,14:13:28,0.9864,2
American Robin,Turdus migratorius,2026-06-18T18:12:58Z,18-Jun-2026,14:12:58,0.9934,1
American Robin,Turdus migratorius,2026-06-18T18:11:56.500000Z,18-Jun-2026,14:11:56,0.971,1
American Robin,Turdus migratorius,2026-06-18T18:11:20.500000Z,18-Jun-2026,14:11:20,0.9975,2
American Robin,Turdus migratorius,2026-06-18T18:11:17.500000Z,18-Jun-2026,14:11:17,0.9912,1
American Robin,Turdus migratorius,2026-06-18T18:10:41.500000Z,18-Jun-2026,14:10:41,0.9895,2
American Robin,Turdus migratorius,2026-06-18T18:10:02.500000Z,18-Jun-2026,14:10:02,0.9819,3
American Robin,Turdus migratorius,2026-06-18T17:54:12Z,18-Jun-2026,13:54:12,0.957,1
Broad-winged Hawk,Buteo platypterus,2026-06-18T17:06:33Z,18-Jun-2026,13:06:33,0.7217,2
American Crow,Corvus brachyrhynchos,2026-06-18T16:56:47.500000Z,18-Jun-2026,12:56:47,0.7298,1
American Robin,Turdus migratorius,2026-06-18T16:55:47.500000Z,18-Jun-2026,12:55:47,0.5369,1
