Species,UTC Date, Local Date, Local Time, Score, Count
Red-bellied Woodpecker,2024-05-15T23:57:46Z,15-May-2024,19:57:46,0.8235,1
Red-bellied Woodpecker,2024-05-15T23:49:14Z,15-May-2024,19:49:14,0.8549,1
Red-bellied Woodpecker,2024-05-15T23:47:50Z,15-May-2024,19:47:50,0.8078,1
American Robin,2024-05-15T23:45:38Z,15-May-2024,19:45:38,0.8667,1
Song Sparrow,2024-05-15T23:25:13Z,15-May-2024,19:25:13,0.27,1
Hairy Woodpecker,2024-05-15T23:05:42Z,15-May-2024,19:05:42,0.8,1
Hairy Woodpecker,2024-05-15T23:05:30Z,15-May-2024,19:05:30,0.79,1
Hairy Woodpecker,2024-05-15T23:05:23Z,15-May-2024,19:05:23,0.91,1
Hairy Woodpecker,2024-05-15T23:05:17Z,15-May-2024,19:05:17,0.9,1
Great Crested Flycatcher,2024-05-15T23:03:32Z,15-May-2024,19:03:32,0.61,1
Great Crested Flycatcher,2024-05-15T23:03:26Z,15-May-2024,19:03:26,0.92,1
Hairy Woodpecker,2024-05-15T23:03:16Z,15-May-2024,19:03:16,0.87,1
Tree Swallow,2024-05-15T23:03:10Z,15-May-2024,19:03:10,0.43,1
Hairy Woodpecker,2024-05-15T23:03:04Z,15-May-2024,19:03:04,0.66,1
Great Crested Flycatcher,2024-05-15T23:02:57Z,15-May-2024,19:02:57,0.84,1
Hairy Woodpecker,2024-05-15T23:02:48Z,15-May-2024,19:02:48,0.85,1
Hairy Woodpecker,2024-05-15T23:02:41Z,15-May-2024,19:02:41,0.69,1
Hairy Woodpecker,2024-05-15T23:02:35Z,15-May-2024,19:02:35,0.76,1
Hairy Woodpecker,2024-05-15T23:02:28Z,15-May-2024,19:02:28,0.85,1
Hairy Woodpecker,2024-05-15T23:02:22Z,15-May-2024,19:02:22,0.41,1
Hairy Woodpecker,2024-05-15T23:02:15Z,15-May-2024,19:02:15,0.65,1
Hairy Woodpecker,2024-05-15T23:02:09Z,15-May-2024,19:02:09,0.39,1
Hairy Woodpecker,2024-05-15T23:02:02Z,15-May-2024,19:02:02,0.3,1
Hairy Woodpecker,2024-05-15T23:01:35Z,15-May-2024,19:01:35,0.45,1
White-breasted Nuthatch,2024-05-15T23:01:14Z,15-May-2024,19:01:14,0.51,1
White-breasted Nuthatch,2024-05-15T23:01:07Z,15-May-2024,19:01:07,0.36,1
Great Crested Flycatcher,2024-05-15T22:59:35Z,15-May-2024,18:59:35,0.91,1
Great Crested Flycatcher,2024-05-15T22:59:26Z,15-May-2024,18:59:26,0.73,1
Great Crested Flycatcher,2024-05-15T22:58:02Z,15-May-2024,18:58:02,0.89,1
Great Crested Flycatcher,2024-05-15T22:56:13Z,15-May-2024,18:56:13,0.63,1
Great Crested Flycatcher,2024-05-15T22:54:05Z,15-May-2024,18:54:05,0.96,1
Great Crested Flycatcher,2024-05-15T22:53:59Z,15-May-2024,18:53:59,0.89,1
Great Crested Flycatcher,2024-05-15T22:53:44Z,15-May-2024,18:53:44,0.95,1
Great Crested Flycatcher,2024-05-15T22:53:37Z,15-May-2024,18:53:37,0.93,1
Great Crested Flycatcher,2024-05-15T22:52:34Z,15-May-2024,18:52:34,0.87,1
Great Crested Flycatcher,2024-05-15T22:52:19Z,15-May-2024,18:52:19,0.95,1
Great Crested Flycatcher,2024-05-15T22:45:08Z,15-May-2024,18:45:08,0.71,1
Great Crested Flycatcher,2024-05-15T22:45:02Z,15-May-2024,18:45:02,0.66,1
Great Crested Flycatcher,2024-05-15T22:41:43Z,15-May-2024,18:41:43,0.87,1
