Species,UTC Date, Local Date, Local Time, Score, Count
Golden-crowned Kinglet,2024-01-07T20:37:17Z,07-Jan-2024,15:37:17,0.93,1
Golden-crowned Kinglet,2024-01-07T20:36:47Z,07-Jan-2024,15:36:47,0.86,1
Golden-crowned Kinglet,2024-01-07T20:12:38Z,07-Jan-2024,15:12:38,0.91,1
White-breasted Nuthatch,2024-01-07T20:08:38Z,07-Jan-2024,15:08:38,0.65,1
Hairy Woodpecker,2024-01-07T19:52:32Z,07-Jan-2024,14:52:32,0.83,1
Blue Jay,2024-01-07T19:49:20Z,07-Jan-2024,14:49:20,0.8667,5
Blue Jay,2024-01-07T19:48:00Z,07-Jan-2024,14:48:00,0.8235,8
Blue Jay,2024-01-07T19:47:47Z,07-Jan-2024,14:47:47,0.27,1
Blue Jay,2024-01-07T19:47:30Z,07-Jan-2024,14:47:30,0.54,1
Blue Jay,2024-01-07T19:46:47Z,07-Jan-2024,14:46:47,0.48,1
Blue Jay,2024-01-07T19:46:36Z,07-Jan-2024,14:46:36,0.6,1
Hairy Woodpecker,2024-01-07T19:46:21Z,07-Jan-2024,14:46:21,0.88,1
Blue Jay,2024-01-07T19:46:18Z,07-Jan-2024,14:46:18,0.9294,10
Blue Jay,2024-01-07T19:45:29Z,07-Jan-2024,14:45:29,0.55,1
Blue Jay,2024-01-07T19:45:15Z,07-Jan-2024,14:45:15,0.7882,1
Blue Jay,2024-01-07T19:44:41Z,07-Jan-2024,14:44:41,0.73,1
Blue Jay,2024-01-07T19:44:05Z,07-Jan-2024,14:44:05,0.9294,21
Blue Jay,2024-01-07T19:43:02Z,07-Jan-2024,14:43:02,0.9412,1
Hairy Woodpecker,2024-01-07T19:36:11Z,07-Jan-2024,14:36:11,0.74,1
Hairy Woodpecker,2024-01-07T18:32:50Z,07-Jan-2024,13:32:50,0.84,1
American Goldfinch,2024-01-07T18:07:35Z,07-Jan-2024,13:07:35,0.9569,1
Blue Jay,2024-01-07T17:26:20Z,07-Jan-2024,12:26:20,0.8784,1
American Crow,2024-01-07T17:20:38Z,07-Jan-2024,12:20:38,0.949,1
American Crow,2024-01-07T17:11:25Z,07-Jan-2024,12:11:25,0.9647,1
American Crow,2024-01-07T17:02:25Z,07-Jan-2024,12:02:25,0.9412,10
American Crow,2024-01-07T17:01:22Z,07-Jan-2024,12:01:22,0.9412,1
American Goldfinch,2024-01-07T16:23:55Z,07-Jan-2024,11:23:55,0.9294,1
American Crow,2024-01-07T16:20:16Z,07-Jan-2024,11:20:16,0.8784,5
American Crow,2024-01-07T16:19:13Z,07-Jan-2024,11:19:13,0.949,1
American Crow,2024-01-07T16:18:07Z,07-Jan-2024,11:18:07,0.52,1
American Crow,2024-01-07T16:16:13Z,07-Jan-2024,11:16:13,0.949,11
American Crow,2024-01-07T16:15:10Z,07-Jan-2024,11:15:10,0.8902,2
American Crow,2024-01-07T16:12:20Z,07-Jan-2024,11:12:20,0.66,1
American Crow,2024-01-07T16:12:13Z,07-Jan-2024,11:12:13,0.8392,10
American Crow,2024-01-07T16:10:58Z,07-Jan-2024,11:10:58,0.9686,1
Blue Jay,2024-01-07T16:10:13Z,07-Jan-2024,11:10:13,0.32,1
American Crow,2024-01-07T15:38:37Z,07-Jan-2024,10:38:37,0.9412,1
American Goldfinch,2024-01-07T15:37:01Z,07-Jan-2024,10:37:01,0.8549,1
Eastern Bluebird,2024-01-07T15:32:25Z,07-Jan-2024,10:32:25,0.96,1
Eastern Bluebird,2024-01-07T15:32:10Z,07-Jan-2024,10:32:10,0.94,1
American Crow,2024-01-07T15:26:22Z,07-Jan-2024,10:26:22,0.9529,10
American Crow,2024-01-07T15:25:07Z,07-Jan-2024,10:25:07,0.949,1
American Crow,2024-01-07T15:20:13Z,07-Jan-2024,10:20:13,0.9569,2
American Crow,2024-01-07T15:18:58Z,07-Jan-2024,10:18:58,0.7882,1
Eastern Bluebird,2024-01-07T15:18:19Z,07-Jan-2024,10:18:19,0.36,1
Eastern Bluebird,2024-01-07T15:13:25Z,07-Jan-2024,10:13:25,0.71,1
Eastern Bluebird,2024-01-07T15:13:10Z,07-Jan-2024,10:13:10,0.35,1
Blue Jay,2024-01-07T14:59:28Z,07-Jan-2024,09:59:28,0.9216,1
American Crow,2024-01-07T14:12:31Z,07-Jan-2024,09:12:31,0.949,2
American Crow,2024-01-07T14:11:28Z,07-Jan-2024,09:11:28,0.9333,12
American Crow,2024-01-07T14:10:25Z,07-Jan-2024,09:10:25,0.9216,5
American Crow,2024-01-07T14:09:19Z,07-Jan-2024,09:09:19,0.9686,1
American Crow,2024-01-07T13:59:46Z,07-Jan-2024,08:59:46,0.8392,4
American Goldfinch,2024-01-07T13:59:11Z,07-Jan-2024,08:59:11,0.7882,1
American Goldfinch,2024-01-07T13:59:07Z,07-Jan-2024,08:59:07,0.27,1
American Crow,2024-01-07T13:58:01Z,07-Jan-2024,08:58:01,0.9333,1
American Goldfinch,2024-01-07T13:56:38Z,07-Jan-2024,08:56:38,0.8784,1
White-breasted Nuthatch,2024-01-07T13:56:29Z,07-Jan-2024,08:56:29,0.96,1
White-breasted Nuthatch,2024-01-07T13:56:22Z,07-Jan-2024,08:56:22,0.97,1
Common Grackle,2024-01-07T13:54:49Z,07-Jan-2024,08:54:49,0.7882,1
American Crow,2024-01-07T13:25:46Z,07-Jan-2024,08:25:46,0.9098,1
Golden-crowned Kinglet,2024-01-07T13:22:55Z,07-Jan-2024,08:22:55,0.93,1
