Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Chimney Swift,Chaetura pelagica,2026-06-08T23:57:34.500000Z,08-Jun-2026,19:57:34,0.8692,1
Blue-headed Vireo,Vireo solitarius,2026-06-08T23:56:07.500000Z,08-Jun-2026,19:56:07,0.7853,1
Northern Cardinal,Cardinalis cardinalis,2026-06-08T23:54:34.500000Z,08-Jun-2026,19:54:34,0.5484,1
Black-billed Cuckoo,Coccyzus erythropthalmus,2026-06-08T23:54:21Z,08-Jun-2026,19:54:21,0.5933,1
Cedar Waxwing,Bombycilla cedrorum,2026-06-08T23:50:45Z,08-Jun-2026,19:50:45,0.8915,1
Cedar Waxwing,Bombycilla cedrorum,2026-06-08T23:49:39Z,08-Jun-2026,19:49:39,0.6857,2
Chimney Swift,Chaetura pelagica,2026-06-08T23:46:13.500000Z,08-Jun-2026,19:46:13,0.8727,1
Northern Cardinal,Cardinalis cardinalis,2026-06-08T23:45:46.500000Z,08-Jun-2026,19:45:46,0.5044,1
Northern Cardinal,Cardinalis cardinalis,2026-06-08T23:45:37.500000Z,08-Jun-2026,19:45:37,0.6244,1
Northern Cardinal,Cardinalis cardinalis,2026-06-08T23:44:34.500000Z,08-Jun-2026,19:44:34,0.6422,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T23:38:06Z,08-Jun-2026,19:38:06,0.9619,1
Red-eyed Vireo,Vireo olivaceus,2026-06-08T23:22:52.500000Z,08-Jun-2026,19:22:52,0.7875,1
Red-eyed Vireo,Vireo olivaceus,2026-06-08T23:22:36Z,08-Jun-2026,19:22:36,0.9797,4
Red-eyed Vireo,Vireo olivaceus,2026-06-08T23:22:01.500000Z,08-Jun-2026,19:22:01,0.9381,3
Red-eyed Vireo,Vireo olivaceus,2026-06-08T23:21:39Z,08-Jun-2026,19:21:39,0.8587,3
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:44:51Z,08-Jun-2026,18:44:51,0.8864,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:41:09Z,08-Jun-2026,18:41:09,0.9013,2
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:38:30Z,08-Jun-2026,18:38:30,0.8503,3
American Crow,Corvus brachyrhynchos,2026-06-08T22:29:54Z,08-Jun-2026,18:29:54,0.5876,1
American Crow,Corvus brachyrhynchos,2026-06-08T22:29:24Z,08-Jun-2026,18:29:24,0.9824,2
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:25:28.500000Z,08-Jun-2026,18:25:28,0.7885,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:24:24Z,08-Jun-2026,18:24:24,0.6968,2
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:23:57Z,08-Jun-2026,18:23:57,0.7128,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:22:43.500000Z,08-Jun-2026,18:22:43,0.6819,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:22:40.500000Z,08-Jun-2026,18:22:40,0.7941,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:21:25.500000Z,08-Jun-2026,18:21:25,0.8867,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:21:03Z,08-Jun-2026,18:21:03,0.9221,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:19:48Z,08-Jun-2026,18:19:48,0.9067,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:19:15Z,08-Jun-2026,18:19:15,0.8905,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:18:37.500000Z,08-Jun-2026,18:18:37,0.7391,2
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:18:01.500000Z,08-Jun-2026,18:18:01,0.8309,1
Black-and-white Warbler,Mniotilta varia,2026-06-08T22:15:24Z,08-Jun-2026,18:15:24,0.7407,1
