Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Canada Goose,Branta canadensis,2025-09-19T22:58:53Z,19-Sep-2025,18:58:53,0.43,1
Blue Jay,Cyanocitta cristata,2025-09-19T17:27:28Z,19-Sep-2025,13:27:28,0.8863,8
Blue Jay,Cyanocitta cristata,2025-09-19T17:25:40Z,19-Sep-2025,13:25:40,0.58,1
Blue Jay,Cyanocitta cristata,2025-09-19T17:25:01Z,19-Sep-2025,13:25:01,0.9255,1
Solitary Sandpiper,Tringa solitaria,2025-09-19T17:14:41Z,19-Sep-2025,13:14:41,0.36,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:20:37Z,19-Sep-2025,12:20:37,0.95,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:20:30Z,19-Sep-2025,12:20:30,0.93,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:20:24Z,19-Sep-2025,12:20:24,0.98,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:56Z,19-Sep-2025,12:10:56,0.49,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:49Z,19-Sep-2025,12:10:49,0.95,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:42Z,19-Sep-2025,12:10:42,0.92,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:36Z,19-Sep-2025,12:10:36,0.96,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:23Z,19-Sep-2025,12:10:23,0.95,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:17Z,19-Sep-2025,12:10:17,0.98,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:10:07Z,19-Sep-2025,12:10:07,0.84,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:09:48Z,19-Sep-2025,12:09:48,0.83,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:07:05Z,19-Sep-2025,12:07:05,0.96,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:06:56Z,19-Sep-2025,12:06:56,0.48,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:06:40Z,19-Sep-2025,12:06:40,0.52,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:06:08Z,19-Sep-2025,12:06:08,0.37,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:03:23Z,19-Sep-2025,12:03:23,0.43,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:01:51Z,19-Sep-2025,12:01:51,0.32,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:01:22Z,19-Sep-2025,12:01:22,0.87,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:01:15Z,19-Sep-2025,12:01:15,0.58,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:01:09Z,19-Sep-2025,12:01:09,0.82,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:01:02Z,19-Sep-2025,12:01:02,0.9,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:00:54Z,19-Sep-2025,12:00:54,0.93,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:00:48Z,19-Sep-2025,12:00:48,0.92,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:00:41Z,19-Sep-2025,12:00:41,0.88,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T16:00:35Z,19-Sep-2025,12:00:35,0.97,1
Eastern Phoebe,Sayornis phoebe,2025-09-19T15:59:43Z,19-Sep-2025,11:59:43,0.95,1
