Species,UTC Date, Local Date, Local Time, Score, Count
Hairy Woodpecker,2024-01-12T20:52:21Z,12-Jan-2024,15:52:21,0.92,1
Hairy Woodpecker,2024-01-12T20:40:08Z,12-Jan-2024,15:40:08,0.94,1
Hairy Woodpecker,2024-01-12T20:39:55Z,12-Jan-2024,15:39:55,0.43,1
Hairy Woodpecker,2024-01-12T20:39:46Z,12-Jan-2024,15:39:46,0.77,1
Hairy Woodpecker,2024-01-12T20:39:36Z,12-Jan-2024,15:39:36,0.63,1
Hairy Woodpecker,2024-01-12T19:53:54Z,12-Jan-2024,14:53:54,0.9,1
Hairy Woodpecker,2024-01-12T19:53:48Z,12-Jan-2024,14:53:48,0.85,1
Hairy Woodpecker,2024-01-12T19:53:42Z,12-Jan-2024,14:53:42,0.91,1
Hairy Woodpecker,2024-01-12T19:53:35Z,12-Jan-2024,14:53:35,0.98,1
Hairy Woodpecker,2024-01-12T19:53:29Z,12-Jan-2024,14:53:29,0.99,1
Hairy Woodpecker,2024-01-12T19:53:23Z,12-Jan-2024,14:53:23,0.98,1
Hairy Woodpecker,2024-01-12T19:53:16Z,12-Jan-2024,14:53:16,0.94,1
Hairy Woodpecker,2024-01-12T19:53:06Z,12-Jan-2024,14:53:06,0.68,1
Hairy Woodpecker,2024-01-12T19:39:06Z,12-Jan-2024,14:39:06,0.87,1
White-breasted Nuthatch,2024-01-12T19:12:24Z,12-Jan-2024,14:12:24,0.6,1
Blue Jay,2024-01-12T19:01:13Z,12-Jan-2024,14:01:13,0.28,1
White-breasted Nuthatch,2024-01-12T18:56:13Z,12-Jan-2024,13:56:13,0.65,1
White-breasted Nuthatch,2024-01-12T18:37:27Z,12-Jan-2024,13:37:27,0.72,1
White-breasted Nuthatch,2024-01-12T18:37:20Z,12-Jan-2024,13:37:20,0.81,1
White-breasted Nuthatch,2024-01-12T18:37:14Z,12-Jan-2024,13:37:14,0.9,1
Hairy Woodpecker,2024-01-12T18:37:07Z,12-Jan-2024,13:37:07,0.88,1
Hairy Woodpecker,2024-01-12T18:37:01Z,12-Jan-2024,13:37:01,0.92,1
Hairy Woodpecker,2024-01-12T18:36:55Z,12-Jan-2024,13:36:55,0.94,1
Golden-crowned Kinglet,2024-01-12T18:35:22Z,12-Jan-2024,13:35:22,0.38,1
Golden-crowned Kinglet,2024-01-12T18:08:13Z,12-Jan-2024,13:08:13,0.73,1
Black-capped Chickadee,2024-01-12T18:08:04Z,12-Jan-2024,13:08:04,0.86,1
Black-capped Chickadee,2024-01-12T18:07:52Z,12-Jan-2024,13:07:52,0.54,1
Black-capped Chickadee,2024-01-12T18:07:49Z,12-Jan-2024,13:07:49,0.8235,1
American Crow,2024-01-12T17:51:31Z,12-Jan-2024,12:51:31,0.8392,2
American Crow,2024-01-12T17:49:49Z,12-Jan-2024,12:49:49,0.9333,1
Hairy Woodpecker,2024-01-12T17:48:22Z,12-Jan-2024,12:48:22,0.68,1
Hairy Woodpecker,2024-01-12T17:48:10Z,12-Jan-2024,12:48:10,0.46,1
American Crow,2024-01-12T17:37:16Z,12-Jan-2024,12:37:16,0.8667,7
American Crow,2024-01-12T17:37:04Z,12-Jan-2024,12:37:04,0.75,1
American Crow,2024-01-12T17:36:52Z,12-Jan-2024,12:36:52,0.74,1
American Crow,2024-01-12T17:35:31Z,12-Jan-2024,12:35:31,0.8784,1
American Crow,2024-01-12T17:32:04Z,12-Jan-2024,12:32:04,0.8078,6
White-breasted Nuthatch,2024-01-12T17:31:25Z,12-Jan-2024,12:31:25,0.88,1
