Species,UTC Date, Local Date, Local Time, Score, Count
American Woodcock,2024-04-15T23:58:20Z,15-Apr-2024,19:58:20,0.91,1
American Woodcock,2024-04-15T23:57:53Z,15-Apr-2024,19:57:53,0.95,1
American Woodcock,2024-04-15T23:57:45Z,15-Apr-2024,19:57:45,0.84,1
American Woodcock,2024-04-15T23:57:33Z,15-Apr-2024,19:57:33,0.9,1
American Woodcock,2024-04-15T23:57:26Z,15-Apr-2024,19:57:26,0.61,1
Osprey,2024-04-15T23:54:05Z,15-Apr-2024,19:54:05,0.8078,1
American Woodcock,2024-04-15T23:53:14Z,15-Apr-2024,19:53:14,0.9,1
American Woodcock,2024-04-15T23:52:44Z,15-Apr-2024,19:52:44,0.73,1
Dark-eyed Junco,2024-04-15T23:51:32Z,15-Apr-2024,19:51:32,0.32,1
Dark-eyed Junco,2024-04-15T23:51:02Z,15-Apr-2024,19:51:02,0.32,1
American Robin,2024-04-15T23:44:04Z,15-Apr-2024,19:44:04,0.34,1
American Robin,2024-04-15T23:43:41Z,15-Apr-2024,19:43:41,0.37,1
Eastern Phoebe,2024-04-15T23:43:16Z,15-Apr-2024,19:43:16,0.45,1
Eastern Phoebe,2024-04-15T23:43:03Z,15-Apr-2024,19:43:03,0.82,1
Eastern Phoebe,2024-04-15T23:42:57Z,15-Apr-2024,19:42:57,0.59,1
Eastern Phoebe,2024-04-15T23:42:50Z,15-Apr-2024,19:42:50,0.31,1
Eastern Phoebe,2024-04-15T23:42:44Z,15-Apr-2024,19:42:44,0.41,1
Eastern Phoebe,2024-04-15T23:42:37Z,15-Apr-2024,19:42:37,0.76,1
Eastern Phoebe,2024-04-15T23:42:31Z,15-Apr-2024,19:42:31,0.44,1
Eastern Phoebe,2024-04-15T23:42:24Z,15-Apr-2024,19:42:24,0.88,1
Eastern Phoebe,2024-04-15T23:42:11Z,15-Apr-2024,19:42:11,0.28,1
Eastern Phoebe,2024-04-15T23:42:04Z,15-Apr-2024,19:42:04,0.64,1
Eastern Phoebe,2024-04-15T23:41:58Z,15-Apr-2024,19:41:58,0.6,1
Eastern Phoebe,2024-04-15T23:41:51Z,15-Apr-2024,19:41:51,0.37,1
Eastern Phoebe,2024-04-15T23:41:32Z,15-Apr-2024,19:41:32,0.66,1
Eastern Phoebe,2024-04-15T23:41:26Z,15-Apr-2024,19:41:26,0.87,1
Eastern Phoebe,2024-04-15T23:41:06Z,15-Apr-2024,19:41:06,0.39,1
Eastern Phoebe,2024-04-15T23:40:53Z,15-Apr-2024,19:40:53,0.28,1
Eastern Phoebe,2024-04-15T23:40:47Z,15-Apr-2024,19:40:47,0.38,1
Eastern Phoebe,2024-04-15T23:40:21Z,15-Apr-2024,19:40:21,0.45,1
Eastern Phoebe,2024-04-15T23:40:15Z,15-Apr-2024,19:40:15,0.53,1
Eastern Phoebe,2024-04-15T23:40:08Z,15-Apr-2024,19:40:08,0.67,1
Eastern Phoebe,2024-04-15T23:39:49Z,15-Apr-2024,19:39:49,0.43,1
Eastern Phoebe,2024-04-15T23:39:36Z,15-Apr-2024,19:39:36,0.8,1
Eastern Phoebe,2024-04-15T23:39:29Z,15-Apr-2024,19:39:29,0.62,1
Eastern Phoebe,2024-04-15T23:39:23Z,15-Apr-2024,19:39:23,0.61,1
Eastern Phoebe,2024-04-15T23:39:16Z,15-Apr-2024,19:39:16,0.35,1
Eastern Phoebe,2024-04-15T23:39:09Z,15-Apr-2024,19:39:09,0.74,1
Eastern Phoebe,2024-04-15T23:39:03Z,15-Apr-2024,19:39:03,0.52,1
Eastern Phoebe,2024-04-15T23:38:56Z,15-Apr-2024,19:38:56,0.59,1
Eastern Phoebe,2024-04-15T23:38:50Z,15-Apr-2024,19:38:50,0.75,1
Eastern Phoebe,2024-04-15T23:36:38Z,15-Apr-2024,19:36:38,0.47,1
Eastern Phoebe,2024-04-15T23:36:25Z,15-Apr-2024,19:36:25,0.36,1
Eastern Phoebe,2024-04-15T23:36:19Z,15-Apr-2024,19:36:19,0.26,1
Eastern Phoebe,2024-04-15T23:36:06Z,15-Apr-2024,19:36:06,0.44,1
Eastern Phoebe,2024-04-15T23:35:45Z,15-Apr-2024,19:35:45,0.84,1
Eastern Phoebe,2024-04-15T23:35:38Z,15-Apr-2024,19:35:38,0.85,1
Eastern Phoebe,2024-04-15T23:35:31Z,15-Apr-2024,19:35:31,0.33,1
Eastern Phoebe,2024-04-15T23:35:24Z,15-Apr-2024,19:35:24,0.31,1
Eastern Phoebe,2024-04-15T23:35:18Z,15-Apr-2024,19:35:18,0.49,1
Eastern Phoebe,2024-04-15T23:35:12Z,15-Apr-2024,19:35:12,0.59,1
Eastern Phoebe,2024-04-15T23:35:05Z,15-Apr-2024,19:35:05,0.46,1
Eastern Phoebe,2024-04-15T23:34:59Z,15-Apr-2024,19:34:59,0.69,1
Eastern Phoebe,2024-04-15T23:34:52Z,15-Apr-2024,19:34:52,0.27,1
Eastern Phoebe,2024-04-15T23:34:46Z,15-Apr-2024,19:34:46,0.73,1
