Species,UTC Date, Local Date, Local Time, Score, Count
Hairy Woodpecker,2024-01-25T20:16:04Z,25-Jan-2024,15:16:04,0.79,1
American Crow,2024-01-25T19:04:39Z,25-Jan-2024,14:04:39,0.8902,1
American Crow,2024-01-25T18:53:15Z,25-Jan-2024,13:53:15,0.8902,3
American Crow,2024-01-25T18:49:36Z,25-Jan-2024,13:49:36,0.902,1
White-breasted Nuthatch,2024-01-25T17:35:09Z,25-Jan-2024,12:35:09,0.41,1
White-breasted Nuthatch,2024-01-25T17:34:12Z,25-Jan-2024,12:34:12,0.46,1
White-breasted Nuthatch,2024-01-25T17:33:15Z,25-Jan-2024,12:33:15,0.58,1
Blue Jay,2024-01-25T16:50:06Z,25-Jan-2024,11:50:06,0.38,1
Downy Woodpecker,2024-01-25T16:20:13Z,25-Jan-2024,11:20:13,0.9098,1
American Crow,2024-01-25T14:59:52Z,25-Jan-2024,09:59:52,0.8235,2
American Crow,2024-01-25T14:56:37Z,25-Jan-2024,09:56:37,0.9647,1
Blue Jay,2024-01-25T14:08:58Z,25-Jan-2024,09:08:58,0.8235,1
Hairy Woodpecker,2024-01-25T13:56:19Z,25-Jan-2024,08:56:19,0.96,1
Hairy Woodpecker,2024-01-25T13:53:46Z,25-Jan-2024,08:53:46,0.92,1
Hairy Woodpecker,2024-01-25T13:53:07Z,25-Jan-2024,08:53:07,0.85,1
Hairy Woodpecker,2024-01-25T13:52:55Z,25-Jan-2024,08:52:55,0.95,1
Blue Jay,2024-01-25T13:48:22Z,25-Jan-2024,08:48:22,0.8667,1
Hairy Woodpecker,2024-01-25T13:44:50Z,25-Jan-2024,08:44:50,0.86,1
Hairy Woodpecker,2024-01-25T13:44:43Z,25-Jan-2024,08:44:43,0.9,1
Blue Jay,2024-01-25T13:42:13Z,25-Jan-2024,08:42:13,0.37,1
Hairy Woodpecker,2024-01-25T13:41:33Z,25-Jan-2024,08:41:33,0.65,1
Hairy Woodpecker,2024-01-25T13:41:26Z,25-Jan-2024,08:41:26,0.9,1
Hairy Woodpecker,2024-01-25T13:41:20Z,25-Jan-2024,08:41:20,0.89,1
Hairy Woodpecker,2024-01-25T13:41:14Z,25-Jan-2024,08:41:14,0.95,1
Hairy Woodpecker,2024-01-25T13:40:59Z,25-Jan-2024,08:40:59,0.98,1
Hairy Woodpecker,2024-01-25T13:40:53Z,25-Jan-2024,08:40:53,0.94,1
Hairy Woodpecker,2024-01-25T13:40:18Z,25-Jan-2024,08:40:18,0.77,1
Hairy Woodpecker,2024-01-25T13:40:12Z,25-Jan-2024,08:40:12,0.64,1
Hairy Woodpecker,2024-01-25T13:40:02Z,25-Jan-2024,08:40:02,0.74,1
Hairy Woodpecker,2024-01-25T13:39:56Z,25-Jan-2024,08:39:56,0.85,1
Blue Jay,2024-01-25T13:39:49Z,25-Jan-2024,08:39:49,0.41,1
Blue Jay,2024-01-25T13:24:04Z,25-Jan-2024,08:24:04,0.33,1
Blue Jay,2024-01-25T13:24:01Z,25-Jan-2024,08:24:01,0.902,1
Blue Jay,2024-01-25T13:21:28Z,25-Jan-2024,08:21:28,0.34,1
Blue Jay,2024-01-25T13:21:25Z,25-Jan-2024,08:21:25,0.9216,1
Blue Jay,2024-01-25T13:15:40Z,25-Jan-2024,08:15:40,0.27,1
Blue Jay,2024-01-25T13:14:25Z,25-Jan-2024,08:14:25,0.34,1
Blue Jay,2024-01-25T13:14:19Z,25-Jan-2024,08:14:19,0.8235,1
Hairy Woodpecker,2024-01-25T13:10:56Z,25-Jan-2024,08:10:56,0.82,1
Hairy Woodpecker,2024-01-25T13:10:49Z,25-Jan-2024,08:10:49,0.57,1
Hairy Woodpecker,2024-01-25T13:10:43Z,25-Jan-2024,08:10:43,0.9,1
Pileated Woodpecker,2024-01-25T13:09:49Z,25-Jan-2024,08:09:49,0.91,1
Hairy Woodpecker,2024-01-25T13:09:34Z,25-Jan-2024,08:09:34,0.73,1
Hairy Woodpecker,2024-01-25T13:08:25Z,25-Jan-2024,08:08:25,0.92,1
Hairy Woodpecker,2024-01-25T13:03:40Z,25-Jan-2024,08:03:40,0.73,1
Hairy Woodpecker,2024-01-25T13:03:25Z,25-Jan-2024,08:03:25,0.81,1
Hairy Woodpecker,2024-01-25T13:03:19Z,25-Jan-2024,08:03:19,0.92,1
Hairy Woodpecker,2024-01-25T13:02:46Z,25-Jan-2024,08:02:46,0.83,1
Hairy Woodpecker,2024-01-25T13:02:26Z,25-Jan-2024,08:02:26,0.86,1
Hairy Woodpecker,2024-01-25T13:02:19Z,25-Jan-2024,08:02:19,0.94,1
Hairy Woodpecker,2024-01-25T13:01:59Z,25-Jan-2024,08:01:59,0.78,1
Hairy Woodpecker,2024-01-25T13:01:52Z,25-Jan-2024,08:01:52,0.53,1
Hairy Woodpecker,2024-01-25T13:01:46Z,25-Jan-2024,08:01:46,0.87,1
Hairy Woodpecker,2024-01-25T13:01:40Z,25-Jan-2024,08:01:40,0.94,1
Hairy Woodpecker,2024-01-25T13:01:33Z,25-Jan-2024,08:01:33,0.68,1
Hairy Woodpecker,2024-01-25T13:01:24Z,25-Jan-2024,08:01:24,0.87,1
Hairy Woodpecker,2024-01-25T13:01:17Z,25-Jan-2024,08:01:17,0.93,1
Hairy Woodpecker,2024-01-25T13:01:11Z,25-Jan-2024,08:01:11,0.94,1
Hairy Woodpecker,2024-01-25T13:01:05Z,25-Jan-2024,08:01:05,0.78,1
Hairy Woodpecker,2024-01-25T13:00:58Z,25-Jan-2024,08:00:58,0.87,1
Hairy Woodpecker,2024-01-25T12:52:41Z,25-Jan-2024,07:52:41,0.36,1
Hairy Woodpecker,2024-01-25T12:52:34Z,25-Jan-2024,07:52:34,0.32,1
Hairy Woodpecker,2024-01-25T12:52:28Z,25-Jan-2024,07:52:28,0.82,1
Hairy Woodpecker,2024-01-25T12:52:10Z,25-Jan-2024,07:52:10,0.8,1
Hairy Woodpecker,2024-01-25T12:51:38Z,25-Jan-2024,07:51:38,0.95,1
Hairy Woodpecker,2024-01-25T12:51:28Z,25-Jan-2024,07:51:28,0.95,1
Hairy Woodpecker,2024-01-25T12:51:22Z,25-Jan-2024,07:51:22,0.96,1
American Crow,2024-01-25T12:47:28Z,25-Jan-2024,07:47:28,0.8902,1
American Crow,2024-01-25T12:46:04Z,25-Jan-2024,07:46:04,0.8784,6
American Crow,2024-01-25T12:44:37Z,25-Jan-2024,07:44:37,0.8784,1
American Crow,2024-01-25T12:42:22Z,25-Jan-2024,07:42:22,0.8549,2
American Crow,2024-01-25T12:40:16Z,25-Jan-2024,07:40:16,0.9294,5
American Crow,2024-01-25T12:39:13Z,25-Jan-2024,07:39:13,0.9216,1
American Crow,2024-01-25T12:38:05Z,25-Jan-2024,07:38:05,0.9412,7
Blue Jay,2024-01-25T12:37:56Z,25-Jan-2024,07:37:56,0.31,1
American Crow,2024-01-25T12:37:50Z,25-Jan-2024,07:37:50,0.44,1
Blue Jay,2024-01-25T12:37:46Z,25-Jan-2024,07:37:46,0.9098,1
American Crow,2024-01-25T12:36:49Z,25-Jan-2024,07:36:49,0.902,13
American Crow,2024-01-25T12:35:34Z,25-Jan-2024,07:35:34,0.9412,10
American Crow,2024-01-25T12:34:25Z,25-Jan-2024,07:34:25,0.7882,1
Blue Jay,2024-01-25T12:33:49Z,25-Jan-2024,07:33:49,0.9294,9
Blue Jay,2024-01-25T12:32:44Z,25-Jan-2024,07:32:44,0.38,1
Blue Jay,2024-01-25T12:31:53Z,25-Jan-2024,07:31:53,0.5,1
Blue Jay,2024-01-25T12:31:47Z,25-Jan-2024,07:31:47,0.9098,2
Blue Jay,2024-01-25T12:28:55Z,25-Jan-2024,07:28:55,0.8078,1
American Crow,2024-01-25T12:05:57Z,25-Jan-2024,07:05:57,0.9216,1
American Crow,2024-01-25T11:55:50Z,25-Jan-2024,06:55:50,0.8392,1
