Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Blue Jay,Cyanocitta cristata,2025-09-21T21:43:41Z,21-Sep-2025,17:43:41,0.8471,10
Blue Jay,Cyanocitta cristata,2025-09-21T21:42:38Z,21-Sep-2025,17:42:38,0.9569,5
Blue Jay,Cyanocitta cristata,2025-09-21T21:41:26Z,21-Sep-2025,17:41:26,0.8157,1
Canada Goose,Branta canadensis,2025-09-21T21:20:59Z,21-Sep-2025,17:20:59,0.59,1
Blue Jay,Cyanocitta cristata,2025-09-21T20:42:36Z,21-Sep-2025,16:42:36,0.36,1
Blue Jay,Cyanocitta cristata,2025-09-21T20:42:05Z,21-Sep-2025,16:42:05,0.9255,11
Blue Jay,Cyanocitta cristata,2025-09-21T20:41:56Z,21-Sep-2025,16:41:56,0.29,1
Blue Jay,Cyanocitta cristata,2025-09-21T20:40:53Z,21-Sep-2025,16:40:53,0.7804,1
Killdeer,Charadrius vociferus,2025-09-21T20:01:02Z,21-Sep-2025,16:01:02,0.56,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T19:23:23Z,21-Sep-2025,15:23:23,0.8,1
Blue Jay,Cyanocitta cristata,2025-09-21T18:28:04Z,21-Sep-2025,14:28:04,0.898,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T16:14:46Z,21-Sep-2025,12:14:46,0.3,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T16:14:27Z,21-Sep-2025,12:14:27,0.8471,11
Tufted Titmouse,Baeolophus bicolor,2025-09-21T16:14:18Z,21-Sep-2025,12:14:18,0.34,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T16:11:29Z,21-Sep-2025,12:11:29,0.9529,9
Tufted Titmouse,Baeolophus bicolor,2025-09-21T16:10:26Z,21-Sep-2025,12:10:26,0.9333,1
Black-crowned Night-Heron,Nycticorax nycticorax,2025-09-21T15:30:27Z,21-Sep-2025,11:30:27,0.38,1
Blue Jay,Cyanocitta cristata,2025-09-21T15:03:50Z,21-Sep-2025,11:03:50,0.53,1
Blue Jay,Cyanocitta cristata,2025-09-21T14:32:29Z,21-Sep-2025,10:32:29,0.43,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T14:28:08Z,21-Sep-2025,10:28:08,0.39,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T14:27:44Z,21-Sep-2025,10:27:44,0.8,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T14:18:03Z,21-Sep-2025,10:18:03,0.27,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T14:15:45Z,21-Sep-2025,10:15:45,0.69,1
Tufted Titmouse,Baeolophus bicolor,2025-09-21T14:14:11Z,21-Sep-2025,10:14:11,0.53,1
American Crow,Corvus brachyrhynchos,2025-09-21T14:00:37Z,21-Sep-2025,10:00:37,0.8157,1
