Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
American Woodcock,Scolopax minor,2025-05-09T23:59:52Z,09-May-2025,19:59:52,0.82,1
American Woodcock,Scolopax minor,2025-05-09T23:59:16Z,09-May-2025,19:59:16,0.62,1
Song Sparrow,Melospiza melodia,2025-05-09T23:52:26Z,09-May-2025,19:52:26,0.77,1
Gray Catbird,Dumetella carolinensis,2025-05-09T23:44:36Z,09-May-2025,19:44:36,0.48,1
Wood Thrush,Hylocichla mustelina,2025-05-09T23:29:10Z,09-May-2025,19:29:10,0.26,1
Song Sparrow,Melospiza melodia,2025-05-09T23:24:37Z,09-May-2025,19:24:37,0.31,1
Song Sparrow,Melospiza melodia,2025-05-09T23:24:27Z,09-May-2025,19:24:27,0.31,1
Song Sparrow,Melospiza melodia,2025-05-09T23:24:14Z,09-May-2025,19:24:14,0.8745,1
Red-breasted Nuthatch,Sitta canadensis,2025-05-09T22:53:55Z,09-May-2025,18:53:55,0.67,1
American Robin,Turdus migratorius,2025-05-09T22:43:39Z,09-May-2025,18:43:39,0.42,1
Gray Catbird,Dumetella carolinensis,2025-05-09T22:43:30Z,09-May-2025,18:43:30,0.8627,1
Northern Flicker,Colaptes auratus,2025-05-09T22:40:47Z,09-May-2025,18:40:47,0.26,1
American Robin,Turdus migratorius,2025-05-09T22:37:12Z,09-May-2025,18:37:12,0.7804,6
American Robin,Turdus migratorius,2025-05-09T22:36:01Z,09-May-2025,18:36:01,0.8745,7
American Robin,Turdus migratorius,2025-05-09T22:34:54Z,09-May-2025,18:34:54,0.8,7
American Robin,Turdus migratorius,2025-05-09T22:33:41Z,09-May-2025,18:33:41,0.8,7
American Robin,Turdus migratorius,2025-05-09T22:32:00Z,09-May-2025,18:32:00,0.8314,1
Pileated Woodpecker,Dryocopus pileatus,2025-05-09T22:31:11Z,09-May-2025,18:31:11,0.54,1
Pileated Woodpecker,Dryocopus pileatus,2025-05-09T22:31:05Z,09-May-2025,18:31:05,0.63,1
Pileated Woodpecker,Dryocopus pileatus,2025-05-09T22:30:45Z,09-May-2025,18:30:45,0.66,1
American Robin,Turdus migratorius,2025-05-09T22:29:22Z,09-May-2025,18:29:22,0.7804,1
Hairy Woodpecker,Dryobates villosus,2025-05-09T22:29:16Z,09-May-2025,18:29:16,0.29,1
American Robin,Turdus migratorius,2025-05-09T22:28:34Z,09-May-2025,18:28:34,0.27,1
American Robin,Turdus migratorius,2025-05-09T22:27:37Z,09-May-2025,18:27:37,0.7804,1
Great Crested Flycatcher,Myiarchus crinitus,2025-05-09T22:26:55Z,09-May-2025,18:26:55,0.36,1
American Robin,Turdus migratorius,2025-05-09T22:26:22Z,09-May-2025,18:26:22,0.8,1
American Tree Sparrow,Spizelloides arborea,2025-05-09T22:15:29Z,09-May-2025,18:15:29,0.34,1
Brown-headed Cowbird,Molothrus ater,2025-05-09T21:39:39Z,09-May-2025,17:39:39,0.37,1
Brown-headed Cowbird,Molothrus ater,2025-05-09T21:28:31Z,09-May-2025,17:28:31,0.29,1
Brown-headed Cowbird,Molothrus ater,2025-05-09T21:28:25Z,09-May-2025,17:28:25,0.35,1
American Crow,Corvus brachyrhynchos,2025-05-09T21:20:57Z,09-May-2025,17:20:57,0.8471,1
Blue Jay,Cyanocitta cristata,2025-05-09T21:11:56Z,09-May-2025,17:11:56,0.4,1
Tufted Titmouse,Baeolophus bicolor,2025-05-09T21:11:47Z,09-May-2025,17:11:47,0.44,1
Blue Jay,Cyanocitta cristata,2025-05-09T21:06:09Z,09-May-2025,17:06:09,0.37,1
