Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Blue Jay,Cyanocitta cristata,2024-10-04T21:50:50Z,04-Oct-2024,17:50:50,0.8627,2
Blue Jay,Cyanocitta cristata,2024-10-04T21:49:15Z,04-Oct-2024,17:49:15,0.8627,1
Blue Jay,Cyanocitta cristata,2024-10-04T21:48:14Z,04-Oct-2024,17:48:14,0.35,1
Blue Jay,Cyanocitta cristata,2024-10-04T21:48:11Z,04-Oct-2024,17:48:11,0.9176,1
Tufted Titmouse,Baeolophus bicolor,2024-10-04T21:34:12Z,04-Oct-2024,17:34:12,0.61,1
Tufted Titmouse,Baeolophus bicolor,2024-10-04T21:33:56Z,04-Oct-2024,17:33:56,0.7804,1
Blue Jay,Cyanocitta cristata,2024-10-04T21:14:56Z,04-Oct-2024,17:14:56,0.8157,1
Blue Jay,Cyanocitta cristata,2024-10-04T20:52:51Z,04-Oct-2024,16:52:51,0.28,1
Blue Jay,Cyanocitta cristata,2024-10-04T20:52:41Z,04-Oct-2024,16:52:41,0.32,1
American Crow,Corvus brachyrhynchos,2024-10-04T18:54:02Z,04-Oct-2024,14:54:02,0.7804,1
American Crow,Corvus brachyrhynchos,2024-10-04T18:48:22Z,04-Oct-2024,14:48:22,0.8471,1
American Crow,Corvus brachyrhynchos,2024-10-04T18:47:02Z,04-Oct-2024,14:47:02,0.7804,1
American Crow,Corvus brachyrhynchos,2024-10-04T18:35:00Z,04-Oct-2024,14:35:00,0.8314,1
Blue Jay,Cyanocitta cristata,2024-10-04T17:53:12Z,04-Oct-2024,13:53:12,0.7804,1
Blue Jay,Cyanocitta cristata,2024-10-04T17:53:06Z,04-Oct-2024,13:53:06,0.34,1
Red-bellied Woodpecker,Melanerpes carolinus,2024-10-04T17:47:08Z,04-Oct-2024,13:47:08,0.8157,1
Blue Jay,Cyanocitta cristata,2024-10-04T17:39:51Z,04-Oct-2024,13:39:51,0.8157,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:30:20Z,04-Oct-2024,12:30:20,0.39,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:30:11Z,04-Oct-2024,12:30:11,0.38,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:30:01Z,04-Oct-2024,12:30:01,0.32,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:29:57Z,04-Oct-2024,12:29:57,0.8627,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:29:45Z,04-Oct-2024,12:29:45,0.48,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:26:48Z,04-Oct-2024,12:26:48,0.9529,1
American Crow,Corvus brachyrhynchos,2024-10-04T16:24:40Z,04-Oct-2024,12:24:40,0.8471,1
Green Heron,Butorides virescens,2024-10-04T16:23:44Z,04-Oct-2024,12:23:44,0.34,1
American Crow,Corvus brachyrhynchos,2024-10-04T16:12:59Z,04-Oct-2024,12:12:59,0.7804,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:12:56Z,04-Oct-2024,12:12:56,0.8627,1
American Crow,Corvus brachyrhynchos,2024-10-04T16:10:48Z,04-Oct-2024,12:10:48,0.8314,5
American Crow,Corvus brachyrhynchos,2024-10-04T16:09:30Z,04-Oct-2024,12:09:30,0.7804,1
American Crow,Corvus brachyrhynchos,2024-10-04T16:08:23Z,04-Oct-2024,12:08:23,0.37,1
Blue Jay,Cyanocitta cristata,2024-10-04T16:05:00Z,04-Oct-2024,12:05:00,0.8627,3
Common Yellowthroat,Geothlypis trichas,2024-10-04T16:02:38Z,04-Oct-2024,12:02:38,0.27,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:59:51Z,04-Oct-2024,11:59:51,0.32,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:59:24Z,04-Oct-2024,11:59:24,0.51,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:59:17Z,04-Oct-2024,11:59:17,0.38,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:59:02Z,04-Oct-2024,11:59:02,0.7804,1
Red-bellied Woodpecker,Melanerpes carolinus,2024-10-04T15:46:27Z,04-Oct-2024,11:46:27,0.7804,1
Gray Catbird,Dumetella carolinensis,2024-10-04T15:46:20Z,04-Oct-2024,11:46:20,0.7804,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:42:45Z,04-Oct-2024,11:42:45,0.8863,4
Green Heron,Butorides virescens,2024-10-04T15:40:10Z,04-Oct-2024,11:40:10,0.54,1
Red-bellied Woodpecker,Melanerpes carolinus,2024-10-04T15:39:31Z,04-Oct-2024,11:39:31,0.8157,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:38:55Z,04-Oct-2024,11:38:55,0.29,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:38:17Z,04-Oct-2024,11:38:17,0.898,14
Blue Jay,Cyanocitta cristata,2024-10-04T15:38:07Z,04-Oct-2024,11:38:07,0.37,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:36:18Z,04-Oct-2024,11:36:18,0.4,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:35:26Z,04-Oct-2024,11:35:26,0.8314,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:29:45Z,04-Oct-2024,11:29:45,0.8863,8
Blue Jay,Cyanocitta cristata,2024-10-04T15:28:44Z,04-Oct-2024,11:28:44,0.898,5
Blue Jay,Cyanocitta cristata,2024-10-04T15:27:00Z,04-Oct-2024,11:27:00,0.8471,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:26:56Z,04-Oct-2024,11:26:56,0.41,1
Downy Woodpecker,Dryobates pubescens,2024-10-04T15:21:47Z,04-Oct-2024,11:21:47,0.8863,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:11:24Z,04-Oct-2024,11:11:24,0.3,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:11:05Z,04-Oct-2024,11:11:05,0.8471,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:10:35Z,04-Oct-2024,11:10:35,0.41,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:10:29Z,04-Oct-2024,11:10:29,0.36,1
Pileated Woodpecker,Dryocopus pileatus,2024-10-04T15:06:13Z,04-Oct-2024,11:06:13,0.6,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:05:54Z,04-Oct-2024,11:05:54,0.8863,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:05:44Z,04-Oct-2024,11:05:44,0.35,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:03:59Z,04-Oct-2024,11:03:59,0.3,1
Blue Jay,Cyanocitta cristata,2024-10-04T15:03:50Z,04-Oct-2024,11:03:50,0.48,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:02:24Z,04-Oct-2024,11:02:24,0.79,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:01:46Z,04-Oct-2024,11:01:46,0.87,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:01:37Z,04-Oct-2024,11:01:37,0.61,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:01:30Z,04-Oct-2024,11:01:30,0.93,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:01:21Z,04-Oct-2024,11:01:21,0.96,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:01:14Z,04-Oct-2024,11:01:14,0.99,1
Sandhill Crane,Antigone canadensis,2024-10-04T15:01:05Z,04-Oct-2024,11:01:05,0.98,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:59:53Z,04-Oct-2024,10:59:53,0.66,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:59:41Z,04-Oct-2024,10:59:41,0.95,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:58:53Z,04-Oct-2024,10:58:53,0.92,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:58:14Z,04-Oct-2024,10:58:14,0.98,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:57:26Z,04-Oct-2024,10:57:26,0.7804,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:55:44Z,04-Oct-2024,10:55:44,0.49,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:51:42Z,04-Oct-2024,10:51:42,0.35,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:51:36Z,04-Oct-2024,10:51:36,0.8471,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:51:32Z,04-Oct-2024,10:51:32,0.43,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:51:26Z,04-Oct-2024,10:51:26,0.36,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:49:27Z,04-Oct-2024,10:49:27,0.26,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:49:14Z,04-Oct-2024,10:49:14,0.28,1
Blue Jay,Cyanocitta cristata,2024-10-04T14:36:44Z,04-Oct-2024,10:36:44,0.8,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:15:08Z,04-Oct-2024,10:15:08,0.99,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:15:01Z,04-Oct-2024,10:15:01,0.99,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:14:55Z,04-Oct-2024,10:14:55,0.97,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:14:48Z,04-Oct-2024,10:14:48,0.97,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:14:42Z,04-Oct-2024,10:14:42,0.99,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:14:35Z,04-Oct-2024,10:14:35,0.97,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:14:20Z,04-Oct-2024,10:14:20,0.99,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:13:59Z,04-Oct-2024,10:13:59,0.98,1
Sandhill Crane,Antigone canadensis,2024-10-04T14:13:44Z,04-Oct-2024,10:13:44,0.99,1
