Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
American Crow,Corvus brachyrhynchos,2025-04-09T23:54:52Z,09-Apr-2025,16:54:52,0.8863,1
American Crow,Corvus brachyrhynchos,2025-04-09T23:12:04Z,09-Apr-2025,16:12:04,0.8157,1
Anna's Hummingbird,Calypte anna,2025-04-09T23:09:09Z,09-Apr-2025,16:09:09,0.9765,6
Anna's Hummingbird,Calypte anna,2025-04-09T23:06:03Z,09-Apr-2025,16:06:03,0.8,1
Black-capped Chickadee,Poecile atricapillus,2025-04-09T23:00:48Z,09-Apr-2025,16:00:48,0.7804,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:58:58Z,09-Apr-2025,15:58:58,0.8471,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:56:44Z,09-Apr-2025,15:56:44,0.9176,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:55:43Z,09-Apr-2025,15:55:43,0.9333,1
Mountain Chickadee,Poecile gambeli,2025-04-09T22:55:01Z,09-Apr-2025,15:55:01,0.57,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:54:28Z,09-Apr-2025,15:54:28,0.63,1
Steller's Jay,Cyanocitta stelleri,2025-04-09T22:54:08Z,09-Apr-2025,15:54:08,0.35,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:53:41Z,09-Apr-2025,15:53:41,0.39,1
Black-capped Chickadee,Poecile atricapillus,2025-04-09T22:53:11Z,09-Apr-2025,15:53:11,0.3,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:53:08Z,09-Apr-2025,15:53:08,0.8,1
Steller's Jay,Cyanocitta stelleri,2025-04-09T22:52:31Z,09-Apr-2025,15:52:31,0.53,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:50:52Z,09-Apr-2025,15:50:52,0.9765,1
Steller's Jay,Cyanocitta stelleri,2025-04-09T22:50:05Z,09-Apr-2025,15:50:05,0.7804,1
Dark-eyed Junco,Junco hyemalis,2025-04-09T22:48:44Z,09-Apr-2025,15:48:44,0.66,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:38:55Z,09-Apr-2025,15:38:55,0.8314,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:37:52Z,09-Apr-2025,15:37:52,0.8314,10
Anna's Hummingbird,Calypte anna,2025-04-09T22:36:04Z,09-Apr-2025,15:36:04,0.9765,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:33:26Z,09-Apr-2025,15:33:26,0.67,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:33:20Z,09-Apr-2025,15:33:20,0.34,1
Steller's Jay,Cyanocitta stelleri,2025-04-09T22:30:26Z,09-Apr-2025,15:30:26,0.8157,1
American Crow,Corvus brachyrhynchos,2025-04-09T22:30:04Z,09-Apr-2025,15:30:04,0.8863,2
American Crow,Corvus brachyrhynchos,2025-04-09T22:29:37Z,09-Apr-2025,15:29:37,0.27,1
American Crow,Corvus brachyrhynchos,2025-04-09T22:28:24Z,09-Apr-2025,15:28:24,0.7804,1
American Crow,Corvus brachyrhynchos,2025-04-09T22:22:34Z,09-Apr-2025,15:22:34,0.9333,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:22:21Z,09-Apr-2025,15:22:21,0.9804,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:21:35Z,09-Apr-2025,15:21:35,0.82,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:21:28Z,09-Apr-2025,15:21:28,0.45,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-09T22:21:17Z,09-Apr-2025,15:21:17,0.4,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:21:04Z,09-Apr-2025,15:21:04,0.34,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:20:48Z,09-Apr-2025,15:20:48,0.68,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:20:41Z,09-Apr-2025,15:20:41,0.42,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T22:20:31Z,09-Apr-2025,15:20:31,0.7,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:11:47Z,09-Apr-2025,15:11:47,0.8157,9
Anna's Hummingbird,Calypte anna,2025-04-09T22:10:17Z,09-Apr-2025,15:10:17,0.9569,1
Anna's Hummingbird,Calypte anna,2025-04-09T22:09:14Z,09-Apr-2025,15:09:14,0.9412,16
Anna's Hummingbird,Calypte anna,2025-04-09T22:08:04Z,09-Apr-2025,15:08:04,0.9176,2
Anna's Hummingbird,Calypte anna,2025-04-09T22:07:02Z,09-Apr-2025,15:07:02,0.9647,8
Anna's Hummingbird,Calypte anna,2025-04-09T22:05:59Z,09-Apr-2025,15:05:59,0.7804,9
Anna's Hummingbird,Calypte anna,2025-04-09T22:04:52Z,09-Apr-2025,15:04:52,0.9529,8
House Finch,Haemorhous mexicanus,2025-04-09T22:04:39Z,09-Apr-2025,15:04:39,0.8314,1
Anna's Hummingbird,Calypte anna,2025-04-09T21:58:36Z,09-Apr-2025,14:58:36,0.9098,1
Cooper's Hawk,Accipiter cooperii,2025-04-09T21:47:40Z,09-Apr-2025,14:47:40,0.91,1
Cooper's Hawk,Accipiter cooperii,2025-04-09T21:47:15Z,09-Apr-2025,14:47:15,0.3,1
Cooper's Hawk,Accipiter cooperii,2025-04-09T21:46:35Z,09-Apr-2025,14:46:35,0.94,1
European Starling,Sturnus vulgaris,2025-04-09T21:46:19Z,09-Apr-2025,14:46:19,0.39,1
Cooper's Hawk,Accipiter cooperii,2025-04-09T21:45:49Z,09-Apr-2025,14:45:49,0.87,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T21:42:26Z,09-Apr-2025,14:42:26,0.81,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T21:41:42Z,09-Apr-2025,14:41:42,0.83,1
Chipping Sparrow,Spizella passerina,2025-04-09T21:38:16Z,09-Apr-2025,14:38:16,0.55,1
Dark-eyed Junco,Junco hyemalis,2025-04-09T21:38:06Z,09-Apr-2025,14:38:06,0.42,1
American Dipper,Cinclus mexicanus,2025-04-09T21:33:33Z,09-Apr-2025,14:33:33,0.75,1
American Dipper,Cinclus mexicanus,2025-04-09T21:33:05Z,09-Apr-2025,14:33:05,0.36,1
Mountain Chickadee,Poecile gambeli,2025-04-09T21:32:03Z,09-Apr-2025,14:32:03,0.3,1
Steller's Jay,Cyanocitta stelleri,2025-04-09T21:30:21Z,09-Apr-2025,14:30:21,0.61,1
Steller's Jay,Cyanocitta stelleri,2025-04-09T21:30:02Z,09-Apr-2025,14:30:02,0.949,12
Steller's Jay,Cyanocitta stelleri,2025-04-09T21:29:37Z,09-Apr-2025,14:29:37,0.68,1
Bewick's Wren,Thryomanes bewickii,2025-04-09T21:28:54Z,09-Apr-2025,14:28:54,0.3,1
