Species,UTC Date, Local Date, Local Time, Score, Count
American Crow,2024-07-12T23:57:49Z,12-Jul-2024,16:57:49,0.8471,1
American Crow,2024-07-12T23:53:17Z,12-Jul-2024,16:53:17,0.8,1
American Crow,2024-07-12T23:50:46Z,12-Jul-2024,16:50:46,0.8863,1
American Crow,2024-07-12T23:49:24Z,12-Jul-2024,16:49:24,0.8,1
American Crow,2024-07-12T23:42:40Z,12-Jul-2024,16:42:40,0.9098,1
House Finch,2024-07-12T23:23:41Z,12-Jul-2024,16:23:41,0.8314,1
Dark-eyed Junco,2024-07-12T23:23:19Z,12-Jul-2024,16:23:19,0.7804,1
Dark-eyed Junco,2024-07-12T23:09:37Z,12-Jul-2024,16:09:37,0.29,1
Dark-eyed Junco,2024-07-12T23:09:01Z,12-Jul-2024,16:09:01,0.3,1
Dark-eyed Junco,2024-07-12T23:05:17Z,12-Jul-2024,16:05:17,0.34,1
House Finch,2024-07-12T23:02:49Z,12-Jul-2024,16:02:49,0.8314,4
House Finch,2024-07-12T23:01:44Z,12-Jul-2024,16:01:44,0.9333,4
House Finch,2024-07-12T23:00:19Z,12-Jul-2024,16:00:19,0.9647,1
House Finch,2024-07-12T22:58:30Z,12-Jul-2024,15:58:30,0.8157,1
House Finch,2024-07-12T22:58:25Z,12-Jul-2024,15:58:25,0.37,1
House Finch,2024-07-12T22:58:19Z,12-Jul-2024,15:58:19,0.37,1
House Finch,2024-07-12T22:58:07Z,12-Jul-2024,15:58:07,0.75,1
House Finch,2024-07-12T22:57:58Z,12-Jul-2024,15:57:58,0.67,1
House Finch,2024-07-12T22:57:49Z,12-Jul-2024,15:57:49,0.37,1
House Finch,2024-07-12T22:57:41Z,12-Jul-2024,15:57:41,0.4,1
House Finch,2024-07-12T22:54:05Z,12-Jul-2024,15:54:05,0.45,1
House Finch,2024-07-12T22:54:00Z,12-Jul-2024,15:54:00,0.898,4
House Finch,2024-07-12T22:53:46Z,12-Jul-2024,15:53:46,0.62,1
House Finch,2024-07-12T22:53:41Z,12-Jul-2024,15:53:41,0.41,1
House Finch,2024-07-12T22:53:31Z,12-Jul-2024,15:53:31,0.38,1
House Finch,2024-07-12T22:53:11Z,12-Jul-2024,15:53:11,0.51,1
House Finch,2024-07-12T22:53:03Z,12-Jul-2024,15:53:03,0.58,1
House Finch,2024-07-12T22:52:58Z,12-Jul-2024,15:52:58,0.9098,1
Dark-eyed Junco,2024-07-12T22:41:44Z,12-Jul-2024,15:41:44,0.31,1
Dark-eyed Junco,2024-07-12T22:41:16Z,12-Jul-2024,15:41:16,0.26,1
Dark-eyed Junco,2024-07-12T22:41:04Z,12-Jul-2024,15:41:04,0.63,1
Dark-eyed Junco,2024-07-12T22:40:46Z,12-Jul-2024,15:40:46,0.32,1
Dark-eyed Junco,2024-07-12T22:39:33Z,12-Jul-2024,15:39:33,0.34,1
Dark-eyed Junco,2024-07-12T22:39:22Z,12-Jul-2024,15:39:22,0.27,1
Dark-eyed Junco,2024-07-12T22:39:14Z,12-Jul-2024,15:39:14,0.29,1
Dark-eyed Junco,2024-07-12T22:39:01Z,12-Jul-2024,15:39:01,0.26,1
Dark-eyed Junco,2024-07-12T22:37:29Z,12-Jul-2024,15:37:29,0.33,1
Dark-eyed Junco,2024-07-12T22:37:21Z,12-Jul-2024,15:37:21,0.3,1
Dark-eyed Junco,2024-07-12T22:36:57Z,12-Jul-2024,15:36:57,0.38,1
Dark-eyed Junco,2024-07-12T22:35:43Z,12-Jul-2024,15:35:43,0.44,1
Dark-eyed Junco,2024-07-12T22:15:55Z,12-Jul-2024,15:15:55,0.34,1
Orange-crowned Warbler,2024-07-12T22:15:49Z,12-Jul-2024,15:15:49,0.33,1
Orange-crowned Warbler,2024-07-12T22:15:43Z,12-Jul-2024,15:15:43,0.41,1
Dark-eyed Junco,2024-07-12T22:15:22Z,12-Jul-2024,15:15:22,0.5,1
Dark-eyed Junco,2024-07-12T22:15:08Z,12-Jul-2024,15:15:08,0.3,1
Anna's Hummingbird,2024-07-12T22:12:40Z,12-Jul-2024,15:12:40,0.9686,1
Black-capped Chickadee,2024-07-12T22:07:49Z,12-Jul-2024,15:07:49,0.27,1
Dark-eyed Junco,2024-07-12T22:05:41Z,12-Jul-2024,15:05:41,0.9412,5
Dark-eyed Junco,2024-07-12T22:04:40Z,12-Jul-2024,15:04:40,0.7804,1
Black-capped Chickadee,2024-07-12T21:56:31Z,12-Jul-2024,14:56:31,0.45,1
Black-capped Chickadee,2024-07-12T21:55:50Z,12-Jul-2024,14:55:50,0.8863,1
Bushtit,2024-07-12T21:55:29Z,12-Jul-2024,14:55:29,0.75,1
Bushtit,2024-07-12T21:55:22Z,12-Jul-2024,14:55:22,0.42,1
Dark-eyed Junco,2024-07-12T21:27:37Z,12-Jul-2024,14:27:37,0.8157,1
Dark-eyed Junco,2024-07-12T21:27:28Z,12-Jul-2024,14:27:28,0.34,1
Dark-eyed Junco,2024-07-12T21:21:36Z,12-Jul-2024,14:21:36,0.43,1
Anna's Hummingbird,2024-07-12T21:00:25Z,12-Jul-2024,14:00:25,0.9804,1
House Finch,2024-07-12T20:57:19Z,12-Jul-2024,13:57:19,0.77,1
House Finch,2024-07-12T20:57:13Z,12-Jul-2024,13:57:13,0.8,1
House Finch,2024-07-12T20:57:08Z,12-Jul-2024,13:57:08,0.51,1
Dark-eyed Junco,2024-07-12T20:55:35Z,12-Jul-2024,13:55:35,0.37,1
Dark-eyed Junco,2024-07-12T20:50:31Z,12-Jul-2024,13:50:31,0.79,1
Dark-eyed Junco,2024-07-12T20:50:14Z,12-Jul-2024,13:50:14,0.39,1
Hutton's Vireo,2024-07-12T20:44:36Z,12-Jul-2024,13:44:36,0.32,1
Hutton's Vireo,2024-07-12T20:44:16Z,12-Jul-2024,13:44:16,0.31,1
House Finch,2024-07-12T20:38:27Z,12-Jul-2024,13:38:27,0.8314,1
Anna's Hummingbird,2024-07-12T20:29:10Z,12-Jul-2024,13:29:10,0.9843,1
Orange-crowned Warbler,2024-07-12T20:15:19Z,12-Jul-2024,13:15:19,0.33,1
House Finch,2024-07-12T20:13:19Z,12-Jul-2024,13:13:19,0.8471,1
American Crow,2024-07-12T20:12:15Z,12-Jul-2024,13:12:15,0.8314,2
American Crow,2024-07-12T20:05:47Z,12-Jul-2024,13:05:47,0.8471,7
American Crow,2024-07-12T20:04:39Z,12-Jul-2024,13:04:39,0.8863,3
American Crow,2024-07-12T20:02:13Z,12-Jul-2024,13:02:13,0.33,1
American Crow,2024-07-12T19:59:25Z,12-Jul-2024,12:59:25,0.8,1
House Finch,2024-07-12T19:56:40Z,12-Jul-2024,12:56:40,0.27,1
House Finch,2024-07-12T19:55:27Z,12-Jul-2024,12:55:27,0.8745,1
House Finch,2024-07-12T19:53:50Z,12-Jul-2024,12:53:50,0.7804,1
House Finch,2024-07-12T19:52:00Z,12-Jul-2024,12:52:00,0.43,1
House Finch,2024-07-12T19:51:19Z,12-Jul-2024,12:51:19,0.5,1
House Finch,2024-07-12T19:51:01Z,12-Jul-2024,12:51:01,0.29,1
Steller's Jay,2024-07-12T19:50:24Z,12-Jul-2024,12:50:24,0.7804,17
Steller's Jay,2024-07-12T19:50:17Z,12-Jul-2024,12:50:17,0.99,1
Steller's Jay,2024-07-12T19:49:21Z,12-Jul-2024,12:49:21,0.9647,1
Bushtit,2024-07-12T19:13:28Z,12-Jul-2024,12:13:28,0.47,1
Bushtit,2024-07-12T19:13:19Z,12-Jul-2024,12:13:19,0.78,1
Bushtit,2024-07-12T19:13:11Z,12-Jul-2024,12:13:11,0.37,1
House Finch,2024-07-12T19:12:54Z,12-Jul-2024,12:12:54,0.8,1
Steller's Jay,2024-07-12T19:10:17Z,12-Jul-2024,12:10:17,0.8471,2
Steller's Jay,2024-07-12T19:09:34Z,12-Jul-2024,12:09:34,0.26,1
Steller's Jay,2024-07-12T19:09:25Z,12-Jul-2024,12:09:25,0.63,1
Steller's Jay,2024-07-12T19:09:05Z,12-Jul-2024,12:09:05,0.8627,6
Steller's Jay,2024-07-12T19:08:59Z,12-Jul-2024,12:08:59,0.81,1
Steller's Jay,2024-07-12T19:08:45Z,12-Jul-2024,12:08:45,0.71,1
Steller's Jay,2024-07-12T19:08:34Z,12-Jul-2024,12:08:34,0.36,1
Steller's Jay,2024-07-12T19:07:55Z,12-Jul-2024,12:07:55,0.9882,2
Steller's Jay,2024-07-12T19:06:52Z,12-Jul-2024,12:06:52,0.8,1
House Finch,2024-07-12T19:01:25Z,12-Jul-2024,12:01:25,0.27,1
