Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Black-capped Chickadee,Poecile atricapillus,2025-04-15T23:57:41Z,15-Apr-2025,16:57:41,0.32,1
Black-capped Chickadee,Poecile atricapillus,2025-04-15T23:57:26Z,15-Apr-2025,16:57:26,0.8157,1
American Robin,Turdus migratorius,2025-04-15T23:55:23Z,15-Apr-2025,16:55:23,0.41,1
American Robin,Turdus migratorius,2025-04-15T23:55:11Z,15-Apr-2025,16:55:11,0.7804,1
American Robin,Turdus migratorius,2025-04-15T23:53:34Z,15-Apr-2025,16:53:34,0.31,1
Northern Flicker,Colaptes auratus,2025-04-15T23:52:48Z,15-Apr-2025,16:52:48,0.55,1
Northern Flicker,Colaptes auratus,2025-04-15T23:52:41Z,15-Apr-2025,16:52:41,0.52,1
American Robin,Turdus migratorius,2025-04-15T23:51:47Z,15-Apr-2025,16:51:47,0.28,1
Northern Flicker,Colaptes auratus,2025-04-15T23:49:48Z,15-Apr-2025,16:49:48,0.32,1
American Robin,Turdus migratorius,2025-04-15T23:48:58Z,15-Apr-2025,16:48:58,0.55,1
American Robin,Turdus migratorius,2025-04-15T23:47:45Z,15-Apr-2025,16:47:45,0.51,1
American Crow,Corvus brachyrhynchos,2025-04-15T23:47:27Z,15-Apr-2025,16:47:27,0.8,1
Ruby-crowned Kinglet,Corthylio calendula,2025-04-15T23:46:13Z,15-Apr-2025,16:46:13,0.26,1
American Robin,Turdus migratorius,2025-04-15T23:40:19Z,15-Apr-2025,16:40:19,0.27,1
American Robin,Turdus migratorius,2025-04-15T23:39:15Z,15-Apr-2025,16:39:15,0.3,1
American Robin,Turdus migratorius,2025-04-15T23:39:08Z,15-Apr-2025,16:39:08,0.26,1
American Robin,Turdus migratorius,2025-04-15T23:38:48Z,15-Apr-2025,16:38:48,0.26,1
American Robin,Turdus migratorius,2025-04-15T23:37:47Z,15-Apr-2025,16:37:47,0.8,1
Steller's Jay,Cyanocitta stelleri,2025-04-15T23:35:45Z,15-Apr-2025,16:35:45,0.898,1
Steller's Jay,Cyanocitta stelleri,2025-04-15T23:35:41Z,15-Apr-2025,16:35:41,0.88,1
Anna's Hummingbird,Calypte anna,2025-04-15T23:35:23Z,15-Apr-2025,16:35:23,0.9882,1
Steller's Jay,Cyanocitta stelleri,2025-04-15T23:34:28Z,15-Apr-2025,16:34:28,0.8157,1
American Crow,Corvus brachyrhynchos,2025-04-15T23:33:07Z,15-Apr-2025,16:33:07,0.8,1
Steller's Jay,Cyanocitta stelleri,2025-04-15T23:32:46Z,15-Apr-2025,16:32:46,0.8863,1
Pine Siskin,Spinus pinus,2025-04-15T23:31:58Z,15-Apr-2025,16:31:58,0.37,1
Dark-eyed Junco,Junco hyemalis,2025-04-15T23:31:36Z,15-Apr-2025,16:31:36,0.51,1
Dark-eyed Junco,Junco hyemalis,2025-04-15T23:31:15Z,15-Apr-2025,16:31:15,0.45,1
Dark-eyed Junco,Junco hyemalis,2025-04-15T23:31:05Z,15-Apr-2025,16:31:05,0.5,1
American Robin,Turdus migratorius,2025-04-15T23:30:14Z,15-Apr-2025,16:30:14,0.3,1
Dark-eyed Junco,Junco hyemalis,2025-04-15T23:29:07Z,15-Apr-2025,16:29:07,0.41,1
Dark-eyed Junco,Junco hyemalis,2025-04-15T23:28:46Z,15-Apr-2025,16:28:46,0.36,1
American Robin,Turdus migratorius,2025-04-15T23:28:40Z,15-Apr-2025,16:28:40,0.26,1
