Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Anna's Hummingbird,Calypte anna,2025-04-23T23:59:32Z,23-Apr-2025,16:59:32,0.9765,1
White-throated Sparrow,Zonotrichia albicollis,2025-04-23T23:57:50Z,23-Apr-2025,16:57:50,0.39,1
White-crowned Sparrow,Zonotrichia leucophrys,2025-04-23T23:57:39Z,23-Apr-2025,16:57:39,0.47,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:58Z,23-Apr-2025,16:54:58,0.66,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:50Z,23-Apr-2025,16:54:50,0.37,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:43Z,23-Apr-2025,16:54:43,0.5,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:35Z,23-Apr-2025,16:54:35,0.34,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:27Z,23-Apr-2025,16:54:27,0.5,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:20Z,23-Apr-2025,16:54:20,0.29,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:12Z,23-Apr-2025,16:54:12,0.3,1
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:54:05Z,23-Apr-2025,16:54:05,0.46,1
Anna's Hummingbird,Calypte anna,2025-04-23T23:53:25Z,23-Apr-2025,16:53:25,0.8157,5
Yellow-rumped Warbler,Setophaga coronata,2025-04-23T23:52:52Z,23-Apr-2025,16:52:52,0.29,1
American Robin,Turdus migratorius,2025-04-23T23:52:16Z,23-Apr-2025,16:52:16,0.39,1
Downy Woodpecker,Dryobates pubescens,2025-04-23T23:52:07Z,23-Apr-2025,16:52:07,0.29,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:51:46Z,23-Apr-2025,16:51:46,0.7,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:51:40Z,23-Apr-2025,16:51:40,0.97,1
Black-capped Chickadee,Poecile atricapillus,2025-04-23T23:51:32Z,23-Apr-2025,16:51:32,0.28,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:51:22Z,23-Apr-2025,16:51:22,0.66,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:51:12Z,23-Apr-2025,16:51:12,0.53,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:51:05Z,23-Apr-2025,16:51:05,0.96,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:50:58Z,23-Apr-2025,16:50:58,0.9,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:50:52Z,23-Apr-2025,16:50:52,0.46,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:50:45Z,23-Apr-2025,16:50:45,0.3,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:50:37Z,23-Apr-2025,16:50:37,0.97,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:49:56Z,23-Apr-2025,16:49:56,0.95,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:49:43Z,23-Apr-2025,16:49:43,0.51,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:49:29Z,23-Apr-2025,16:49:29,0.74,1
Bewick's Wren,Thryomanes bewickii,2025-04-23T23:49:22Z,23-Apr-2025,16:49:22,0.55,1
