Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Anna's Hummingbird,Calypte anna,2025-05-02T23:16:58Z,02-May-2025,16:16:58,0.7804,1
Anna's Hummingbird,Calypte anna,2025-05-02T23:13:42Z,02-May-2025,16:13:42,0.7804,1
Black-capped Chickadee,Poecile atricapillus,2025-05-02T22:59:52Z,02-May-2025,15:59:52,0.34,1
Black-capped Chickadee,Poecile atricapillus,2025-05-02T22:59:45Z,02-May-2025,15:59:45,0.54,1
American Robin,Turdus migratorius,2025-05-02T22:55:42Z,02-May-2025,15:55:42,0.26,1
Bewick's Wren,Thryomanes bewickii,2025-05-02T22:51:48Z,02-May-2025,15:51:48,0.37,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:49:15Z,02-May-2025,15:49:15,0.26,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:56Z,02-May-2025,15:48:56,0.8863,2
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:48Z,02-May-2025,15:48:48,0.37,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:41Z,02-May-2025,15:48:41,0.66,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:34Z,02-May-2025,15:48:34,0.62,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:27Z,02-May-2025,15:48:27,0.72,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:20Z,02-May-2025,15:48:20,0.31,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:12Z,02-May-2025,15:48:12,0.46,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:48:01Z,02-May-2025,15:48:01,0.26,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T22:47:53Z,02-May-2025,15:47:53,0.8745,1
American Crow,Corvus brachyrhynchos,2025-05-02T22:43:25Z,02-May-2025,15:43:25,0.8157,1
House Finch,Haemorhous mexicanus,2025-05-02T22:38:02Z,02-May-2025,15:38:02,0.9176,1
American Crow,Corvus brachyrhynchos,2025-05-02T22:27:32Z,02-May-2025,15:27:32,0.8314,1
Black-capped Chickadee,Poecile atricapillus,2025-05-02T22:21:26Z,02-May-2025,15:21:26,0.38,1
Warbling Vireo,Vireo gilvus,2025-05-02T21:51:18Z,02-May-2025,14:51:18,0.27,1
Bewick's Wren,Thryomanes bewickii,2025-05-02T21:49:58Z,02-May-2025,14:49:58,0.29,1
American Robin,Turdus migratorius,2025-05-02T21:43:24Z,02-May-2025,14:43:24,0.7804,1
American Robin,Turdus migratorius,2025-05-02T21:41:13Z,02-May-2025,14:41:13,0.67,1
American Robin,Turdus migratorius,2025-05-02T21:41:06Z,02-May-2025,14:41:06,0.33,1
American Robin,Turdus migratorius,2025-05-02T21:40:40Z,02-May-2025,14:40:40,0.59,1
Dark-eyed Junco,Junco hyemalis,2025-05-02T21:36:19Z,02-May-2025,14:36:19,0.49,1
House Finch,Haemorhous mexicanus,2025-05-02T21:30:02Z,02-May-2025,14:30:02,0.8471,1
House Finch,Haemorhous mexicanus,2025-05-02T21:29:48Z,02-May-2025,14:29:48,0.37,1
American Robin,Turdus migratorius,2025-05-02T21:28:31Z,02-May-2025,14:28:31,0.4,1
American Robin,Turdus migratorius,2025-05-02T21:28:25Z,02-May-2025,14:28:25,0.7804,1
Bewick's Wren,Thryomanes bewickii,2025-05-02T21:24:20Z,02-May-2025,14:24:20,0.28,1
Red-breasted Nuthatch,Sitta canadensis,2025-05-02T21:13:13Z,02-May-2025,14:13:13,0.77,1
