Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Chestnut-backed Chickadee,Poecile rufescens,2025-04-13T23:58:51Z,13-Apr-2025,16:58:51,0.31,1
Merlin,Falco columbarius,2025-04-13T23:54:15Z,13-Apr-2025,16:54:15,0.66,1
Orange-crowned Warbler,Leiothlypis celata,2025-04-13T23:52:33Z,13-Apr-2025,16:52:33,0.35,1
Orange-crowned Warbler,Leiothlypis celata,2025-04-13T23:52:25Z,13-Apr-2025,16:52:25,0.33,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:51:32Z,13-Apr-2025,16:51:32,0.4,1
Anna's Hummingbird,Calypte anna,2025-04-13T23:46:53Z,13-Apr-2025,16:46:53,0.8627,1
Anna's Hummingbird,Calypte anna,2025-04-13T23:45:44Z,13-Apr-2025,16:45:44,0.9333,5
Anna's Hummingbird,Calypte anna,2025-04-13T23:44:17Z,13-Apr-2025,16:44:17,0.8157,3
Orange-crowned Warbler,Leiothlypis celata,2025-04-13T23:37:36Z,13-Apr-2025,16:37:36,0.47,1
Anna's Hummingbird,Calypte anna,2025-04-13T23:36:53Z,13-Apr-2025,16:36:53,0.8745,1
Anna's Hummingbird,Calypte anna,2025-04-13T23:34:50Z,13-Apr-2025,16:34:50,0.7804,2
Anna's Hummingbird,Calypte anna,2025-04-13T23:33:25Z,13-Apr-2025,16:33:25,0.8,3
Anna's Hummingbird,Calypte anna,2025-04-13T23:32:20Z,13-Apr-2025,16:32:20,0.9176,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:31:39Z,13-Apr-2025,16:31:39,0.9412,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:31:32Z,13-Apr-2025,16:31:32,0.55,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:31:25Z,13-Apr-2025,16:31:25,0.38,1
American Crow,Corvus brachyrhynchos,2025-04-13T23:29:58Z,13-Apr-2025,16:29:58,0.8745,2
American Crow,Corvus brachyrhynchos,2025-04-13T23:29:54Z,13-Apr-2025,16:29:54,0.29,1
Anna's Hummingbird,Calypte anna,2025-04-13T23:29:17Z,13-Apr-2025,16:29:17,0.8863,1
American Crow,Corvus brachyrhynchos,2025-04-13T23:26:48Z,13-Apr-2025,16:26:48,0.9333,1
Downy Woodpecker,Dryobates pubescens,2025-04-13T23:25:31Z,13-Apr-2025,16:25:31,0.33,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:22:31Z,13-Apr-2025,16:22:31,0.27,1
Violet-green Swallow,Tachycineta thalassina,2025-04-13T23:20:34Z,13-Apr-2025,16:20:34,0.72,1
Bewick's Wren,Thryomanes bewickii,2025-04-13T23:18:47Z,13-Apr-2025,16:18:47,0.91,1
Bewick's Wren,Thryomanes bewickii,2025-04-13T23:18:24Z,13-Apr-2025,16:18:24,0.6,1
Anna's Hummingbird,Calypte anna,2025-04-13T23:11:22Z,13-Apr-2025,16:11:22,0.7804,4
Anna's Hummingbird,Calypte anna,2025-04-13T23:10:09Z,13-Apr-2025,16:10:09,0.7804,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:09:49Z,13-Apr-2025,16:09:49,0.9412,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:09:39Z,13-Apr-2025,16:09:39,0.28,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T23:09:32Z,13-Apr-2025,16:09:32,0.39,1
Bewick's Wren,Thryomanes bewickii,2025-04-13T23:07:06Z,13-Apr-2025,16:07:06,0.4,1
Black-capped Chickadee,Poecile atricapillus,2025-04-13T23:06:53Z,13-Apr-2025,16:06:53,0.31,1
Bewick's Wren,Thryomanes bewickii,2025-04-13T23:06:45Z,13-Apr-2025,16:06:45,0.52,1
Bewick's Wren,Thryomanes bewickii,2025-04-13T23:06:31Z,13-Apr-2025,16:06:31,0.52,1
American Crow,Corvus brachyrhynchos,2025-04-13T23:04:41Z,13-Apr-2025,16:04:41,0.8627,1
Pine Siskin,Spinus pinus,2025-04-13T23:04:03Z,13-Apr-2025,16:04:03,0.77,1
Pine Siskin,Spinus pinus,2025-04-13T23:03:56Z,13-Apr-2025,16:03:56,0.97,1
Red-breasted Nuthatch,Sitta canadensis,2025-04-13T23:02:53Z,13-Apr-2025,16:02:53,0.36,1
American Goldfinch,Spinus tristis,2025-04-13T22:46:27Z,13-Apr-2025,15:46:27,0.8,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:44:26Z,13-Apr-2025,15:44:26,0.8157,1
American Crow,Corvus brachyrhynchos,2025-04-13T22:42:56Z,13-Apr-2025,15:42:56,0.8627,1
American Crow,Corvus brachyrhynchos,2025-04-13T22:36:17Z,13-Apr-2025,15:36:17,0.8314,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T22:35:21Z,13-Apr-2025,15:35:21,0.61,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:33:47Z,13-Apr-2025,15:33:47,0.8157,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:32:44Z,13-Apr-2025,15:32:44,0.7804,1
Red-breasted Nuthatch,Sitta canadensis,2025-04-13T22:31:51Z,13-Apr-2025,15:31:51,0.29,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:29:09Z,13-Apr-2025,15:29:09,0.8471,2
Anna's Hummingbird,Calypte anna,2025-04-13T22:25:38Z,13-Apr-2025,15:25:38,0.8471,1
American Crow,Corvus brachyrhynchos,2025-04-13T22:24:05Z,13-Apr-2025,15:24:05,0.7804,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T22:22:47Z,13-Apr-2025,15:22:47,0.8745,2
Dark-eyed Junco,Junco hyemalis,2025-04-13T22:22:32Z,13-Apr-2025,15:22:32,0.29,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T22:21:08Z,13-Apr-2025,15:21:08,0.8745,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:19:43Z,13-Apr-2025,15:19:43,0.9098,1
American Dipper,Cinclus mexicanus,2025-04-13T22:09:06Z,13-Apr-2025,15:09:06,0.28,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:08:41Z,13-Apr-2025,15:08:41,0.8,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:02:24Z,13-Apr-2025,15:02:24,0.8314,1
Anna's Hummingbird,Calypte anna,2025-04-13T22:00:12Z,13-Apr-2025,15:00:12,0.8,1
Anna's Hummingbird,Calypte anna,2025-04-13T21:56:59Z,13-Apr-2025,14:56:59,0.8471,1
Anna's Hummingbird,Calypte anna,2025-04-13T21:54:28Z,13-Apr-2025,14:54:28,0.8471,1
House Finch,Haemorhous mexicanus,2025-04-13T21:53:46Z,13-Apr-2025,14:53:46,0.8314,1
American Dipper,Cinclus mexicanus,2025-04-13T21:53:35Z,13-Apr-2025,14:53:35,0.3,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:51:46Z,13-Apr-2025,14:51:46,0.51,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:51:12Z,13-Apr-2025,14:51:12,0.82,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:51:05Z,13-Apr-2025,14:51:05,0.31,1
Anna's Hummingbird,Calypte anna,2025-04-13T21:50:08Z,13-Apr-2025,14:50:08,0.8,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:49:09Z,13-Apr-2025,14:49:09,0.51,1
Anna's Hummingbird,Calypte anna,2025-04-13T21:43:53Z,13-Apr-2025,14:43:53,0.8471,2
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:43:18Z,13-Apr-2025,14:43:18,0.28,1
Anna's Hummingbird,Calypte anna,2025-04-13T21:42:52Z,13-Apr-2025,14:42:52,0.8471,1
Pine Siskin,Spinus pinus,2025-04-13T21:37:49Z,13-Apr-2025,14:37:49,0.83,1
Barn Owl,Tyto alba,2025-04-13T21:36:08Z,13-Apr-2025,14:36:08,0.35,1
House Finch,Haemorhous mexicanus,2025-04-13T21:34:42Z,13-Apr-2025,14:34:42,0.7804,1
House Finch,Haemorhous mexicanus,2025-04-13T21:32:28Z,13-Apr-2025,14:32:28,0.8157,1
House Finch,Haemorhous mexicanus,2025-04-13T21:32:17Z,13-Apr-2025,14:32:17,0.41,1
White-throated Sparrow,Zonotrichia albicollis,2025-04-13T21:30:26Z,13-Apr-2025,14:30:26,0.38,1
Pine Siskin,Spinus pinus,2025-04-13T21:26:44Z,13-Apr-2025,14:26:44,0.58,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:18:47Z,13-Apr-2025,14:18:47,0.62,1
Dark-eyed Junco,Junco hyemalis,2025-04-13T21:18:43Z,13-Apr-2025,14:18:43,0.8627,1
