Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T23:59:41Z,02-Jan-2025,15:59:41,0.66,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T23:59:35Z,02-Jan-2025,15:59:35,0.94,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:48:39Z,02-Jan-2025,15:48:39,0.8,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:45:59Z,02-Jan-2025,15:45:59,0.8863,1
Downy Woodpecker,Dryobates pubescens,2025-01-02T23:44:30Z,02-Jan-2025,15:44:30,0.28,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:43:39Z,02-Jan-2025,15:43:39,0.8,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:42:12Z,02-Jan-2025,15:42:12,0.8627,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:37:40Z,02-Jan-2025,15:37:40,0.8627,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:30:22Z,02-Jan-2025,15:30:22,0.28,1
Anna's Hummingbird,Calypte anna,2025-01-02T23:21:53Z,02-Jan-2025,15:21:53,0.8,1
Golden-crowned Kinglet,Regulus satrapa,2025-01-02T23:10:41Z,02-Jan-2025,15:10:41,0.29,1
Golden-crowned Kinglet,Regulus satrapa,2025-01-02T23:10:21Z,02-Jan-2025,15:10:21,0.9,1
Golden-crowned Kinglet,Regulus satrapa,2025-01-02T23:10:13Z,02-Jan-2025,15:10:13,0.59,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T23:03:40Z,02-Jan-2025,15:03:40,0.8863,2
Steller's Jay,Cyanocitta stelleri,2025-01-02T23:02:31Z,02-Jan-2025,15:02:31,0.66,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T23:02:20Z,02-Jan-2025,15:02:20,0.85,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T23:02:00Z,02-Jan-2025,15:02:00,0.34,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T23:01:52Z,02-Jan-2025,15:01:52,0.9098,1
American Crow,Corvus brachyrhynchos,2025-01-02T22:37:14Z,02-Jan-2025,14:37:14,0.41,1
Anna's Hummingbird,Calypte anna,2025-01-02T22:07:31Z,02-Jan-2025,14:07:31,0.7804,1
Chestnut-backed Chickadee,Poecile rufescens,2025-01-02T21:58:10Z,02-Jan-2025,13:58:10,0.8314,1
Anna's Hummingbird,Calypte anna,2025-01-02T21:55:23Z,02-Jan-2025,13:55:23,0.8314,1
House Finch,Haemorhous mexicanus,2025-01-02T21:54:35Z,02-Jan-2025,13:54:35,0.54,1
American Crow,Corvus brachyrhynchos,2025-01-02T21:48:01Z,02-Jan-2025,13:48:01,0.7804,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:45:06Z,02-Jan-2025,13:45:06,0.6,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:44:58Z,02-Jan-2025,13:44:58,0.87,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:44:35Z,02-Jan-2025,13:44:35,0.28,1
Anna's Hummingbird,Calypte anna,2025-01-02T21:43:55Z,02-Jan-2025,13:43:55,0.7804,2
Anna's Hummingbird,Calypte anna,2025-01-02T21:41:44Z,02-Jan-2025,13:41:44,0.949,2
Anna's Hummingbird,Calypte anna,2025-01-02T21:38:00Z,02-Jan-2025,13:38:00,0.8314,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T21:37:13Z,02-Jan-2025,13:37:13,0.64,1
Pine Siskin,Spinus pinus,2025-01-02T21:35:31Z,02-Jan-2025,13:35:31,0.68,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T21:32:19Z,02-Jan-2025,13:32:19,0.77,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:31:23Z,02-Jan-2025,13:31:23,0.65,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:31:15Z,02-Jan-2025,13:31:15,0.5,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:31:04Z,02-Jan-2025,13:31:04,0.8,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:56Z,02-Jan-2025,13:30:56,0.52,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:48Z,02-Jan-2025,13:30:48,0.66,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:41Z,02-Jan-2025,13:30:41,0.62,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:34Z,02-Jan-2025,13:30:34,0.81,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:27Z,02-Jan-2025,13:30:27,0.84,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:20Z,02-Jan-2025,13:30:20,0.84,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:12Z,02-Jan-2025,13:30:12,0.88,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:30:06Z,02-Jan-2025,13:30:06,0.54,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:59Z,02-Jan-2025,13:29:59,0.79,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:50Z,02-Jan-2025,13:29:50,0.83,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:43Z,02-Jan-2025,13:29:43,0.91,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:36Z,02-Jan-2025,13:29:36,0.73,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:28Z,02-Jan-2025,13:29:28,0.28,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:21Z,02-Jan-2025,13:29:21,0.53,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:29:06Z,02-Jan-2025,13:29:06,0.53,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:28:58Z,02-Jan-2025,13:28:58,0.83,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:28:43Z,02-Jan-2025,13:28:43,0.33,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:28:27Z,02-Jan-2025,13:28:27,0.31,1
Bewick's Wren,Thryomanes bewickii,2025-01-02T21:27:54Z,02-Jan-2025,13:27:54,0.67,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:25:01Z,02-Jan-2025,13:25:01,0.7,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:24:01Z,02-Jan-2025,13:24:01,0.27,1
Anna's Hummingbird,Calypte anna,2025-01-02T21:14:21Z,02-Jan-2025,13:14:21,0.9255,1
American Pipit,Anthus rubescens,2025-01-02T21:13:18Z,02-Jan-2025,13:13:18,0.39,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:10:14Z,02-Jan-2025,13:10:14,0.36,1
Ruby-crowned Kinglet,Corthylio calendula,2025-01-02T21:10:08Z,02-Jan-2025,13:10:08,0.76,1
Pine Siskin,Spinus pinus,2025-01-02T21:07:49Z,02-Jan-2025,13:07:49,0.71,1
Anna's Hummingbird,Calypte anna,2025-01-02T21:04:13Z,02-Jan-2025,13:04:13,0.9843,1
Pine Siskin,Spinus pinus,2025-01-02T21:03:18Z,02-Jan-2025,13:03:18,0.61,1
Steller's Jay,Cyanocitta stelleri,2025-01-02T21:03:08Z,02-Jan-2025,13:03:08,0.8863,2
Steller's Jay,Cyanocitta stelleri,2025-01-02T20:58:12Z,02-Jan-2025,12:58:12,0.8471,1
