Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
American Robin,Turdus migratorius,2026-06-26T23:11:44.500000Z,26-Jun-2026,16:11:44,0.9903,6
American Robin,Turdus migratorius,2026-06-26T22:29:28Z,26-Jun-2026,15:29:28,0.9857,4
American Robin,Turdus migratorius,2026-06-26T22:21:53.500000Z,26-Jun-2026,15:21:53,0.6895,1
American Crow,Corvus brachyrhynchos,2026-06-26T21:54:37Z,26-Jun-2026,14:54:37,0.7694,2
American Crow,Corvus brachyrhynchos,2026-06-26T21:54:11.500000Z,26-Jun-2026,14:54:11,0.9054,1
American Crow,Corvus brachyrhynchos,2026-06-26T21:31:29.500000Z,26-Jun-2026,14:31:29,0.586,1
American Crow,Corvus brachyrhynchos,2026-06-26T21:31:11.500000Z,26-Jun-2026,14:31:11,0.8276,1
American Crow,Corvus brachyrhynchos,2026-06-26T21:27:41.500000Z,26-Jun-2026,14:27:41,0.9539,3
American Crow,Corvus brachyrhynchos,2026-06-26T21:24:35.500000Z,26-Jun-2026,14:24:35,0.9235,2
American Crow,Corvus brachyrhynchos,2026-06-26T20:58:52Z,26-Jun-2026,13:58:52,0.8349,1
Dark-eyed Junco,Junco hyemalis,2026-06-26T20:51:25Z,26-Jun-2026,13:51:25,0.9327,3
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:35:26.500000Z,26-Jun-2026,13:35:26,0.8834,1
Northern Flicker,Colaptes auratus,2026-06-26T20:09:47.500000Z,26-Jun-2026,13:09:47,0.8908,2
Northern Flicker,Colaptes auratus,2026-06-26T20:09:41.500000Z,26-Jun-2026,13:09:41,0.8806,1
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:06:22Z,26-Jun-2026,13:06:22,0.9353,1
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:04:59.500000Z,26-Jun-2026,13:04:59,0.9132,1
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:04:19Z,26-Jun-2026,13:04:19,0.9188,2
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:03:53.500000Z,26-Jun-2026,13:03:53,0.9217,3
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:03:26.500000Z,26-Jun-2026,13:03:26,0.9455,2
Steller's Jay,Cyanocitta stelleri,2026-06-26T20:02:50.500000Z,26-Jun-2026,13:02:50,0.9412,2
Steller's Jay,Cyanocitta stelleri,2026-06-26T19:56:28Z,26-Jun-2026,12:56:28,0.911,1
Steller's Jay,Cyanocitta stelleri,2026-06-26T19:54:04Z,26-Jun-2026,12:54:04,0.8963,3
Steller's Jay,Cyanocitta stelleri,2026-06-26T19:50:26.500000Z,26-Jun-2026,12:50:26,0.9078,2
Steller's Jay,Cyanocitta stelleri,2026-06-26T19:46:04Z,26-Jun-2026,12:46:04,0.9273,4
