Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Anna's Hummingbird,Calypte anna,2025-12-25T23:49:39Z,25-Dec-2025,15:49:39,0.8471,1
Anna's Hummingbird,Calypte anna,2025-12-25T23:31:19Z,25-Dec-2025,15:31:19,0.9647,1
American Crow,Corvus brachyrhynchos,2025-12-25T23:02:43Z,25-Dec-2025,15:02:43,0.8471,1
American Crow,Corvus brachyrhynchos,2025-12-25T21:08:24Z,25-Dec-2025,13:08:24,0.28,1
American Crow,Corvus brachyrhynchos,2025-12-25T21:07:33Z,25-Dec-2025,13:07:33,0.8,1
Anna's Hummingbird,Calypte anna,2025-12-25T21:00:03Z,25-Dec-2025,13:00:03,0.8745,5
Bushtit,Psaltriparus minimus,2025-12-25T20:57:20Z,25-Dec-2025,12:57:20,0.68,1
Bushtit,Psaltriparus minimus,2025-12-25T20:56:30Z,25-Dec-2025,12:56:30,0.57,1
Bushtit,Psaltriparus minimus,2025-12-25T20:55:56Z,25-Dec-2025,12:55:56,0.9,1
Bushtit,Psaltriparus minimus,2025-12-25T20:55:23Z,25-Dec-2025,12:55:23,0.86,1
Bushtit,Psaltriparus minimus,2025-12-25T20:55:12Z,25-Dec-2025,12:55:12,0.89,1
Bushtit,Psaltriparus minimus,2025-12-25T20:55:05Z,25-Dec-2025,12:55:05,0.71,1
Bushtit,Psaltriparus minimus,2025-12-25T20:51:50Z,25-Dec-2025,12:51:50,0.59,1
Bushtit,Psaltriparus minimus,2025-12-25T20:51:42Z,25-Dec-2025,12:51:42,0.3,1
Bushtit,Psaltriparus minimus,2025-12-25T20:51:35Z,25-Dec-2025,12:51:35,0.62,1
Anna's Hummingbird,Calypte anna,2025-12-25T20:51:21Z,25-Dec-2025,12:51:21,0.8863,1
Bushtit,Psaltriparus minimus,2025-12-25T20:51:06Z,25-Dec-2025,12:51:06,0.92,1
Bushtit,Psaltriparus minimus,2025-12-25T20:50:58Z,25-Dec-2025,12:50:58,0.35,1
Bushtit,Psaltriparus minimus,2025-12-25T20:50:48Z,25-Dec-2025,12:50:48,0.84,1
Bushtit,Psaltriparus minimus,2025-12-25T20:50:41Z,25-Dec-2025,12:50:41,0.81,1
Anna's Hummingbird,Calypte anna,2025-12-25T20:50:07Z,25-Dec-2025,12:50:07,0.8627,1
Anna's Hummingbird,Calypte anna,2025-12-25T20:48:14Z,25-Dec-2025,12:48:14,0.8,1
American Crow,Corvus brachyrhynchos,2025-12-25T19:44:05Z,25-Dec-2025,11:44:05,0.7804,1
Dark-eyed Junco,Junco hyemalis,2025-12-25T19:26:59Z,25-Dec-2025,11:26:59,0.7804,1
American Crow,Corvus brachyrhynchos,2025-12-25T19:12:26Z,25-Dec-2025,11:12:26,0.26,1
Steller's Jay,Cyanocitta stelleri,2025-12-25T19:06:24Z,25-Dec-2025,11:06:24,0.8314,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:58:16Z,25-Dec-2025,10:58:16,0.8157,1
Steller's Jay,Cyanocitta stelleri,2025-12-25T18:57:29Z,25-Dec-2025,10:57:29,0.9529,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:53:19Z,25-Dec-2025,10:53:19,0.28,1
Steller's Jay,Cyanocitta stelleri,2025-12-25T18:53:14Z,25-Dec-2025,10:53:14,0.9804,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:52:50Z,25-Dec-2025,10:52:50,0.8627,7
American Crow,Corvus brachyrhynchos,2025-12-25T18:49:38Z,25-Dec-2025,10:49:38,0.36,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:47:44Z,25-Dec-2025,10:47:44,0.8745,6
Anna's Hummingbird,Calypte anna,2025-12-25T18:47:23Z,25-Dec-2025,10:47:23,0.9412,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:45:49Z,25-Dec-2025,10:45:49,0.8157,5
American Crow,Corvus brachyrhynchos,2025-12-25T18:44:14Z,25-Dec-2025,10:44:14,0.8157,2
American Crow,Corvus brachyrhynchos,2025-12-25T18:42:44Z,25-Dec-2025,10:42:44,0.8157,6
American Crow,Corvus brachyrhynchos,2025-12-25T18:42:33Z,25-Dec-2025,10:42:33,0.3,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:42:23Z,25-Dec-2025,10:42:23,0.61,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:41:55Z,25-Dec-2025,10:41:55,0.39,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:41:32Z,25-Dec-2025,10:41:32,0.8627,3
Dark-eyed Junco,Junco hyemalis,2025-12-25T18:40:59Z,25-Dec-2025,10:40:59,0.26,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:40:42Z,25-Dec-2025,10:40:42,0.35,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:40:31Z,25-Dec-2025,10:40:31,0.8627,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:39:57Z,25-Dec-2025,10:39:57,0.66,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:39:46Z,25-Dec-2025,10:39:46,0.45,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:39:36Z,25-Dec-2025,10:39:36,0.59,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:39:23Z,25-Dec-2025,10:39:23,0.4,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:39:12Z,25-Dec-2025,10:39:12,0.27,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:39:05Z,25-Dec-2025,10:39:05,0.31,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:38:58Z,25-Dec-2025,10:38:58,0.45,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:38:53Z,25-Dec-2025,10:38:53,0.8,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:38:06Z,25-Dec-2025,10:38:06,0.42,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:36:35Z,25-Dec-2025,10:36:35,0.8157,4
American Crow,Corvus brachyrhynchos,2025-12-25T18:35:32Z,25-Dec-2025,10:35:32,0.8,2
Anna's Hummingbird,Calypte anna,2025-12-25T18:35:07Z,25-Dec-2025,10:35:07,0.8314,1
House Finch,Haemorhous mexicanus,2025-12-25T18:34:36Z,25-Dec-2025,10:34:36,0.41,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:34:25Z,25-Dec-2025,10:34:25,0.8157,2
American Crow,Corvus brachyrhynchos,2025-12-25T18:32:46Z,25-Dec-2025,10:32:46,0.9098,1
Bewick's Wren,Thryomanes bewickii,2025-12-25T18:31:27Z,25-Dec-2025,10:31:27,0.75,1
Golden-crowned Kinglet,Regulus satrapa,2025-12-25T18:30:56Z,25-Dec-2025,10:30:56,0.59,1
Golden-crowned Kinglet,Regulus satrapa,2025-12-25T18:30:48Z,25-Dec-2025,10:30:48,0.62,1
Golden-crowned Kinglet,Regulus satrapa,2025-12-25T18:30:41Z,25-Dec-2025,10:30:41,0.9,1
Golden-crowned Kinglet,Regulus satrapa,2025-12-25T18:30:33Z,25-Dec-2025,10:30:33,0.3,1
Golden-crowned Kinglet,Regulus satrapa,2025-12-25T18:30:25Z,25-Dec-2025,10:30:25,0.75,1
Golden-crowned Kinglet,Regulus satrapa,2025-12-25T18:29:56Z,25-Dec-2025,10:29:56,0.43,1
Bushtit,Psaltriparus minimus,2025-12-25T18:29:14Z,25-Dec-2025,10:29:14,0.96,1
Red-breasted Nuthatch,Sitta canadensis,2025-12-25T18:28:21Z,25-Dec-2025,10:28:21,0.63,1
Bushtit,Psaltriparus minimus,2025-12-25T18:27:47Z,25-Dec-2025,10:27:47,0.47,1
Bushtit,Psaltriparus minimus,2025-12-25T18:26:56Z,25-Dec-2025,10:26:56,0.52,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:25:59Z,25-Dec-2025,10:25:59,0.8157,3
Bushtit,Psaltriparus minimus,2025-12-25T18:25:45Z,25-Dec-2025,10:25:45,0.28,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:25:02Z,25-Dec-2025,10:25:02,0.8863,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:24:33Z,25-Dec-2025,10:24:33,0.8471,9
Bushtit,Psaltriparus minimus,2025-12-25T18:24:19Z,25-Dec-2025,10:24:19,0.6,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:23:30Z,25-Dec-2025,10:23:30,0.8314,11
Bushtit,Psaltriparus minimus,2025-12-25T18:23:23Z,25-Dec-2025,10:23:23,0.73,1
Bushtit,Psaltriparus minimus,2025-12-25T18:23:16Z,25-Dec-2025,10:23:16,0.55,1
Bushtit,Psaltriparus minimus,2025-12-25T18:23:05Z,25-Dec-2025,10:23:05,0.27,1
Bushtit,Psaltriparus minimus,2025-12-25T18:22:57Z,25-Dec-2025,10:22:57,0.89,1
Bushtit,Psaltriparus minimus,2025-12-25T18:22:50Z,25-Dec-2025,10:22:50,0.95,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:22:26Z,25-Dec-2025,10:22:26,0.8627,11
Bushtit,Psaltriparus minimus,2025-12-25T18:22:19Z,25-Dec-2025,10:22:19,0.78,1
Bushtit,Psaltriparus minimus,2025-12-25T18:22:11Z,25-Dec-2025,10:22:11,0.91,1
Bushtit,Psaltriparus minimus,2025-12-25T18:21:46Z,25-Dec-2025,10:21:46,0.65,1
Bushtit,Psaltriparus minimus,2025-12-25T18:21:39Z,25-Dec-2025,10:21:39,0.87,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:21:25Z,25-Dec-2025,10:21:25,0.9176,11
Bushtit,Psaltriparus minimus,2025-12-25T18:21:17Z,25-Dec-2025,10:21:17,0.96,1
Bushtit,Psaltriparus minimus,2025-12-25T18:21:03Z,25-Dec-2025,10:21:03,0.44,1
Bushtit,Psaltriparus minimus,2025-12-25T18:20:53Z,25-Dec-2025,10:20:53,0.47,1
Bushtit,Psaltriparus minimus,2025-12-25T18:20:27Z,25-Dec-2025,10:20:27,0.7,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:20:22Z,25-Dec-2025,10:20:22,0.8,1
Red-breasted Nuthatch,Sitta canadensis,2025-12-25T18:20:15Z,25-Dec-2025,10:20:15,0.88,1
Red-breasted Nuthatch,Sitta canadensis,2025-12-25T18:20:04Z,25-Dec-2025,10:20:04,0.62,1
Red-breasted Nuthatch,Sitta canadensis,2025-12-25T18:19:58Z,25-Dec-2025,10:19:58,0.41,1
Red-breasted Nuthatch,Sitta canadensis,2025-12-25T18:19:26Z,25-Dec-2025,10:19:26,0.27,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:17:44Z,25-Dec-2025,10:17:44,0.38,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:17:19Z,25-Dec-2025,10:17:19,0.9882,3
American Crow,Corvus brachyrhynchos,2025-12-25T18:17:11Z,25-Dec-2025,10:17:11,0.44,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:16:51Z,25-Dec-2025,10:16:51,0.3,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:16:11Z,25-Dec-2025,10:16:11,0.37,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:15:44Z,25-Dec-2025,10:15:44,0.51,1
American Crow,Corvus brachyrhynchos,2025-12-25T18:14:56Z,25-Dec-2025,10:14:56,0.8627,1
Anna's Hummingbird,Calypte anna,2025-12-25T18:14:39Z,25-Dec-2025,10:14:39,0.9686,12
Anna's Hummingbird,Calypte anna,2025-12-25T18:08:35Z,25-Dec-2025,10:08:35,0.9529,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:59:53Z,25-Dec-2025,09:59:53,0.9529,8
Anna's Hummingbird,Calypte anna,2025-12-25T17:55:31Z,25-Dec-2025,09:55:31,0.949,1
Chestnut-backed Chickadee,Poecile rufescens,2025-12-25T17:55:25Z,25-Dec-2025,09:55:25,0.8,1
Chestnut-backed Chickadee,Poecile rufescens,2025-12-25T17:52:12Z,25-Dec-2025,09:52:12,0.9098,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:51:16Z,25-Dec-2025,09:51:16,0.9922,2
American Robin,Turdus migratorius,2025-12-25T17:50:39Z,25-Dec-2025,09:50:39,0.8,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:49:28Z,25-Dec-2025,09:49:28,0.8157,1
Cooper's Hawk,Accipiter cooperii,2025-12-25T17:48:55Z,25-Dec-2025,09:48:55,0.29,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:47:46Z,25-Dec-2025,09:47:46,0.9569,1
Northern Flicker,Colaptes auratus,2025-12-25T17:47:08Z,25-Dec-2025,09:47:08,0.61,1
Northern Flicker,Colaptes auratus,2025-12-25T17:47:01Z,25-Dec-2025,09:47:01,0.42,1
American Goldfinch,Spinus tristis,2025-12-25T17:44:01Z,25-Dec-2025,09:44:01,0.8,1
House Finch,Haemorhous mexicanus,2025-12-25T17:43:57Z,25-Dec-2025,09:43:57,0.29,1
House Finch,Haemorhous mexicanus,2025-12-25T17:43:50Z,25-Dec-2025,09:43:50,0.57,1
Northern Flicker,Colaptes auratus,2025-12-25T17:38:53Z,25-Dec-2025,09:38:53,0.62,1
Northern Flicker,Colaptes auratus,2025-12-25T17:38:32Z,25-Dec-2025,09:38:32,0.69,1
Black-capped Chickadee,Poecile atricapillus,2025-12-25T17:38:05Z,25-Dec-2025,09:38:05,0.58,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:37:17Z,25-Dec-2025,09:37:17,0.8471,3
American Crow,Corvus brachyrhynchos,2025-12-25T17:36:28Z,25-Dec-2025,09:36:28,0.9098,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:36:04Z,25-Dec-2025,09:36:04,0.9098,1
Steller's Jay,Cyanocitta stelleri,2025-12-25T17:29:41Z,25-Dec-2025,09:29:41,0.34,1
Anna's Hummingbird,Calypte anna,2025-12-25T17:24:36Z,25-Dec-2025,09:24:36,0.898,11
