Species,UTC Date, Local Date, Local Time, Score, Count
Black-capped Chickadee,2023-12-15T23:59:44Z,15-Dec-2023,15:59:44,0.8902,9
Black-capped Chickadee,2023-12-15T23:59:27Z,15-Dec-2023,15:59:27,0.66,1
Black-capped Chickadee,2023-12-15T23:58:29Z,15-Dec-2023,15:58:29,0.39,1
Black-capped Chickadee,2023-12-15T23:58:21Z,15-Dec-2023,15:58:21,0.9529,1
American Crow,2023-12-15T23:58:16Z,15-Dec-2023,15:58:16,0.34,1
American Crow,2023-12-15T23:57:58Z,15-Dec-2023,15:57:58,0.8784,1
Yellow-rumped Warbler,2023-12-15T23:52:12Z,15-Dec-2023,15:52:12,0.49,1
House Finch,2023-12-15T23:32:15Z,15-Dec-2023,15:32:15,0.902,1
Bushtit,2023-12-15T23:26:04Z,15-Dec-2023,15:26:04,0.87,1
Bushtit,2023-12-15T23:25:47Z,15-Dec-2023,15:25:47,0.59,1
Bushtit,2023-12-15T23:25:36Z,15-Dec-2023,15:25:36,0.98,1
Bushtit,2023-12-15T23:25:28Z,15-Dec-2023,15:25:28,0.82,1
Bushtit,2023-12-15T23:25:20Z,15-Dec-2023,15:25:20,0.76,1
Bushtit,2023-12-15T23:25:06Z,15-Dec-2023,15:25:06,0.9,1
Bushtit,2023-12-15T23:22:35Z,15-Dec-2023,15:22:35,0.78,1
Bushtit,2023-12-15T23:22:24Z,15-Dec-2023,15:22:24,0.92,1
Anna's Hummingbird,2023-12-15T23:04:01Z,15-Dec-2023,15:04:01,0.9804,1
Black-capped Chickadee,2023-12-15T22:41:16Z,15-Dec-2023,14:41:16,0.8078,1
Black-capped Chickadee,2023-12-15T22:39:49Z,15-Dec-2023,14:39:49,0.8549,1
Northern Flicker,2023-12-15T22:33:30Z,15-Dec-2023,14:33:30,0.73,1
Northern Flicker,2023-12-15T22:33:23Z,15-Dec-2023,14:33:23,0.82,1
Northern Flicker,2023-12-15T22:33:15Z,15-Dec-2023,14:33:15,0.89,1
Northern Flicker,2023-12-15T22:33:01Z,15-Dec-2023,14:33:01,0.67,1
Northern Flicker,2023-12-15T22:11:18Z,15-Dec-2023,14:11:18,0.44,1
Anna's Hummingbird,2023-12-15T22:09:24Z,15-Dec-2023,14:09:24,0.8784,1
Northern Flicker,2023-12-15T22:02:51Z,15-Dec-2023,14:02:51,0.83,1
Northern Flicker,2023-12-15T22:02:27Z,15-Dec-2023,14:02:27,0.66,1
Northern Flicker,2023-12-15T22:02:19Z,15-Dec-2023,14:02:19,0.93,1
Northern Flicker,2023-12-15T22:02:09Z,15-Dec-2023,14:02:09,0.87,1
Northern Flicker,2023-12-15T22:02:02Z,15-Dec-2023,14:02:02,0.65,1
Northern Flicker,2023-12-15T22:01:54Z,15-Dec-2023,14:01:54,0.85,1
Black-capped Chickadee,2023-12-15T22:00:00Z,15-Dec-2023,14:00:00,0.86,1
Black-capped Chickadee,2023-12-15T21:59:21Z,15-Dec-2023,13:59:21,0.5,1
Black-capped Chickadee,2023-12-15T21:58:42Z,15-Dec-2023,13:58:42,0.44,1
