Species,UTC Date, Local Date, Local Time, Score, Count
Barn Swallow,2024-08-11T23:08:25Z,11-Aug-2024,16:08:25,0.8,1
Barn Swallow,2024-08-11T23:08:16Z,11-Aug-2024,16:08:16,0.84,1
Barn Swallow,2024-08-11T23:02:52Z,11-Aug-2024,16:02:52,0.63,1
Barn Swallow,2024-08-11T23:02:47Z,11-Aug-2024,16:02:47,0.93,1
American Crow,2024-08-11T22:50:56Z,11-Aug-2024,15:50:56,0.29,1
Anna's Hummingbird,2024-08-11T22:23:21Z,11-Aug-2024,15:23:21,0.9647,3
Anna's Hummingbird,2024-08-11T22:22:17Z,11-Aug-2024,15:22:17,0.9255,1
Anna's Hummingbird,2024-08-11T22:00:22Z,11-Aug-2024,15:00:22,0.9765,1
Anna's Hummingbird,2024-08-11T21:19:56Z,11-Aug-2024,14:19:56,0.58,1
Anna's Hummingbird,2024-08-11T21:19:52Z,11-Aug-2024,14:19:52,0.8863,1
Bushtit,2024-08-11T21:16:28Z,11-Aug-2024,14:16:28,0.41,1
Bushtit,2024-08-11T21:11:24Z,11-Aug-2024,14:11:24,0.66,1
Bushtit,2024-08-11T21:11:03Z,11-Aug-2024,14:11:03,0.55,1
Cedar Waxwing,2024-08-11T21:09:34Z,11-Aug-2024,14:09:34,0.4,1
Anna's Hummingbird,2024-08-11T21:09:26Z,11-Aug-2024,14:09:26,0.7804,1
Bushtit,2024-08-11T21:09:12Z,11-Aug-2024,14:09:12,0.73,1
Bushtit,2024-08-11T21:09:01Z,11-Aug-2024,14:09:01,0.96,1
Cedar Waxwing,2024-08-11T21:08:36Z,11-Aug-2024,14:08:36,0.45,1
American Crow,2024-08-11T21:01:12Z,11-Aug-2024,14:01:12,0.32,1
American Crow,2024-08-11T20:59:45Z,11-Aug-2024,13:59:45,0.8157,1
Western Tanager,2024-08-11T20:42:05Z,11-Aug-2024,13:42:05,0.59,1
Western Tanager,2024-08-11T20:41:57Z,11-Aug-2024,13:41:57,0.38,1
Osprey,2024-08-11T19:31:29Z,11-Aug-2024,12:31:29,0.36,1
Osprey,2024-08-11T19:30:44Z,11-Aug-2024,12:30:44,0.43,1
Osprey,2024-08-11T19:30:38Z,11-Aug-2024,12:30:38,0.98,1
Osprey,2024-08-11T19:30:23Z,11-Aug-2024,12:30:23,0.58,1
Osprey,2024-08-11T19:30:17Z,11-Aug-2024,12:30:17,0.75,1
Osprey,2024-08-11T19:30:06Z,11-Aug-2024,12:30:06,0.93,1
American Crow,2024-08-11T19:19:35Z,11-Aug-2024,12:19:35,0.8471,1
Osprey,2024-08-11T19:09:51Z,11-Aug-2024,12:09:51,0.47,1
Osprey,2024-08-11T19:08:33Z,11-Aug-2024,12:08:33,0.53,1
Osprey,2024-08-11T19:08:18Z,11-Aug-2024,12:08:18,0.56,1
Barn Swallow,2024-08-11T19:04:12Z,11-Aug-2024,12:04:12,0.46,1
Anna's Hummingbird,2024-08-11T19:00:03Z,11-Aug-2024,12:00:03,0.9412,1
American Crow,2024-08-11T18:45:51Z,11-Aug-2024,11:45:51,0.3,1
Black-capped Chickadee,2024-08-11T18:22:42Z,11-Aug-2024,11:22:42,0.8745,1
Black-capped Chickadee,2024-08-11T18:22:38Z,11-Aug-2024,11:22:38,0.47,1
House Finch,2024-08-11T18:14:55Z,11-Aug-2024,11:14:55,0.59,1
House Finch,2024-08-11T18:14:51Z,11-Aug-2024,11:14:51,0.8314,1
American Crow,2024-08-11T18:11:08Z,11-Aug-2024,11:11:08,0.7804,1
Bushtit,2024-08-11T18:02:03Z,11-Aug-2024,11:02:03,0.95,1
Anna's Hummingbird,2024-08-11T18:01:18Z,11-Aug-2024,11:01:18,0.7804,1
