Species,UTC Date, Local Date, Local Time, Score, Count
Black-capped Chickadee,2024-06-21T23:59:18Z,21-Jun-2024,16:59:18,0.8627,1
Bushtit,2024-06-21T23:58:10Z,21-Jun-2024,16:58:10,0.31,1
Anna's Hummingbird,2024-06-21T23:58:00Z,21-Jun-2024,16:58:00,0.7804,5
Bushtit,2024-06-21T23:57:38Z,21-Jun-2024,16:57:38,0.26,1
Bushtit,2024-06-21T23:57:27Z,21-Jun-2024,16:57:27,0.48,1
Bushtit,2024-06-21T23:57:14Z,21-Jun-2024,16:57:14,0.47,1
Bushtit,2024-06-21T23:57:01Z,21-Jun-2024,16:57:01,0.48,1
Anna's Hummingbird,2024-06-21T23:56:57Z,21-Jun-2024,16:56:57,0.8627,5
Bushtit,2024-06-21T23:56:31Z,21-Jun-2024,16:56:31,0.39,1
Bushtit,2024-06-21T23:56:17Z,21-Jun-2024,16:56:17,0.78,1
Bushtit,2024-06-21T23:56:09Z,21-Jun-2024,16:56:09,0.32,1
Anna's Hummingbird,2024-06-21T23:55:49Z,21-Jun-2024,16:55:49,0.7804,2
Bushtit,2024-06-21T23:55:10Z,21-Jun-2024,16:55:10,0.46,1
Bushtit,2024-06-21T23:54:45Z,21-Jun-2024,16:54:45,0.92,1
Anna's Hummingbird,2024-06-21T23:54:39Z,21-Jun-2024,16:54:39,0.8471,1
American Crow,2024-06-21T23:53:52Z,21-Jun-2024,16:53:52,0.8745,1
Bushtit,2024-06-21T23:53:39Z,21-Jun-2024,16:53:39,0.32,1
Bushtit,2024-06-21T23:52:59Z,21-Jun-2024,16:52:59,0.81,1
Anna's Hummingbird,2024-06-21T23:52:55Z,21-Jun-2024,16:52:55,0.8157,7
Bushtit,2024-06-21T23:52:50Z,21-Jun-2024,16:52:50,0.97,1
Bushtit,2024-06-21T23:52:43Z,21-Jun-2024,16:52:43,0.49,1
Bushtit,2024-06-21T23:52:36Z,21-Jun-2024,16:52:36,0.92,1
Bushtit,2024-06-21T23:52:27Z,21-Jun-2024,16:52:27,0.65,1
Bushtit,2024-06-21T23:52:20Z,21-Jun-2024,16:52:20,0.41,1
Bushtit,2024-06-21T23:52:13Z,21-Jun-2024,16:52:13,0.45,1
Chestnut-backed Chickadee,2024-06-21T23:51:57Z,21-Jun-2024,16:51:57,0.949,1
Chestnut-backed Chickadee,2024-06-21T23:51:50Z,21-Jun-2024,16:51:50,0.35,1
Anna's Hummingbird,2024-06-21T23:51:43Z,21-Jun-2024,16:51:43,0.949,4
Bushtit,2024-06-21T23:51:37Z,21-Jun-2024,16:51:37,0.9,1
Bushtit,2024-06-21T23:50:34Z,21-Jun-2024,16:50:34,0.88,1
Anna's Hummingbird,2024-06-21T23:50:23Z,21-Jun-2024,16:50:23,0.9098,1
Bushtit,2024-06-21T23:50:17Z,21-Jun-2024,16:50:17,0.57,1
Anna's Hummingbird,2024-06-21T23:50:06Z,21-Jun-2024,16:50:06,0.43,1
Bushtit,2024-06-21T23:48:09Z,21-Jun-2024,16:48:09,0.98,1
Bushtit,2024-06-21T23:47:56Z,21-Jun-2024,16:47:56,0.3,1
Bushtit,2024-06-21T23:47:21Z,21-Jun-2024,16:47:21,0.39,1
Bushtit,2024-06-21T23:46:58Z,21-Jun-2024,16:46:58,0.98,1
Bushtit,2024-06-21T23:46:33Z,21-Jun-2024,16:46:33,0.97,1
Bushtit,2024-06-21T23:46:19Z,21-Jun-2024,16:46:19,0.96,1
Bewick's Wren,2024-06-21T23:45:45Z,21-Jun-2024,16:45:45,0.62,1
American Crow,2024-06-21T23:45:04Z,21-Jun-2024,16:45:04,0.8157,1
Bushtit,2024-06-21T23:44:32Z,21-Jun-2024,16:44:32,0.51,1
Bushtit,2024-06-21T23:44:05Z,21-Jun-2024,16:44:05,0.83,1
Anna's Hummingbird,2024-06-21T23:44:00Z,21-Jun-2024,16:44:00,0.7804,3
Bushtit,2024-06-21T23:43:55Z,21-Jun-2024,16:43:55,0.84,1
Bushtit,2024-06-21T23:43:48Z,21-Jun-2024,16:43:48,0.98,1
Bushtit,2024-06-21T23:43:39Z,21-Jun-2024,16:43:39,0.81,1
Bushtit,2024-06-21T23:43:31Z,21-Jun-2024,16:43:31,0.92,1
Bushtit,2024-06-21T23:43:23Z,21-Jun-2024,16:43:23,0.55,1
Bushtit,2024-06-21T23:43:16Z,21-Jun-2024,16:43:16,0.86,1
Bushtit,2024-06-21T23:43:00Z,21-Jun-2024,16:43:00,0.43,1
Bushtit,2024-06-21T23:42:54Z,21-Jun-2024,16:42:54,0.82,1
Bushtit,2024-06-21T23:42:48Z,21-Jun-2024,16:42:48,0.36,1
Bushtit,2024-06-21T23:42:42Z,21-Jun-2024,16:42:42,0.42,1
Bushtit,2024-06-21T23:39:43Z,21-Jun-2024,16:39:43,0.46,1
Anna's Hummingbird,2024-06-21T23:37:40Z,21-Jun-2024,16:37:40,0.8471,8
Anna's Hummingbird,2024-06-21T23:37:36Z,21-Jun-2024,16:37:36,0.58,1
Bushtit,2024-06-21T23:37:30Z,21-Jun-2024,16:37:30,0.81,1
Bushtit,2024-06-21T23:37:21Z,21-Jun-2024,16:37:21,0.4,1
Bushtit,2024-06-21T23:36:30Z,21-Jun-2024,16:36:30,0.54,1
Bushtit,2024-06-21T23:36:07Z,21-Jun-2024,16:36:07,0.96,1
Bushtit,2024-06-21T23:36:02Z,21-Jun-2024,16:36:02,0.61,1
Bushtit,2024-06-21T23:35:37Z,21-Jun-2024,16:35:37,0.89,1
Bushtit,2024-06-21T23:35:31Z,21-Jun-2024,16:35:31,0.98,1
Bushtit,2024-06-21T23:35:24Z,21-Jun-2024,16:35:24,0.54,1
Anna's Hummingbird,2024-06-21T23:35:16Z,21-Jun-2024,16:35:16,0.8745,1
Bushtit,2024-06-21T23:35:12Z,21-Jun-2024,16:35:12,0.73,1
Pileated Woodpecker,2024-06-21T23:32:23Z,21-Jun-2024,16:32:23,0.49,1
Bushtit,2024-06-21T23:32:13Z,21-Jun-2024,16:32:13,0.37,1
Anna's Hummingbird,2024-06-21T23:31:55Z,21-Jun-2024,16:31:55,0.898,1
Anna's Hummingbird,2024-06-21T23:29:17Z,21-Jun-2024,16:29:17,0.7804,4
American Crow,2024-06-21T23:28:58Z,21-Jun-2024,16:28:58,0.7804,1
Steller's Jay,2024-06-21T23:28:26Z,21-Jun-2024,16:28:26,0.87,1
Steller's Jay,2024-06-21T23:28:15Z,21-Jun-2024,16:28:15,0.96,1
Bushtit,2024-06-21T23:28:08Z,21-Jun-2024,16:28:08,0.84,1
