Species,UTC Date, Local Date, Local Time, Score, Count
Anna's Hummingbird,2023-11-22T23:59:44Z,22-Nov-2023,15:59:44,0.9216,1
Black-capped Chickadee,2023-11-22T23:58:45Z,22-Nov-2023,15:58:45,0.66,1
House Finch,2023-11-22T23:58:07Z,22-Nov-2023,15:58:07,0.8667,1
House Finch,2023-11-22T23:52:54Z,22-Nov-2023,15:52:54,0.65,1
House Finch,2023-11-22T23:52:03Z,22-Nov-2023,15:52:03,0.8549,3
House Finch,2023-11-22T23:51:00Z,22-Nov-2023,15:51:00,0.8392,1
American Crow,2023-11-22T23:49:33Z,22-Nov-2023,15:49:33,0.8235,1
Anna's Hummingbird,2023-11-22T23:43:27Z,22-Nov-2023,15:43:27,0.9294,1
Anna's Hummingbird,2023-11-22T23:35:48Z,22-Nov-2023,15:35:48,0.9333,1
Anna's Hummingbird,2023-11-22T23:34:33Z,22-Nov-2023,15:34:33,0.902,4
Anna's Hummingbird,2023-11-22T23:33:21Z,22-Nov-2023,15:33:21,0.9529,1
Anna's Hummingbird,2023-11-22T23:30:34Z,22-Nov-2023,15:30:34,0.8784,1
Anna's Hummingbird,2023-11-22T23:28:19Z,22-Nov-2023,15:28:19,0.9216,9
Anna's Hummingbird,2023-11-22T23:27:13Z,22-Nov-2023,15:27:13,0.9569,5
Anna's Hummingbird,2023-11-22T23:26:10Z,22-Nov-2023,15:26:10,0.9216,1
Bushtit,2023-11-22T23:22:01Z,22-Nov-2023,15:22:01,0.73,1
Black-capped Chickadee,2023-11-22T23:21:48Z,22-Nov-2023,15:21:48,0.74,1
Bushtit,2023-11-22T23:21:32Z,22-Nov-2023,15:21:32,0.49,1
Black-capped Chickadee,2023-11-22T23:21:10Z,22-Nov-2023,15:21:10,0.9216,7
Black-capped Chickadee,2023-11-22T23:20:45Z,22-Nov-2023,15:20:45,0.26,1
Bushtit,2023-11-22T23:20:31Z,22-Nov-2023,15:20:31,0.34,1
Black-capped Chickadee,2023-11-22T23:20:24Z,22-Nov-2023,15:20:24,0.51,1
Black-capped Chickadee,2023-11-22T23:20:12Z,22-Nov-2023,15:20:12,0.39,1
Black-capped Chickadee,2023-11-22T23:19:42Z,22-Nov-2023,15:19:42,0.949,1
House Finch,2023-11-22T23:15:15Z,22-Nov-2023,15:15:15,0.9412,1
Black-capped Chickadee,2023-11-22T23:10:48Z,22-Nov-2023,15:10:48,0.37,1
Anna's Hummingbird,2023-11-22T23:10:15Z,22-Nov-2023,15:10:15,0.9569,1
Bushtit,2023-11-22T23:09:36Z,22-Nov-2023,15:09:36,0.89,1
Black-capped Chickadee,2023-11-22T23:09:04Z,22-Nov-2023,15:09:04,0.28,1
Black-capped Chickadee,2023-11-22T23:08:54Z,22-Nov-2023,15:08:54,0.56,1
Black-capped Chickadee,2023-11-22T23:08:42Z,22-Nov-2023,15:08:42,0.9412,1
Bushtit,2023-11-22T23:05:25Z,22-Nov-2023,15:05:25,0.91,1
Bushtit,2023-11-22T23:03:48Z,22-Nov-2023,15:03:48,0.82,1
Bushtit,2023-11-22T23:03:09Z,22-Nov-2023,15:03:09,0.78,1
Bushtit,2023-11-22T23:01:45Z,22-Nov-2023,15:01:45,0.82,1
Bushtit,2023-11-22T23:01:33Z,22-Nov-2023,15:01:33,0.99,1
Anna's Hummingbird,2023-11-22T22:57:54Z,22-Nov-2023,14:57:54,0.8392,3
Anna's Hummingbird,2023-11-22T22:56:30Z,22-Nov-2023,14:56:30,0.8392,2
Anna's Hummingbird,2023-11-22T22:49:36Z,22-Nov-2023,14:49:36,0.9686,1
House Finch,2023-11-22T22:48:54Z,22-Nov-2023,14:48:54,0.9412,1
Anna's Hummingbird,2023-11-22T22:47:06Z,22-Nov-2023,14:47:06,0.9882,4
Anna's Hummingbird,2023-11-22T22:39:07Z,22-Nov-2023,14:39:07,0.9686,1
Anna's Hummingbird,2023-11-22T22:36:33Z,22-Nov-2023,14:36:33,0.9765,1
Ruby-crowned Kinglet,2023-11-22T22:31:32Z,22-Nov-2023,14:31:32,0.94,1
Ruby-crowned Kinglet,2023-11-22T22:31:25Z,22-Nov-2023,14:31:25,0.92,1
Ruby-crowned Kinglet,2023-11-22T22:31:16Z,22-Nov-2023,14:31:16,0.84,1
Ruby-crowned Kinglet,2023-11-22T22:31:08Z,22-Nov-2023,14:31:08,0.97,1
Ruby-crowned Kinglet,2023-11-22T22:31:00Z,22-Nov-2023,14:31:00,0.95,1
Ruby-crowned Kinglet,2023-11-22T22:30:53Z,22-Nov-2023,14:30:53,0.93,1
Ruby-crowned Kinglet,2023-11-22T22:30:46Z,22-Nov-2023,14:30:46,0.91,1
Ruby-crowned Kinglet,2023-11-22T22:30:36Z,22-Nov-2023,14:30:36,0.91,1
Anna's Hummingbird,2023-11-22T22:25:07Z,22-Nov-2023,14:25:07,0.52,1
Anna's Hummingbird,2023-11-22T22:24:39Z,22-Nov-2023,14:24:39,0.9882,1
Anna's Hummingbird,2023-11-22T22:21:48Z,22-Nov-2023,14:21:48,0.9686,1
Anna's Hummingbird,2023-11-22T22:17:45Z,22-Nov-2023,14:17:45,0.8235,1
Anna's Hummingbird,2023-11-22T22:12:00Z,22-Nov-2023,14:12:00,0.8667,1
Black-capped Chickadee,2023-11-22T22:02:48Z,22-Nov-2023,14:02:48,0.9647,3
Black-capped Chickadee,2023-11-22T22:02:31Z,22-Nov-2023,14:02:31,0.5,1
Black-capped Chickadee,2023-11-22T22:02:24Z,22-Nov-2023,14:02:24,0.61,1
Black-capped Chickadee,2023-11-22T22:01:30Z,22-Nov-2023,14:01:30,0.38,1
Black-capped Chickadee,2023-11-22T22:01:27Z,22-Nov-2023,14:01:27,0.9725,5
Black-capped Chickadee,2023-11-22T22:00:22Z,22-Nov-2023,14:00:22,0.57,1
Black-capped Chickadee,2023-11-22T22:00:12Z,22-Nov-2023,14:00:12,0.8667,18
Black-capped Chickadee,2023-11-22T21:59:11Z,22-Nov-2023,13:59:11,0.8667,1
Bushtit,2023-11-22T21:59:06Z,22-Nov-2023,13:59:06,0.97,1
Bushtit,2023-11-22T21:58:55Z,22-Nov-2023,13:58:55,0.8,1
Bushtit,2023-11-22T21:58:46Z,22-Nov-2023,13:58:46,0.94,1
Bushtit,2023-11-22T21:58:37Z,22-Nov-2023,13:58:37,0.97,1
Bushtit,2023-11-22T21:58:31Z,22-Nov-2023,13:58:31,0.91,1
Bushtit,2023-11-22T21:58:22Z,22-Nov-2023,13:58:22,0.96,1
Bushtit,2023-11-22T21:58:15Z,22-Nov-2023,13:58:15,0.92,1
Bushtit,2023-11-22T21:58:07Z,22-Nov-2023,13:58:07,0.91,1
Bushtit,2023-11-22T21:58:00Z,22-Nov-2023,13:58:00,0.93,1
Bushtit,2023-11-22T21:57:52Z,22-Nov-2023,13:57:52,0.99,1
Bushtit,2023-11-22T21:57:45Z,22-Nov-2023,13:57:45,0.87,1
Bushtit,2023-11-22T21:57:33Z,22-Nov-2023,13:57:33,0.96,1
