Species,UTC Date, Local Date, Local Time, Score, Count
House Finch,2024-07-04T23:55:49Z,04-Jul-2024,16:55:49,0.8314,1
House Finch,2024-07-04T23:52:45Z,04-Jul-2024,16:52:45,0.8745,1
House Finch,2024-07-04T23:42:28Z,04-Jul-2024,16:42:28,0.7804,5
House Finch,2024-07-04T23:38:46Z,04-Jul-2024,16:38:46,0.8157,1
House Finch,2024-07-04T23:26:25Z,04-Jul-2024,16:26:25,0.9255,1
House Finch,2024-07-04T23:25:34Z,04-Jul-2024,16:25:34,0.35,1
American Crow,2024-07-04T23:05:34Z,04-Jul-2024,16:05:34,0.8,1
American Crow,2024-07-04T22:35:13Z,04-Jul-2024,15:35:13,0.8863,1
House Finch,2024-07-04T22:12:37Z,04-Jul-2024,15:12:37,0.8314,1
House Finch,2024-07-04T22:11:20Z,04-Jul-2024,15:11:20,0.7804,4
House Finch,2024-07-04T22:10:04Z,04-Jul-2024,15:10:04,0.8,6
House Finch,2024-07-04T22:08:54Z,04-Jul-2024,15:08:54,0.8627,2
House Finch,2024-07-04T22:08:43Z,04-Jul-2024,15:08:43,0.29,1
House Finch,2024-07-04T22:06:52Z,04-Jul-2024,15:06:52,0.8,2
House Finch,2024-07-04T22:05:44Z,04-Jul-2024,15:05:44,0.7804,1
House Finch,2024-07-04T22:03:58Z,04-Jul-2024,15:03:58,0.39,1
House Finch,2024-07-04T21:53:43Z,04-Jul-2024,14:53:43,0.8471,5
House Finch,2024-07-04T21:51:52Z,04-Jul-2024,14:51:52,0.9255,1
Anna's Hummingbird,2024-07-04T21:44:40Z,04-Jul-2024,14:44:40,0.9412,1
House Finch,2024-07-04T21:43:37Z,04-Jul-2024,14:43:37,0.8157,1
House Finch,2024-07-04T21:42:10Z,04-Jul-2024,14:42:10,0.8,2
House Finch,2024-07-04T21:41:02Z,04-Jul-2024,14:41:02,0.8627,6
House Finch,2024-07-04T21:39:58Z,04-Jul-2024,14:39:58,0.9255,4
House Finch,2024-07-04T21:38:55Z,04-Jul-2024,14:38:55,0.898,2
House Finch,2024-07-04T21:37:24Z,04-Jul-2024,14:37:24,0.898,1
House Finch,2024-07-04T21:36:10Z,04-Jul-2024,14:36:10,0.7804,1
House Finch,2024-07-04T21:32:58Z,04-Jul-2024,14:32:58,0.9098,1
House Finch,2024-07-04T21:31:48Z,04-Jul-2024,14:31:48,0.8627,2
House Finch,2024-07-04T21:30:41Z,04-Jul-2024,14:30:41,0.9333,1
House Finch,2024-07-04T21:28:30Z,04-Jul-2024,14:28:30,0.8,1
House Finch,2024-07-04T21:25:32Z,04-Jul-2024,14:25:32,0.8627,2
House Finch,2024-07-04T21:22:02Z,04-Jul-2024,14:22:02,0.7804,1
