Species,UTC Date, Local Date, Local Time, Score, Count
Anna's Hummingbird,2024-02-15T23:59:49Z,15-Feb-2024,15:59:49,0.8902,12
Anna's Hummingbird,2024-02-15T23:58:46Z,15-Feb-2024,15:58:46,0.8902,15
Anna's Hummingbird,2024-02-15T23:57:44Z,15-Feb-2024,15:57:44,0.8235,8
Anna's Hummingbird,2024-02-15T23:57:14Z,15-Feb-2024,15:57:14,0.27,1
Anna's Hummingbird,2024-02-15T23:56:34Z,15-Feb-2024,15:56:34,0.8667,1
American Crow,2024-02-15T23:35:58Z,15-Feb-2024,15:35:58,0.9098,1
Anna's Hummingbird,2024-02-15T23:32:07Z,15-Feb-2024,15:32:07,0.7882,1
Anna's Hummingbird,2024-02-15T23:27:52Z,15-Feb-2024,15:27:52,0.8235,1
Anna's Hummingbird,2024-02-15T23:17:55Z,15-Feb-2024,15:17:55,0.8235,1
Anna's Hummingbird,2024-02-15T23:16:22Z,15-Feb-2024,15:16:22,0.8667,1
Bewick's Wren,2024-02-15T23:10:31Z,15-Feb-2024,15:10:31,0.34,1
Anna's Hummingbird,2024-02-15T23:08:19Z,15-Feb-2024,15:08:19,0.8902,1
Anna's Hummingbird,2024-02-15T22:25:39Z,15-Feb-2024,14:25:39,0.8078,1
Anna's Hummingbird,2024-02-15T19:03:13Z,15-Feb-2024,11:03:13,0.8078,1
Steller's Jay,2024-02-15T19:00:58Z,15-Feb-2024,11:00:58,0.902,1
Steller's Jay,2024-02-15T18:59:14Z,15-Feb-2024,10:59:14,0.9294,5
Steller's Jay,2024-02-15T18:59:01Z,15-Feb-2024,10:59:01,0.49,1
Steller's Jay,2024-02-15T18:58:10Z,15-Feb-2024,10:58:10,0.902,1
Anna's Hummingbird,2024-02-15T18:45:37Z,15-Feb-2024,10:45:37,0.9098,1
American Crow,2024-02-15T18:36:28Z,15-Feb-2024,10:36:28,0.8902,1
Anna's Hummingbird,2024-02-15T18:26:46Z,15-Feb-2024,10:26:46,0.8078,1
Anna's Hummingbird,2024-02-15T18:25:34Z,15-Feb-2024,10:25:34,0.9098,1
House Finch,2024-02-15T18:22:25Z,15-Feb-2024,10:22:25,0.8078,1
Golden-crowned Kinglet,2024-02-15T18:05:34Z,15-Feb-2024,10:05:34,0.96,1
Golden-crowned Kinglet,2024-02-15T18:05:19Z,15-Feb-2024,10:05:19,0.33,1
Golden-crowned Kinglet,2024-02-15T18:05:13Z,15-Feb-2024,10:05:13,0.81,1
Golden-crowned Kinglet,2024-02-15T18:05:06Z,15-Feb-2024,10:05:06,0.41,1
Golden-crowned Kinglet,2024-02-15T18:04:58Z,15-Feb-2024,10:04:58,0.96,1
Golden-crowned Kinglet,2024-02-15T18:04:49Z,15-Feb-2024,10:04:49,0.96,1
Steller's Jay,2024-02-15T18:02:22Z,15-Feb-2024,10:02:22,0.8078,1
Black-capped Chickadee,2024-02-15T17:58:14Z,15-Feb-2024,09:58:14,0.59,1
Golden-crowned Kinglet,2024-02-15T17:58:05Z,15-Feb-2024,09:58:05,0.51,1
Golden-crowned Kinglet,2024-02-15T17:57:46Z,15-Feb-2024,09:57:46,0.26,1
Black-capped Chickadee,2024-02-15T17:57:40Z,15-Feb-2024,09:57:40,0.32,1
Black-capped Chickadee,2024-02-15T17:57:28Z,15-Feb-2024,09:57:28,0.9333,3
Black-capped Chickadee,2024-02-15T17:57:20Z,15-Feb-2024,09:57:20,0.53,1
Black-capped Chickadee,2024-02-15T17:57:13Z,15-Feb-2024,09:57:13,0.84,1
Black-capped Chickadee,2024-02-15T17:57:01Z,15-Feb-2024,09:57:01,0.48,1
Black-capped Chickadee,2024-02-15T17:56:30Z,15-Feb-2024,09:56:30,0.63,1
Black-capped Chickadee,2024-02-15T17:56:25Z,15-Feb-2024,09:56:25,0.9412,13
Black-capped Chickadee,2024-02-15T17:55:52Z,15-Feb-2024,09:55:52,0.7,1
Black-capped Chickadee,2024-02-15T17:55:22Z,15-Feb-2024,09:55:22,0.7882,1
Golden-crowned Kinglet,2024-02-15T17:54:19Z,15-Feb-2024,09:54:19,0.34,1
Black-capped Chickadee,2024-02-15T17:52:16Z,15-Feb-2024,09:52:16,0.53,1
Black-capped Chickadee,2024-02-15T17:51:58Z,15-Feb-2024,09:51:58,0.38,1
Black-capped Chickadee,2024-02-15T17:51:41Z,15-Feb-2024,09:51:41,0.33,1
Black-capped Chickadee,2024-02-15T17:51:33Z,15-Feb-2024,09:51:33,0.32,1
Black-capped Chickadee,2024-02-15T17:51:28Z,15-Feb-2024,09:51:28,0.902,1
Golden-crowned Kinglet,2024-02-15T17:51:03Z,15-Feb-2024,09:51:03,0.89,1
Golden-crowned Kinglet,2024-02-15T17:50:43Z,15-Feb-2024,09:50:43,0.64,1
Golden-crowned Kinglet,2024-02-15T17:50:34Z,15-Feb-2024,09:50:34,0.63,1
Golden-crowned Kinglet,2024-02-15T17:48:34Z,15-Feb-2024,09:48:34,0.36,1
Anna's Hummingbird,2024-02-15T17:41:40Z,15-Feb-2024,09:41:40,0.9216,1
Steller's Jay,2024-02-15T16:49:46Z,15-Feb-2024,08:49:46,0.8667,2
American Crow,2024-02-15T16:47:34Z,15-Feb-2024,08:47:34,0.9412,1
Steller's Jay,2024-02-15T16:46:58Z,15-Feb-2024,08:46:58,0.9843,3
Steller's Jay,2024-02-15T16:45:46Z,15-Feb-2024,08:45:46,0.9765,1
Black-capped Chickadee,2024-02-15T16:41:05Z,15-Feb-2024,08:41:05,0.87,1
Steller's Jay,2024-02-15T16:40:52Z,15-Feb-2024,08:40:52,0.26,1
Black-capped Chickadee,2024-02-15T16:40:38Z,15-Feb-2024,08:40:38,0.8784,1
Black-capped Chickadee,2024-02-15T16:40:34Z,15-Feb-2024,08:40:34,0.57,1
Steller's Jay,2024-02-15T16:40:04Z,15-Feb-2024,08:40:04,0.902,6
Steller's Jay,2024-02-15T16:39:28Z,15-Feb-2024,08:39:28,0.42,1
Steller's Jay,2024-02-15T16:39:01Z,15-Feb-2024,08:39:01,0.9098,1
Bushtit,2024-02-15T16:24:34Z,15-Feb-2024,08:24:34,0.94,1
Bushtit,2024-02-15T16:24:07Z,15-Feb-2024,08:24:07,0.28,1
Bushtit,2024-02-15T16:23:31Z,15-Feb-2024,08:23:31,0.87,1
Red-breasted Nuthatch,2024-02-15T16:22:40Z,15-Feb-2024,08:22:40,0.9,1
Dark-eyed Junco,2024-02-15T16:19:52Z,15-Feb-2024,08:19:52,0.8667,1
Red-breasted Nuthatch,2024-02-15T16:19:19Z,15-Feb-2024,08:19:19,0.85,1
Anna's Hummingbird,2024-02-15T16:11:16Z,15-Feb-2024,08:11:16,0.8078,1
American Robin,2024-02-15T16:06:06Z,15-Feb-2024,08:06:06,0.902,1
Northern Flicker,2024-02-15T16:01:55Z,15-Feb-2024,08:01:55,0.58,1
Steller's Jay,2024-02-15T16:00:10Z,15-Feb-2024,08:00:10,0.8784,13
Steller's Jay,2024-02-15T15:58:58Z,15-Feb-2024,07:58:58,0.9647,1
Steller's Jay,2024-02-15T15:50:49Z,15-Feb-2024,07:50:49,0.8667,1
Dark-eyed Junco,2024-02-15T15:50:15Z,15-Feb-2024,07:50:15,0.34,1
Dark-eyed Junco,2024-02-15T15:50:09Z,15-Feb-2024,07:50:09,0.41,1
House Finch,2024-02-15T15:49:17Z,15-Feb-2024,07:49:17,0.74,1
House Finch,2024-02-15T15:49:10Z,15-Feb-2024,07:49:10,0.78,1
American Crow,2024-02-15T15:47:55Z,15-Feb-2024,07:47:55,0.9412,2
American Crow,2024-02-15T15:46:49Z,15-Feb-2024,07:46:49,0.8784,1
Bewick's Wren,2024-02-15T15:39:14Z,15-Feb-2024,07:39:14,0.49,1
Bewick's Wren,2024-02-15T15:39:06Z,15-Feb-2024,07:39:06,0.36,1
Bewick's Wren,2024-02-15T15:39:01Z,15-Feb-2024,07:39:01,0.82,1
Bewick's Wren,2024-02-15T15:38:52Z,15-Feb-2024,07:38:52,0.95,1
Bewick's Wren,2024-02-15T15:38:44Z,15-Feb-2024,07:38:44,0.83,1
Bewick's Wren,2024-02-15T15:38:38Z,15-Feb-2024,07:38:38,0.98,1
Bewick's Wren,2024-02-15T15:38:33Z,15-Feb-2024,07:38:33,0.96,1
Bewick's Wren,2024-02-15T15:38:27Z,15-Feb-2024,07:38:27,0.93,1
Bewick's Wren,2024-02-15T15:38:21Z,15-Feb-2024,07:38:21,0.83,1
Bewick's Wren,2024-02-15T15:38:14Z,15-Feb-2024,07:38:14,0.83,1
Bewick's Wren,2024-02-15T15:37:55Z,15-Feb-2024,07:37:55,0.69,1
Bewick's Wren,2024-02-15T15:37:42Z,15-Feb-2024,07:37:42,0.77,1
Bewick's Wren,2024-02-15T15:37:37Z,15-Feb-2024,07:37:37,0.73,1
Bewick's Wren,2024-02-15T15:37:28Z,15-Feb-2024,07:37:28,0.53,1
Dark-eyed Junco,2024-02-15T15:34:49Z,15-Feb-2024,07:34:49,0.8667,1
American Crow,2024-02-15T15:32:10Z,15-Feb-2024,07:32:10,0.7882,1
American Crow,2024-02-15T15:30:55Z,15-Feb-2024,07:30:55,0.8549,1
Anna's Hummingbird,2024-02-15T15:19:37Z,15-Feb-2024,07:19:37,0.7882,1
Dark-eyed Junco,2024-02-15T15:17:26Z,15-Feb-2024,07:17:26,0.26,1
Dark-eyed Junco,2024-02-15T15:17:18Z,15-Feb-2024,07:17:18,0.7882,2
Dark-eyed Junco,2024-02-15T15:16:46Z,15-Feb-2024,07:16:46,0.82,1
Dark-eyed Junco,2024-02-15T15:16:01Z,15-Feb-2024,07:16:01,0.8784,1
Anna's Hummingbird,2024-02-15T15:13:31Z,15-Feb-2024,07:13:31,0.9569,1
Anna's Hummingbird,2024-02-15T15:11:25Z,15-Feb-2024,07:11:25,0.7882,1
Dark-eyed Junco,2024-02-15T15:09:34Z,15-Feb-2024,07:09:34,0.8549,1
Anna's Hummingbird,2024-02-15T14:40:13Z,15-Feb-2024,06:40:13,0.8392,1
Anna's Hummingbird,2024-02-15T14:14:31Z,15-Feb-2024,06:14:31,0.8235,1
Anna's Hummingbird,2024-02-15T14:02:04Z,15-Feb-2024,06:02:04,0.902,1
Anna's Hummingbird,2024-02-15T13:33:16Z,15-Feb-2024,05:33:16,0.8902,1
Anna's Hummingbird,2024-02-15T00:19:19Z,14-Feb-2024,16:19:19,0.902,1
Anna's Hummingbird,2024-02-15T00:15:12Z,14-Feb-2024,16:15:12,0.8078,5
Anna's Hummingbird,2024-02-15T00:14:10Z,14-Feb-2024,16:14:10,0.8784,4
Anna's Hummingbird,2024-02-15T00:11:01Z,14-Feb-2024,16:11:01,0.8235,1
