Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Bushtit,Psaltriparus minimus,2024-10-29T23:59:53Z,29-Oct-2024,16:59:53,0.88,1
Bushtit,Psaltriparus minimus,2024-10-29T23:59:39Z,29-Oct-2024,16:59:39,0.93,1
Bushtit,Psaltriparus minimus,2024-10-29T23:59:32Z,29-Oct-2024,16:59:32,0.87,1
Bushtit,Psaltriparus minimus,2024-10-29T23:59:26Z,29-Oct-2024,16:59:26,0.94,1
Bushtit,Psaltriparus minimus,2024-10-29T23:59:18Z,29-Oct-2024,16:59:18,0.66,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:59:06Z,29-Oct-2024,16:59:06,0.9686,2
Anna's Hummingbird,Calypte anna,2024-10-29T23:58:03Z,29-Oct-2024,16:58:03,0.7804,1
Bushtit,Psaltriparus minimus,2024-10-29T23:57:52Z,29-Oct-2024,16:57:52,0.38,1
Bushtit,Psaltriparus minimus,2024-10-29T23:57:25Z,29-Oct-2024,16:57:25,0.9,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:57:01Z,29-Oct-2024,16:57:01,0.9098,1
Bushtit,Psaltriparus minimus,2024-10-29T23:56:05Z,29-Oct-2024,16:56:05,0.47,1
Bushtit,Psaltriparus minimus,2024-10-29T23:55:43Z,29-Oct-2024,16:55:43,0.26,1
Bushtit,Psaltriparus minimus,2024-10-29T23:54:53Z,29-Oct-2024,16:54:53,0.44,1
Bushtit,Psaltriparus minimus,2024-10-29T23:54:43Z,29-Oct-2024,16:54:43,0.31,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:54:06Z,29-Oct-2024,16:54:06,0.8,1
Bushtit,Psaltriparus minimus,2024-10-29T23:53:58Z,29-Oct-2024,16:53:58,0.27,1
Bushtit,Psaltriparus minimus,2024-10-29T23:53:35Z,29-Oct-2024,16:53:35,0.37,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:53:02Z,29-Oct-2024,16:53:02,0.8471,3
Bushtit,Psaltriparus minimus,2024-10-29T23:52:13Z,29-Oct-2024,16:52:13,0.27,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:51:44Z,29-Oct-2024,16:51:44,0.9176,4
Bushtit,Psaltriparus minimus,2024-10-29T23:48:46Z,29-Oct-2024,16:48:46,0.77,1
Bushtit,Psaltriparus minimus,2024-10-29T23:48:31Z,29-Oct-2024,16:48:31,0.57,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:48:05Z,29-Oct-2024,16:48:05,0.9098,1
Golden-crowned Kinglet,Regulus satrapa,2024-10-29T23:47:25Z,29-Oct-2024,16:47:25,0.48,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:46:41Z,29-Oct-2024,16:46:41,0.9843,3
Northern Flicker,Colaptes auratus,2024-10-29T23:44:34Z,29-Oct-2024,16:44:34,0.76,1
Northern Flicker,Colaptes auratus,2024-10-29T23:44:26Z,29-Oct-2024,16:44:26,0.29,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-29T23:42:44Z,29-Oct-2024,16:42:44,0.87,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-29T23:42:30Z,29-Oct-2024,16:42:30,0.55,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-29T23:42:19Z,29-Oct-2024,16:42:19,0.37,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-29T23:42:11Z,29-Oct-2024,16:42:11,0.93,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:41:32Z,29-Oct-2024,16:41:32,0.9529,2
Ruby-crowned Kinglet,Corthylio calendula,2024-10-29T23:41:02Z,29-Oct-2024,16:41:02,0.39,1
Black-capped Chickadee,Poecile atricapillus,2024-10-29T23:40:20Z,29-Oct-2024,16:40:20,0.8314,1
Anna's Hummingbird,Calypte anna,2024-10-29T23:39:28Z,29-Oct-2024,16:39:28,0.8,1
House Finch,Haemorhous mexicanus,2024-10-29T23:38:37Z,29-Oct-2024,16:38:37,0.41,1
Black-capped Chickadee,Poecile atricapillus,2024-10-29T23:37:31Z,29-Oct-2024,16:37:31,0.9529,1
Black-capped Chickadee,Poecile atricapillus,2024-10-29T23:36:07Z,29-Oct-2024,16:36:07,0.8157,1
Black-capped Chickadee,Poecile atricapillus,2024-10-29T23:34:49Z,29-Oct-2024,16:34:49,0.8863,3
Downy Woodpecker,Dryobates pubescens,2024-10-29T23:31:40Z,29-Oct-2024,16:31:40,0.62,1
Golden-crowned Kinglet,Regulus satrapa,2024-10-29T23:30:30Z,29-Oct-2024,16:30:30,0.57,1
