Species,UTC Date, Local Date, Local Time, Score, Count
Anna's Hummingbird,2024-08-30T23:59:11Z,30-Aug-2024,16:59:11,0.8745,1
House Finch,2024-08-30T23:58:06Z,30-Aug-2024,16:58:06,0.8,1
Black-capped Chickadee,2024-08-30T23:57:30Z,30-Aug-2024,16:57:30,0.35,1
American Crow,2024-08-30T23:57:22Z,30-Aug-2024,16:57:22,0.26,1
Black-capped Chickadee,2024-08-30T23:57:14Z,30-Aug-2024,16:57:14,0.8745,1
Bushtit,2024-08-30T23:56:36Z,30-Aug-2024,16:56:36,0.68,1
Anna's Hummingbird,2024-08-30T23:56:28Z,30-Aug-2024,16:56:28,0.8471,1
Bushtit,2024-08-30T23:56:07Z,30-Aug-2024,16:56:07,0.7,1
Bushtit,2024-08-30T23:55:59Z,30-Aug-2024,16:55:59,0.29,1
American Crow,2024-08-30T23:55:41Z,30-Aug-2024,16:55:41,0.8157,1
Anna's Hummingbird,2024-08-30T23:55:36Z,30-Aug-2024,16:55:36,0.3,1
Bushtit,2024-08-30T23:55:06Z,30-Aug-2024,16:55:06,0.3,1
Black-capped Chickadee,2024-08-30T23:54:55Z,30-Aug-2024,16:54:55,0.8,4
Anna's Hummingbird,2024-08-30T23:54:27Z,30-Aug-2024,16:54:27,0.8314,1
Bushtit,2024-08-30T23:54:23Z,30-Aug-2024,16:54:23,0.34,1
Bushtit,2024-08-30T23:53:31Z,30-Aug-2024,16:53:31,0.91,1
Anna's Hummingbird,2024-08-30T23:53:23Z,30-Aug-2024,16:53:23,0.8,3
American Crow,2024-08-30T23:52:06Z,30-Aug-2024,16:52:06,0.8745,3
American Crow,2024-08-30T23:52:01Z,30-Aug-2024,16:52:01,0.26,1
American Crow,2024-08-30T23:51:11Z,30-Aug-2024,16:51:11,0.34,1
Bushtit,2024-08-30T23:50:43Z,30-Aug-2024,16:50:43,0.27,1
American Crow,2024-08-30T23:50:25Z,30-Aug-2024,16:50:25,0.8471,5
American Crow,2024-08-30T23:50:09Z,30-Aug-2024,16:50:09,0.26,1
American Crow,2024-08-30T23:49:53Z,30-Aug-2024,16:49:53,0.28,1
American Crow,2024-08-30T23:49:13Z,30-Aug-2024,16:49:13,0.9333,1
