Species,UTC Date, Local Date, Local Time, Score, Count
Cedar Waxwing,2023-10-09T23:25:36Z,09-Oct-2023,16:25:36,0.35,1
Golden-crowned Kinglet,2023-10-09T23:25:26Z,09-Oct-2023,16:25:26,0.78,1
Cedar Waxwing,2023-10-09T23:24:29Z,09-Oct-2023,16:24:29,0.64,1
Bushtit,2023-10-09T23:23:29Z,09-Oct-2023,16:23:29,0.49,1
Bushtit,2023-10-09T23:22:02Z,09-Oct-2023,16:22:02,0.69,1
Anna's Hummingbird,2023-10-09T23:15:46Z,09-Oct-2023,16:15:46,0.9529,1
Northern Flicker,2023-10-09T23:15:35Z,09-Oct-2023,16:15:35,0.44,1
Northern Flicker,2023-10-09T23:14:55Z,09-Oct-2023,16:14:55,0.71,1
Northern Flicker,2023-10-09T23:14:44Z,09-Oct-2023,16:14:44,0.44,1
Song Sparrow,2023-10-09T21:02:39Z,09-Oct-2023,14:02:39,0.54,1
Song Sparrow,2023-10-09T21:02:00Z,09-Oct-2023,14:02:00,0.9922,2
Song Sparrow,2023-10-09T21:00:54Z,09-Oct-2023,14:00:54,0.8078,1
Red-breasted Nuthatch,2023-10-09T20:55:27Z,09-Oct-2023,13:55:27,0.87,1
Red-breasted Nuthatch,2023-10-09T20:55:11Z,09-Oct-2023,13:55:11,0.76,1
Red-breasted Nuthatch,2023-10-09T20:54:57Z,09-Oct-2023,13:54:57,0.63,1
Red-breasted Nuthatch,2023-10-09T20:54:50Z,09-Oct-2023,13:54:50,0.69,1
Red-breasted Nuthatch,2023-10-09T20:54:44Z,09-Oct-2023,13:54:44,0.72,1
Red-breasted Nuthatch,2023-10-09T20:54:36Z,09-Oct-2023,13:54:36,0.82,1
Red-breasted Nuthatch,2023-10-09T20:53:12Z,09-Oct-2023,13:53:12,0.88,1
Golden-crowned Kinglet,2023-10-09T20:00:20Z,09-Oct-2023,13:00:20,0.73,1
Golden-crowned Kinglet,2023-10-09T20:00:10Z,09-Oct-2023,13:00:10,0.55,1
Golden-crowned Kinglet,2023-10-09T19:59:57Z,09-Oct-2023,12:59:57,0.8,1
Golden-crowned Kinglet,2023-10-09T19:59:51Z,09-Oct-2023,12:59:51,0.67,1
