Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Evening Grosbeak,Coccothraustes vespertinus,2024-09-06T23:59:40Z,06-Sep-2024,16:59:40,0.42,1
House Finch,Haemorhous mexicanus,2024-09-06T23:59:04Z,06-Sep-2024,16:59:04,0.49,1
House Finch,Haemorhous mexicanus,2024-09-06T23:57:39Z,06-Sep-2024,16:57:39,0.8,5
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:56:31Z,06-Sep-2024,16:56:31,0.87,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:56:10Z,06-Sep-2024,16:56:10,0.85,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:55:29Z,06-Sep-2024,16:55:29,0.9333,10
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:55:25Z,06-Sep-2024,16:55:25,0.9,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:54:56Z,06-Sep-2024,16:54:56,0.79,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:54:16Z,06-Sep-2024,16:54:16,0.84,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:54:05Z,06-Sep-2024,16:54:05,0.9176,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:53:52Z,06-Sep-2024,16:53:52,0.91,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:53:46Z,06-Sep-2024,16:53:46,0.68,1
House Finch,Haemorhous mexicanus,2024-09-06T23:52:00Z,06-Sep-2024,16:52:00,0.69,1
House Finch,Haemorhous mexicanus,2024-09-06T23:51:53Z,06-Sep-2024,16:51:53,0.5,1
House Finch,Haemorhous mexicanus,2024-09-06T23:51:49Z,06-Sep-2024,16:51:49,0.898,7
Anna's Hummingbird,Calypte anna,2024-09-06T23:51:40Z,06-Sep-2024,16:51:40,0.898,1
Steller's Jay,Cyanocitta stelleri,2024-09-06T23:51:26Z,06-Sep-2024,16:51:26,0.63,1
House Finch,Haemorhous mexicanus,2024-09-06T23:50:50Z,06-Sep-2024,16:50:50,0.27,1
Evening Grosbeak,Coccothraustes vespertinus,2024-09-06T23:50:32Z,06-Sep-2024,16:50:32,0.52,1
House Finch,Haemorhous mexicanus,2024-09-06T23:50:17Z,06-Sep-2024,16:50:17,0.8627,5
House Finch,Haemorhous mexicanus,2024-09-06T23:49:25Z,06-Sep-2024,16:49:25,0.38,1
House Finch,Haemorhous mexicanus,2024-09-06T23:49:09Z,06-Sep-2024,16:49:09,0.8,1
Anna's Hummingbird,Calypte anna,2024-09-06T23:48:34Z,06-Sep-2024,16:48:34,0.29,1
House Finch,Haemorhous mexicanus,2024-09-06T23:47:30Z,06-Sep-2024,16:47:30,0.8157,1
Northern Flicker,Colaptes auratus,2024-09-06T23:36:32Z,06-Sep-2024,16:36:32,0.71,1
Northern Flicker,Colaptes auratus,2024-09-06T23:36:23Z,06-Sep-2024,16:36:23,0.73,1
Northern Flicker,Colaptes auratus,2024-09-06T23:36:13Z,06-Sep-2024,16:36:13,0.73,1
Northern Flicker,Colaptes auratus,2024-09-06T23:36:04Z,06-Sep-2024,16:36:04,0.59,1
Northern Flicker,Colaptes auratus,2024-09-06T23:35:55Z,06-Sep-2024,16:35:55,0.67,1
Northern Flicker,Colaptes auratus,2024-09-06T23:35:46Z,06-Sep-2024,16:35:46,0.71,1
Northern Flicker,Colaptes auratus,2024-09-06T23:35:31Z,06-Sep-2024,16:35:31,0.66,1
Northern Flicker,Colaptes auratus,2024-09-06T23:35:16Z,06-Sep-2024,16:35:16,0.32,1
American Crow,Corvus brachyrhynchos,2024-09-06T23:32:46Z,06-Sep-2024,16:32:46,0.7804,2
American Crow,Corvus brachyrhynchos,2024-09-06T23:31:16Z,06-Sep-2024,16:31:16,0.8471,1
House Finch,Haemorhous mexicanus,2024-09-06T23:30:13Z,06-Sep-2024,16:30:13,0.29,1
House Finch,Haemorhous mexicanus,2024-09-06T23:17:13Z,06-Sep-2024,16:17:13,0.8863,1
House Finch,Haemorhous mexicanus,2024-09-06T23:17:07Z,06-Sep-2024,16:17:07,0.28,1
Anna's Hummingbird,Calypte anna,2024-09-06T23:05:34Z,06-Sep-2024,16:05:34,0.9569,1
Northern Flicker,Colaptes auratus,2024-09-06T22:58:46Z,06-Sep-2024,15:58:46,0.63,1
Northern Flicker,Colaptes auratus,2024-09-06T22:58:16Z,06-Sep-2024,15:58:16,0.5,1
Northern Flicker,Colaptes auratus,2024-09-06T22:57:40Z,06-Sep-2024,15:57:40,0.59,1
Northern Flicker,Colaptes auratus,2024-09-06T22:57:34Z,06-Sep-2024,15:57:34,0.42,1
