Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Anna's Hummingbird,Calypte anna,2024-10-30T23:59:03Z,30-Oct-2024,16:59:03,0.8863,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T23:58:16Z,30-Oct-2024,16:58:16,0.83,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T23:58:09Z,30-Oct-2024,16:58:09,0.51,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T23:57:51Z,30-Oct-2024,16:57:51,0.8157,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T23:57:45Z,30-Oct-2024,16:57:45,0.6,1
American Crow,Corvus brachyrhynchos,2024-10-30T23:46:31Z,30-Oct-2024,16:46:31,0.8745,1
Northern Flicker,Colaptes auratus,2024-10-30T23:36:38Z,30-Oct-2024,16:36:38,0.41,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T23:35:24Z,30-Oct-2024,16:35:24,0.8,1
American Crow,Corvus brachyrhynchos,2024-10-30T23:27:10Z,30-Oct-2024,16:27:10,0.55,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T23:22:15Z,30-Oct-2024,16:22:15,0.43,1
Bewick's Wren,Thryomanes bewickii,2024-10-30T23:05:03Z,30-Oct-2024,16:05:03,0.61,1
American Crow,Corvus brachyrhynchos,2024-10-30T22:48:21Z,30-Oct-2024,15:48:21,0.27,1
American Crow,Corvus brachyrhynchos,2024-10-30T22:36:31Z,30-Oct-2024,15:36:31,0.38,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T21:05:09Z,30-Oct-2024,14:05:09,0.91,1
American Crow,Corvus brachyrhynchos,2024-10-30T19:06:37Z,30-Oct-2024,12:06:37,0.898,1
Anna's Hummingbird,Calypte anna,2024-10-30T19:03:13Z,30-Oct-2024,12:03:13,0.7804,1
Steller's Jay,Cyanocitta stelleri,2024-10-30T18:16:44Z,30-Oct-2024,11:16:44,0.9098,1
Northern Flicker,Colaptes auratus,2024-10-30T18:15:57Z,30-Oct-2024,11:15:57,0.91,1
Northern Flicker,Colaptes auratus,2024-10-30T18:15:49Z,30-Oct-2024,11:15:49,0.92,1
Red-breasted Nuthatch,Sitta canadensis,2024-10-30T18:14:08Z,30-Oct-2024,11:14:08,0.85,1
Red-breasted Nuthatch,Sitta canadensis,2024-10-30T18:14:00Z,30-Oct-2024,11:14:00,0.91,1
Red-breasted Nuthatch,Sitta canadensis,2024-10-30T18:13:52Z,30-Oct-2024,11:13:52,0.86,1
Red-breasted Nuthatch,Sitta canadensis,2024-10-30T18:13:43Z,30-Oct-2024,11:13:43,0.61,1
American Crow,Corvus brachyrhynchos,2024-10-30T18:13:04Z,30-Oct-2024,11:13:04,0.8471,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:10:44Z,30-Oct-2024,11:10:44,0.27,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:10:36Z,30-Oct-2024,11:10:36,0.69,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:10:29Z,30-Oct-2024,11:10:29,0.8471,2
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:10:14Z,30-Oct-2024,11:10:14,0.29,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-30T18:09:55Z,30-Oct-2024,11:09:55,0.5,1
Anna's Hummingbird,Calypte anna,2024-10-30T18:09:49Z,30-Oct-2024,11:09:49,0.8745,3
Ruby-crowned Kinglet,Corthylio calendula,2024-10-30T18:09:43Z,30-Oct-2024,11:09:43,0.43,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-30T18:09:32Z,30-Oct-2024,11:09:32,0.42,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:09:22Z,30-Oct-2024,11:09:22,0.9333,2
Ruby-crowned Kinglet,Corthylio calendula,2024-10-30T18:09:13Z,30-Oct-2024,11:09:13,0.8,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:08:59Z,30-Oct-2024,11:08:59,0.53,1
Ruby-crowned Kinglet,Corthylio calendula,2024-10-30T18:06:57Z,30-Oct-2024,11:06:57,0.63,1
Anna's Hummingbird,Calypte anna,2024-10-30T18:06:17Z,30-Oct-2024,11:06:17,0.9725,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:05:42Z,30-Oct-2024,11:05:42,0.55,1
Black-capped Chickadee,Poecile atricapillus,2024-10-30T18:05:38Z,30-Oct-2024,11:05:38,0.8314,1
Anna's Hummingbird,Calypte anna,2024-10-30T18:05:09Z,30-Oct-2024,11:05:09,0.898,1
