Species,UTC Date, Local Date, Local Time, Score, Count
Steller's Jay,2024-03-10T22:57:40Z,10-Mar-2024,15:57:40,0.8392,1
Steller's Jay,2024-03-10T22:57:20Z,10-Mar-2024,15:57:20,0.92,1
American Crow,2024-03-10T22:20:50Z,10-Mar-2024,15:20:50,0.8902,1
American Crow,2024-03-10T22:17:50Z,10-Mar-2024,15:17:50,0.8235,1
Anna's Hummingbird,2024-03-10T21:59:47Z,10-Mar-2024,14:59:47,0.8784,1
Anna's Hummingbird,2024-03-10T21:10:38Z,10-Mar-2024,14:10:38,0.8549,1
Steller's Jay,2024-03-10T21:09:02Z,10-Mar-2024,14:09:02,0.9569,1
Steller's Jay,2024-03-10T20:08:47Z,10-Mar-2024,13:08:47,0.9529,2
Steller's Jay,2024-03-10T20:07:23Z,10-Mar-2024,13:07:23,0.9765,1
Bewick's Wren,2024-03-10T18:50:50Z,10-Mar-2024,11:50:50,0.8,1
Bewick's Wren,2024-03-10T18:50:35Z,10-Mar-2024,11:50:35,0.88,1
American Crow,2024-03-10T18:40:46Z,10-Mar-2024,11:40:46,0.8784,2
Pine Siskin,2024-03-10T18:40:20Z,10-Mar-2024,11:40:20,0.29,1
Bewick's Wren,2024-03-10T18:39:11Z,10-Mar-2024,11:39:11,0.39,1
American Crow,2024-03-10T18:38:53Z,10-Mar-2024,11:38:53,0.9294,1
Bewick's Wren,2024-03-10T18:35:23Z,10-Mar-2024,11:35:23,0.9,1
Bewick's Wren,2024-03-10T18:35:15Z,10-Mar-2024,11:35:15,0.89,1
Bewick's Wren,2024-03-10T18:35:04Z,10-Mar-2024,11:35:04,0.78,1
Bewick's Wren,2024-03-10T18:34:56Z,10-Mar-2024,11:34:56,0.97,1
Bewick's Wren,2024-03-10T18:34:49Z,10-Mar-2024,11:34:49,0.95,1
Steller's Jay,2024-03-10T18:24:02Z,10-Mar-2024,11:24:02,0.9333,1
American Crow,2024-03-10T18:20:47Z,10-Mar-2024,11:20:47,0.8549,2
American Crow,2024-03-10T18:19:38Z,10-Mar-2024,11:19:38,0.949,1
Steller's Jay,2024-03-10T18:19:23Z,10-Mar-2024,11:19:23,0.9216,1
Bewick's Wren,2024-03-10T18:09:47Z,10-Mar-2024,11:09:47,0.34,1
Steller's Jay,2024-03-10T18:07:25Z,10-Mar-2024,11:07:25,0.8902,7
Steller's Jay,2024-03-10T18:06:23Z,10-Mar-2024,11:06:23,0.9804,3
Steller's Jay,2024-03-10T18:05:17Z,10-Mar-2024,11:05:17,0.9333,7
Steller's Jay,2024-03-10T18:02:50Z,10-Mar-2024,11:02:50,0.9333,1
Bushtit,2024-03-10T17:44:41Z,10-Mar-2024,10:44:41,0.58,1
Bushtit,2024-03-10T17:40:35Z,10-Mar-2024,10:40:35,0.88,1
Bushtit,2024-03-10T17:39:41Z,10-Mar-2024,10:39:41,0.37,1
Bushtit,2024-03-10T17:39:14Z,10-Mar-2024,10:39:14,0.86,1
Bushtit,2024-03-10T17:38:18Z,10-Mar-2024,10:38:18,0.93,1
Bushtit,2024-03-10T17:38:08Z,10-Mar-2024,10:38:08,0.75,1
Bushtit,2024-03-10T17:37:59Z,10-Mar-2024,10:37:59,0.96,1
Bushtit,2024-03-10T17:37:24Z,10-Mar-2024,10:37:24,0.76,1
Golden-crowned Kinglet,2024-03-10T17:37:16Z,10-Mar-2024,10:37:16,0.4,1
Golden-crowned Kinglet,2024-03-10T17:36:49Z,10-Mar-2024,10:36:49,0.88,1
Golden-crowned Kinglet,2024-03-10T17:36:41Z,10-Mar-2024,10:36:41,0.84,1
Golden-crowned Kinglet,2024-03-10T17:36:26Z,10-Mar-2024,10:36:26,0.36,1
Black-capped Chickadee,2024-03-10T17:30:08Z,10-Mar-2024,10:30:08,0.42,1
Black-capped Chickadee,2024-03-10T17:27:55Z,10-Mar-2024,10:27:55,0.8235,2
Black-capped Chickadee,2024-03-10T17:27:51Z,10-Mar-2024,10:27:51,0.84,1
Black-capped Chickadee,2024-03-10T17:27:44Z,10-Mar-2024,10:27:44,0.54,1
Black-capped Chickadee,2024-03-10T17:27:33Z,10-Mar-2024,10:27:33,0.75,1
Black-capped Chickadee,2024-03-10T17:26:45Z,10-Mar-2024,10:26:45,0.7882,2
Black-capped Chickadee,2024-03-10T17:25:31Z,10-Mar-2024,10:25:31,0.8667,2
Black-capped Chickadee,2024-03-10T17:25:23Z,10-Mar-2024,10:25:23,0.26,1
Black-capped Chickadee,2024-03-10T17:25:18Z,10-Mar-2024,10:25:18,0.53,1
Steller's Jay,2024-03-10T17:24:42Z,10-Mar-2024,10:24:42,0.9098,1
Black-capped Chickadee,2024-03-10T17:24:29Z,10-Mar-2024,10:24:29,0.8235,3
Black-capped Chickadee,2024-03-10T17:23:48Z,10-Mar-2024,10:23:48,0.33,1
Black-capped Chickadee,2024-03-10T17:23:41Z,10-Mar-2024,10:23:41,0.53,1
Black-capped Chickadee,2024-03-10T17:23:21Z,10-Mar-2024,10:23:21,0.73,1
Black-capped Chickadee,2024-03-10T17:23:15Z,10-Mar-2024,10:23:15,0.63,1
Black-capped Chickadee,2024-03-10T17:23:08Z,10-Mar-2024,10:23:08,0.72,1
Black-capped Chickadee,2024-03-10T17:22:50Z,10-Mar-2024,10:22:50,0.7882,1
Cedar Waxwing,2024-03-10T17:18:39Z,10-Mar-2024,10:18:39,0.56,1
Bushtit,2024-03-10T17:18:34Z,10-Mar-2024,10:18:34,0.58,1
Bushtit,2024-03-10T17:18:27Z,10-Mar-2024,10:18:27,0.74,1
Bushtit,2024-03-10T17:18:20Z,10-Mar-2024,10:18:20,0.85,1
Bushtit,2024-03-10T17:18:12Z,10-Mar-2024,10:18:12,0.86,1
Bushtit,2024-03-10T17:18:02Z,10-Mar-2024,10:18:02,0.34,1
Bushtit,2024-03-10T17:17:29Z,10-Mar-2024,10:17:29,0.68,1
Bewick's Wren,2024-03-10T17:16:42Z,10-Mar-2024,10:16:42,0.91,1
Bewick's Wren,2024-03-10T17:16:23Z,10-Mar-2024,10:16:23,0.93,1
Bewick's Wren,2024-03-10T17:16:15Z,10-Mar-2024,10:16:15,0.94,1
Bewick's Wren,2024-03-10T17:16:04Z,10-Mar-2024,10:16:04,0.94,1
Bewick's Wren,2024-03-10T17:15:53Z,10-Mar-2024,10:15:53,0.75,1
American Crow,2024-03-10T17:04:59Z,10-Mar-2024,10:04:59,0.8784,1
American Crow,2024-03-10T16:59:47Z,10-Mar-2024,09:59:47,0.9333,1
Black-capped Chickadee,2024-03-10T16:49:42Z,10-Mar-2024,09:49:42,0.77,1
Black-capped Chickadee,2024-03-10T16:49:23Z,10-Mar-2024,09:49:23,0.8784,1
Steller's Jay,2024-03-10T16:46:50Z,10-Mar-2024,09:46:50,0.9294,1
American Crow,2024-03-10T16:31:05Z,10-Mar-2024,09:31:05,0.9647,1
American Crow,2024-03-10T16:26:29Z,10-Mar-2024,09:26:29,0.9098,3
American Crow,2024-03-10T16:24:20Z,10-Mar-2024,09:24:20,0.8667,2
American Crow,2024-03-10T16:21:53Z,10-Mar-2024,09:21:53,0.9294,1
Northern Flicker,2024-03-10T16:18:35Z,10-Mar-2024,09:18:35,0.36,1
Northern Flicker,2024-03-10T16:18:12Z,10-Mar-2024,09:18:12,0.79,1
Northern Flicker,2024-03-10T16:18:05Z,10-Mar-2024,09:18:05,0.28,1
Steller's Jay,2024-03-10T16:17:02Z,10-Mar-2024,09:17:02,0.9647,1
Bewick's Wren,2024-03-10T16:14:21Z,10-Mar-2024,09:14:21,0.99,1
Bewick's Wren,2024-03-10T16:14:14Z,10-Mar-2024,09:14:14,0.97,1
Bewick's Wren,2024-03-10T16:14:07Z,10-Mar-2024,09:14:07,0.98,1
Bewick's Wren,2024-03-10T16:13:59Z,10-Mar-2024,09:13:59,0.99,1
