Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Anna's Hummingbird,Calypte anna,2025-12-20T23:47:38Z,20-Dec-2025,15:47:38,0.8471,1
Black-capped Chickadee,Poecile atricapillus,2025-12-20T23:39:18Z,20-Dec-2025,15:39:18,0.8,1
Anna's Hummingbird,Calypte anna,2025-12-20T23:08:21Z,20-Dec-2025,15:08:21,0.8,2
Anna's Hummingbird,Calypte anna,2025-12-20T23:04:07Z,20-Dec-2025,15:04:07,0.7804,7
Anna's Hummingbird,Calypte anna,2025-12-20T23:01:42Z,20-Dec-2025,15:01:42,0.32,1
Anna's Hummingbird,Calypte anna,2025-12-20T23:01:11Z,20-Dec-2025,15:01:11,0.9412,16
Anna's Hummingbird,Calypte anna,2025-12-20T23:00:05Z,20-Dec-2025,15:00:05,0.9176,8
Anna's Hummingbird,Calypte anna,2025-12-20T22:58:58Z,20-Dec-2025,14:58:58,0.9412,16
Anna's Hummingbird,Calypte anna,2025-12-20T22:57:56Z,20-Dec-2025,14:57:56,0.9529,1
Anna's Hummingbird,Calypte anna,2025-12-20T22:54:13Z,20-Dec-2025,14:54:13,0.7804,1
Anna's Hummingbird,Calypte anna,2025-12-20T21:50:40Z,20-Dec-2025,13:50:40,0.9686,19
Anna's Hummingbird,Calypte anna,2025-12-20T21:49:39Z,20-Dec-2025,13:49:39,0.8314,1
European Starling,Sturnus vulgaris,2025-12-20T21:49:18Z,20-Dec-2025,13:49:18,0.53,1
European Starling,Sturnus vulgaris,2025-12-20T21:49:04Z,20-Dec-2025,13:49:04,0.8,1
Anna's Hummingbird,Calypte anna,2025-12-20T21:48:29Z,20-Dec-2025,13:48:29,0.8627,6
European Starling,Sturnus vulgaris,2025-12-20T21:47:40Z,20-Dec-2025,13:47:40,0.8471,1
Anna's Hummingbird,Calypte anna,2025-12-20T21:45:43Z,20-Dec-2025,13:45:43,0.9725,7
Anna's Hummingbird,Calypte anna,2025-12-20T21:44:40Z,20-Dec-2025,13:44:40,0.9647,15
Anna's Hummingbird,Calypte anna,2025-12-20T21:43:31Z,20-Dec-2025,13:43:31,0.8745,7
Anna's Hummingbird,Calypte anna,2025-12-20T21:38:52Z,20-Dec-2025,13:38:52,0.9647,21
Anna's Hummingbird,Calypte anna,2025-12-20T21:37:49Z,20-Dec-2025,13:37:49,0.9765,20
Anna's Hummingbird,Calypte anna,2025-12-20T21:36:47Z,20-Dec-2025,13:36:47,0.898,2
Barn Swallow,Hirundo rustica,2025-12-20T21:35:05Z,20-Dec-2025,13:35:05,0.27,1
American Crow,Corvus brachyrhynchos,2025-12-20T21:34:46Z,20-Dec-2025,13:34:46,0.8314,1
Anna's Hummingbird,Calypte anna,2025-12-20T21:29:43Z,20-Dec-2025,13:29:43,0.8,1
