Species,UTC Date, Local Date, Local Time, Score, Count
Black-capped Chickadee,2023-12-08T23:51:11Z,08-Dec-2023,15:51:11,0.49,1
Black-capped Chickadee,2023-12-08T23:50:46Z,08-Dec-2023,15:50:46,0.8549,1
Black-capped Chickadee,2023-12-08T23:50:35Z,08-Dec-2023,15:50:35,0.62,1
Chestnut-backed Chickadee,2023-12-08T23:49:26Z,08-Dec-2023,15:49:26,0.9294,1
Golden-crowned Kinglet,2023-12-08T23:41:11Z,08-Dec-2023,15:41:11,0.59,1
Golden-crowned Kinglet,2023-12-08T23:40:50Z,08-Dec-2023,15:40:50,0.44,1
Golden-crowned Kinglet,2023-12-08T23:40:36Z,08-Dec-2023,15:40:36,0.36,1
Golden-crowned Kinglet,2023-12-08T23:40:23Z,08-Dec-2023,15:40:23,0.68,1
Golden-crowned Kinglet,2023-12-08T23:39:26Z,08-Dec-2023,15:39:26,0.49,1
American Crow,2023-12-08T23:36:35Z,08-Dec-2023,15:36:35,0.8549,1
House Finch,2023-12-08T23:35:26Z,08-Dec-2023,15:35:26,0.8078,1
American Crow,2023-12-08T23:33:44Z,08-Dec-2023,15:33:44,0.33,1
Anna's Hummingbird,2023-12-08T23:27:35Z,08-Dec-2023,15:27:35,0.9686,1
Bewick's Wren,2023-12-08T23:15:05Z,08-Dec-2023,15:15:05,0.5,1
American Crow,2023-12-08T22:50:59Z,08-Dec-2023,14:50:59,0.9098,1
American Crow,2023-12-08T22:45:05Z,08-Dec-2023,14:45:05,0.9216,1
American Crow,2023-12-08T22:41:44Z,08-Dec-2023,14:41:44,0.8078,1
Steller's Jay,2023-12-08T22:28:48Z,08-Dec-2023,14:28:48,0.91,1
Steller's Jay,2023-12-08T22:28:44Z,08-Dec-2023,14:28:44,0.8078,1
Chestnut-backed Chickadee,2023-12-08T22:27:24Z,08-Dec-2023,14:27:24,0.9216,15
Chestnut-backed Chickadee,2023-12-08T22:27:09Z,08-Dec-2023,14:27:09,0.88,1
Chestnut-backed Chickadee,2023-12-08T22:26:53Z,08-Dec-2023,14:26:53,0.62,1
Chestnut-backed Chickadee,2023-12-08T22:26:22Z,08-Dec-2023,14:26:22,0.8549,16
Chestnut-backed Chickadee,2023-12-08T22:26:15Z,08-Dec-2023,14:26:15,0.94,1
Chestnut-backed Chickadee,2023-12-08T22:26:08Z,08-Dec-2023,14:26:08,0.74,1
Chestnut-backed Chickadee,2023-12-08T22:26:01Z,08-Dec-2023,14:26:01,0.89,1
Chestnut-backed Chickadee,2023-12-08T22:25:50Z,08-Dec-2023,14:25:50,0.83,1
Chestnut-backed Chickadee,2023-12-08T22:24:59Z,08-Dec-2023,14:24:59,0.9686,19
Chestnut-backed Chickadee,2023-12-08T22:23:58Z,08-Dec-2023,14:23:58,0.902,1
Chestnut-backed Chickadee,2023-12-08T22:23:42Z,08-Dec-2023,14:23:42,0.9,1
Chestnut-backed Chickadee,2023-12-08T22:23:21Z,08-Dec-2023,14:23:21,0.92,1
Chestnut-backed Chickadee,2023-12-08T22:23:00Z,08-Dec-2023,14:23:00,0.27,1
Chestnut-backed Chickadee,2023-12-08T22:22:56Z,08-Dec-2023,14:22:56,0.8392,1
Anna's Hummingbird,2023-12-08T22:21:53Z,08-Dec-2023,14:21:53,0.9098,1
Northern Flicker,2023-12-08T22:20:59Z,08-Dec-2023,14:20:59,0.67,1
Steller's Jay,2023-12-08T21:34:16Z,08-Dec-2023,13:34:16,0.3,1
Anna's Hummingbird,2023-12-08T21:33:58Z,08-Dec-2023,13:33:58,0.8667,1
American Crow,2023-12-08T21:30:49Z,08-Dec-2023,13:30:49,0.9098,2
American Crow,2023-12-08T21:24:52Z,08-Dec-2023,13:24:52,0.9569,1
House Finch,2023-12-08T21:18:11Z,08-Dec-2023,13:18:11,0.8902,2
American Crow,2023-12-08T21:16:52Z,08-Dec-2023,13:16:52,0.9686,1
House Finch,2023-12-08T21:16:40Z,08-Dec-2023,13:16:40,0.8392,1
Ruby-crowned Kinglet,2023-12-08T21:14:49Z,08-Dec-2023,13:14:49,0.55,1
Anna's Hummingbird,2023-12-08T21:04:49Z,08-Dec-2023,13:04:49,0.7882,5
Anna's Hummingbird,2023-12-08T21:03:46Z,08-Dec-2023,13:03:46,0.902,1
Anna's Hummingbird,2023-12-08T21:02:04Z,08-Dec-2023,13:02:04,0.7882,2
Anna's Hummingbird,2023-12-08T21:01:01Z,08-Dec-2023,13:01:01,0.9216,1
House Finch,2023-12-08T20:54:55Z,08-Dec-2023,12:54:55,0.9569,4
House Finch,2023-12-08T20:51:25Z,08-Dec-2023,12:51:25,0.9333,1
Ruby-crowned Kinglet,2023-12-08T20:44:31Z,08-Dec-2023,12:44:31,0.86,1
Ruby-crowned Kinglet,2023-12-08T20:27:34Z,08-Dec-2023,12:27:34,0.66,1
Black-capped Chickadee,2023-12-08T20:25:01Z,08-Dec-2023,12:25:01,0.3,1
Black-capped Chickadee,2023-12-08T20:20:49Z,08-Dec-2023,12:20:49,0.8549,1
Black-capped Chickadee,2023-12-08T20:19:07Z,08-Dec-2023,12:19:07,0.74,1
Black-capped Chickadee,2023-12-08T20:17:44Z,08-Dec-2023,12:17:44,0.58,1
Anna's Hummingbird,2023-12-08T20:17:27Z,08-Dec-2023,12:17:27,0.9804,1
Black-capped Chickadee,2023-12-08T20:17:23Z,08-Dec-2023,12:17:23,0.8667,1
