Species,Scientific Name,UTC Date,Local Date,Local Time,Score,Count
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:59:25Z,30-Jan-2025,15:59:25,0.5,1
House Finch,Haemorhous mexicanus,2025-01-30T23:58:31Z,30-Jan-2025,15:58:31,0.898,1
Cooper's Hawk,Accipiter cooperii,2025-01-30T23:57:02Z,30-Jan-2025,15:57:02,0.27,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:56:55Z,30-Jan-2025,15:56:55,0.52,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:56:06Z,30-Jan-2025,15:56:06,0.8627,2
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:54:03Z,30-Jan-2025,15:54:03,0.62,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:53:52Z,30-Jan-2025,15:53:52,0.8157,3
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:52:07Z,30-Jan-2025,15:52:07,0.898,6
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:50:11Z,30-Jan-2025,15:50:11,0.81,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:49:55Z,30-Jan-2025,15:49:55,0.8745,3
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:47:00Z,30-Jan-2025,15:47:00,0.8745,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:45:58Z,30-Jan-2025,15:45:58,0.42,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:45:48Z,30-Jan-2025,15:45:48,0.58,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:45:43Z,30-Jan-2025,15:45:43,0.9098,2
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:40:55Z,30-Jan-2025,15:40:55,0.9569,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:39:47Z,30-Jan-2025,15:39:47,0.8745,2
Barn Owl,Tyto alba,2025-01-30T23:39:42Z,30-Jan-2025,15:39:42,0.96,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:38:13Z,30-Jan-2025,15:38:13,0.97,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:36:50Z,30-Jan-2025,15:36:50,0.51,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:36:16Z,30-Jan-2025,15:36:16,0.9765,18
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:35:23Z,30-Jan-2025,15:35:23,0.81,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:35:13Z,30-Jan-2025,15:35:13,0.9412,4
Anna's Hummingbird,Calypte anna,2025-01-30T23:34:04Z,30-Jan-2025,15:34:04,0.8745,1
Steller's Jay,Cyanocitta stelleri,2025-01-30T23:33:01Z,30-Jan-2025,15:33:01,0.8314,6
American Crow,Corvus brachyrhynchos,2025-01-30T23:32:22Z,30-Jan-2025,15:32:22,0.36,1
